Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,57813,30797,25761,1246,,,,,
Female,2022-05-11 00:00:00,Black,45423,25287,19632,505,,,,,
Female,2022-05-11 00:00:00,Hispanic,490750,302133,184477,4103,,,,,
Female,2022-05-11 00:00:00,Other,170770,93039,73927,3776,,,,,
Female,2022-05-11 00:00:00,Unknown,32549,20476,11900,173,,,,,
Female,2022-05-11 00:00:00,White,140131,76387,60539,3197,,,,,
Female,2022-12-15 00:00:00,Asian,53302,25072,22146,6063,,,,,
Female,2022-12-15 00:00:00,Black,74394,38431,31917,4030,,,,,
Female,2022-12-15 00:00:00,Hispanic,588978,317774,237958,33187,,,,,
Female,2022-12-15 00:00:00,Other,248528,121924,105516,20940,,,,,
Female,2022-12-15 00:00:00,Unknown,23128,13927,8446,754,,,,,
Female,2022-12-15 00:00:00,White,200442,100338,84777,15253,,,,,
Female,16-49,Asian,721581,322414,278677,132520,,,,,
Female,16-49,Black,953013,466413,395547,111853,,,,,
Female,16-49,Hispanic,4366869,2191350,1789659,525634,,,,,
Female,16-49,Other,1780229,817294,714408,291022,,,,,
Female,16-49,Unknown,454520,258799,177385,33885,,,,,
Female,16-49,White,3064421,1468773,1272245,430240,,,,,
Female,50-64,Asian,244200,102931,89399,51084,,,,,
Female,50-64,Black,501562,211937,191479,99568,,,,,
Female,50-64,Hispanic,1624879,718614,610196,304087,,,,,
Female,50-64,Other,1025620,402944,369944,230424,,,,,
Female,50-64,Unknown,193884,102946,73703,22423,,,,,
Female,50-64,White,1868586,808112,728320,352262,,,,,
Female,65-79,Asian,122023,49046,41622,27101,,,,,
Female,65-79,Black,282853,108399,99383,66481,,,,,
Female,65-79,Hispanic,867195,352123,300938,190199,,,,,
Female,65-79,Other,1003985,347245,326607,254753,,,,,
Female,65-79,Unknown,118189,61195,43023,15008,,,,,
Female,65-79,White,1643995,638887,582776,369620,,,,,
Female,80+,Asian,23010,9302,7873,5054,,,,,
Female,80+,Black,61159,24188,21716,13967,,,,,
Female,80+,Hispanic,210855,87165,73643,45033,,,,,
Female,80+,Other,325059,114501,106657,80917,,,,,
Female,80+,Unknown,44197,23152,16135,5023,,,,,
Female,80+,White,489008,189383,171871,112289,,,,,
Female,Unknown,Asian,137,100,42,,,,,,
Female,Unknown,Black,188,150,43,6,,,,,
Female,Unknown,Hispanic,1236,1041,256,7,,,,,
Female,Unknown,Other,221,176,48,,,,,,
Female,Unknown,Unknown,790,688,113,,,,,,
Female,Unknown,White,722,563,191,10,,,,,
Male,2022-05-11 00:00:00,Asian,60732,32368,27050,1301,,,,,
Male,2022-05-11 00:00:00,Black,45821,25617,19717,482,,,,,
Male,2022-05-11 00:00:00,Hispanic,494809,304915,185631,4218,,,,,
Male,2022-05-11 00:00:00,Other,173936,94804,75166,3933,,,,,
Male,2022-05-11 00:00:00,Unknown,33752,21284,12280,189,,,,,
Male,2022-05-11 00:00:00,White,146151,79644,63061,3433,,,,,
Male,2022-12-15 00:00:00,Asian,54399,25689,22717,5970,,,,,
Male,2022-12-15 00:00:00,Black,73321,37936,31366,4000,,,,,
Male,2022-12-15 00:00:00,Hispanic,584217,318813,233637,31684,,,,,
Male,2022-12-15 00:00:00,Other,248973,122599,105702,20523,,,,,
Male,2022-12-15 00:00:00,Unknown,23951,14573,8706,678,,,,,
Male,2022-12-15 00:00:00,White,201870,101853,85176,14787,,,,,
Male,16-49,Asian,702471,331661,284049,121320,,,,,
Male,16-49,Black,757531,382858,318431,82750,,,,,
Male,16-49,Hispanic,3858165,2024283,1612987,394293,,,,,
Male,16-49,Other,1581175,758752,648196,236022,,,,,
Male,16-49,Unknown,413211,252247,161863,23918,,,,,
