Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,10450,5853,2077,0,,,,,
Female, 6mo-4yr,Black,5138,3084,716,0,,,,,
Female, 6mo-4yr,Hispanic,41714,26898,4840,0,,,,,
Female, 6mo-4yr,Other,5478,3177,1002,0,,,,,
Female, 6mo-4yr,Unknown,3693,2907,381,0,,,,,
Female, 6mo-4yr,White,25770,14577,5840,0,,,,,
Female,2022-05-11 00:00:00,Asian,64133,32545,27441,4081,,,,,
Female,2022-05-11 00:00:00,Black,51302,27575,21418,2273,,,,,
Female,2022-05-11 00:00:00,Hispanic,560765,330162,208046,22133,,,,,
Female,2022-05-11 00:00:00,Other,197596,102214,81867,13360,,,,,
Female,2022-05-11 00:00:00,Unknown,34674,22370,11512,773,,,,,
Female,2022-05-11 00:00:00,White,154837,80431,64186,10034,,,,,
Female,2022-12-15 00:00:00,Asian,54451,24937,22003,7174,,,,,
Female,2022-12-15 00:00:00,Black,76808,38741,32178,5662,,,,,
Female,2022-12-15 00:00:00,Hispanic,628797,332985,247910,46193,,,,,
Female,2022-12-15 00:00:00,Other,265081,126070,109398,27502,,,,,
Female,2022-12-15 00:00:00,Unknown,23205,14165,8047,976,,,,,
Female,2022-12-15 00:00:00,White,205041,100109,84668,18931,,,,,
Female,16-49,Asian,733474,322245,276979,136908,,,,,
Female,16-49,Black,981866,472854,400769,121364,,,,,
Female,16-49,Hispanic,4545105,2251880,1823281,573967,,,,,
Female,16-49,Other,1933665,859434,751584,327483,,,,,
Female,16-49,Unknown,456440,269980,168032,32478,,,,,
Female,16-49,White,3139641,1474999,1275049,451656,,,,,
Female,50-64,Asian,251762,102291,87932,52364,,,,,
Female,50-64,Black,521567,210354,190161,104178,,,,,
Female,50-64,Hispanic,1736358,736335,622768,327552,,,,,
Female,50-64,Other,1188317,432667,398271,261703,,,,,
Female,50-64,Unknown,182303,97723,67267,20451,,,,,
Female,50-64,White,1948599,804328,724358,365883,,,,,
Female,65-79,Asian,127087,48772,40651,27385,,,,,
Female,65-79,Black,297723,106193,97417,68097,,,,,
Female,65-79,Hispanic,961825,365245,311758,206215,,,,,
Female,65-79,Other,1207670,373900,352903,286897,,,,,
Female,65-79,Unknown,107593,55967,37968,12886,,,,,
Female,65-79,White,1743184,629764,574660,377066,,,,,
Female,80+,Asian,24104,9229,7773,5167,,,,,
Female,80+,Black,64471,23872,21471,14434,,,,,
Female,80+,Hispanic,234565,90550,76599,49445,,,,,
Female,80+,Other,379837,120247,112667,89893,,,,,
Female,80+,Unknown,41115,21568,14601,4463,,,,,
Female,80+,White,521118,187784,170429,115321,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,140,114,26,0,,,,,
Female,Unknown,Hispanic,855,733,121,,,,,,
Female,Unknown,Other,143,115,28,0,,,,,
Female,Unknown,Unknown,688,612,76,0,,,,,
Female,Unknown,White,523,419,104,0,,,,,
Male, 6mo-4yr,Asian,10882,6223,1976,0,,,,,
Male, 6mo-4yr,Black,5152,3126,697,0,,,,,
Male, 6mo-4yr,Hispanic,42125,27210,4776,0,,,,,
Male, 6mo-4yr,Other,5584,3259,1050,0,,,,,
Male, 6mo-4yr,Unknown,3779,2941,413,0,,,,,
Male, 6mo-4yr,White,26949,15263,6082,0,,,,,
Male,2022-05-11 00:00:00,Asian,67478,34317,28844,4234,,,,,
Male,2022-05-11 00:00:00,Black,51849,27927,21575,2309,,,,,
Male,2022-05-11 00:00:00,Hispanic,566598,333980,209461,22703,,,,,
Male,2022-05-11 00:00:00,Other,200939,103976,83153,13631,,,,,
Male,2022-05-11 00:00:00,Unknown,35585,23014,11827,734,,,,,
Male,2022-05-11 00:00:00,White,161763,83888,67001,10678,,,,,
Male,2022-12-15 00:00:00,Asian,55790,25635,22633,7176,,,,,
Male,2022-12-15 00:00:00,Black,75924,38334,31735,5619,,,,,
Male,2022-12-15 00:00:00,Hispanic,626022,336008,243743,44558,,,,,
Male,2022-12-15 00:00:00,Other,265602,126861,109548,27105,,,,,
Male,2022-12-15 00:00:00,Unknown,24294,14938,8407,941,,,,,
Male,2022-12-15 00:00:00,White,206506,101516,85023,18589,,,,,
Male,16-49,Asian,714868,333371,283223,125427,,,,,
Male,16-49,Black,776124,387222,321819,88857,,,,,
Male,16-49,Hispanic,3996152,2076700,1639491,429221,,,,,
Male,16-49,Other,1693993,790236,674810,262631,,,,,
Male,16-49,Unknown,444501,287268,157588,23512,,,,,
Male,16-49,White,2846474,1384744,1185883,382629,,,,,
Male,50-64,Asian,232071,94566,82916,49126,,,,,
Male,50-64,Black,433413,182988,161721,81852,,,,,
Male,50-64,Hispanic,1545648,673391,572785,275845,,,,,
Male,50-64,Other,970348,365119,332642,206280,,,,,
Male,50-64,Unknown,165917,92666,62971,16177,,,,,
Male,50-64,White,1810268,771352,687950,325565,,,,,
Male,65-79,Asian,108544,40994,34289,23616,,,,,
Male,65-79,Black,206172,75686,67777,46293,,,,,
Male,65-79,Hispanic,761304,288574,248389,164687,,,,,
Male,65-79,Other,953198,297377,279152,225068,,,,,
