Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,12086,6427,2739,0,,,,,
Female, 6mo-4yr,Black,5922,3405,968,0,,,,,
Female, 6mo-4yr,Hispanic,47093,29193,6450,0,,,,,
Female, 6mo-4yr,Other,6280,3502,1252,0,,,,,
Female, 6mo-4yr,Unknown,4458,3414,549,0,,,,,
Female, 6mo-4yr,White,29368,15899,7305,0,,,,,
Female,2022-05-11 00:00:00,Asian,64386,32362,27285,4488,,,,,
Female,2022-05-11 00:00:00,Black,51770,27596,21462,2575,,,,,
Female,2022-05-11 00:00:00,Hispanic,568077,332249,209925,24716,,,,,
Female,2022-05-11 00:00:00,Other,205708,104760,84168,15525,,,,,
Female,2022-05-11 00:00:00,Unknown,34502,22425,11200,828,,,,,
Female,2022-05-11 00:00:00,White,156916,80149,64074,11623,,,,,
Female,2022-12-15 00:00:00,Asian,54209,24679,21755,7239,,,,,
Female,2022-12-15 00:00:00,Black,76974,38610,32075,5874,,,,,
Female,2022-12-15 00:00:00,Hispanic,635507,334719,249913,47941,,,,,
Female,2022-12-15 00:00:00,Other,271203,127638,110938,29178,,,,,
Female,2022-12-15 00:00:00,Unknown,23089,14159,7922,971,,,,,
Female,2022-12-15 00:00:00,White,205209,99427,84104,19435,,,,,
Female,16-49,Asian,735113,320674,274942,136939,,,,,
Female,16-49,Black,986815,472487,400162,122781,,,,,
Female,16-49,Hispanic,4591784,2262341,1829975,584247,,,,,
Female,16-49,Other,2012500,881718,771911,343416,,,,,
Female,16-49,Unknown,452647,270666,163879,31379,,,,,
Female,16-49,White,3157531,1470780,1270050,455038,,,,,
Female,50-64,Asian,252393,101409,86881,52090,,,,,
Female,50-64,Black,526660,209021,188863,104745,,,,,
Female,50-64,Hispanic,1770115,740274,625567,333524,,,,,
Female,50-64,Other,1259780,448002,412799,274614,,,,,
Female,50-64,Unknown,177450,95504,64767,19594,,,,,
Female,50-64,White,1967887,798781,718920,366983,,,,,
Female,65-79,Asian,127842,48410,40124,27157,,,,,
Female,65-79,Black,302692,105206,96412,68134,,,,,
Female,65-79,Hispanic,993491,368990,314908,210787,,,,,
Female,65-79,Other,1286217,385730,364400,299086,,,,,
Female,65-79,Unknown,103738,53999,36097,12222,,,,,
Female,65-79,White,1773500,624149,569174,377132,,,,,
Female,80+,Asian,24564,9214,7726,5181,,,,,
Female,80+,Black,65564,23713,21304,14489,,,,,
Female,80+,Hispanic,242545,91518,77467,50668,,,,,
Female,80+,Other,403188,123124,115579,93472,,,,,
Female,80+,Unknown,40233,21077,14127,4294,,,,,
Female,80+,White,531941,186378,169126,115684,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,144,118,26,0,,,,,
Female,Unknown,Hispanic,883,754,125,,,,,,
Female,Unknown,Other,145,116,29,0,,,,,
Female,Unknown,Unknown,699,620,79,0,,,,,
Female,Unknown,White,549,444,105,0,,,,,
Male, 6mo-4yr,Asian,12710,6899,2674,0,,,,,
Male, 6mo-4yr,Black,5920,3466,932,0,,,,,
Male, 6mo-4yr,Hispanic,47463,29459,6359,0,,,,,
Male, 6mo-4yr,Other,6516,3649,1348,0,,,,,
Male, 6mo-4yr,Unknown,4524,3437,565,0,,,,,
Male, 6mo-4yr,White,30529,16574,7543,0,,,,,
Male,2022-05-11 00:00:00,Asian,67852,34143,28714,4697,,,,,
Male,2022-05-11 00:00:00,Black,52330,27980,21615,2602,,,,,
Male,2022-05-11 00:00:00,Hispanic,574000,336141,211278,25311,,,,,
Male,2022-05-11 00:00:00,Other,209381,106599,85601,15959,,,,,
Male,2022-05-11 00:00:00,Unknown,35298,23038,11455,778,,,,,
Male,2022-05-11 00:00:00,White,164027,83721,66865,12282,,,,,
Male,2022-12-15 00:00:00,Asian,55674,25426,22415,7258,,,,,
Male,2022-12-15 00:00:00,Black,76205,38264,31663,5852,,,,,
Male,2022-12-15 00:00:00,Hispanic,633073,338143,245774,46314,,,,,
Male,2022-12-15 00:00:00,Other,271356,128235,110902,28695,,,,,
Male,2022-12-15 00:00:00,Unknown,24198,14924,8297,951,,,,,
Male,2022-12-15 00:00:00,White,206979,100907,84591,19233,,,,,
Male,16-49,Asian,717184,332493,281816,125632,,,,,
Male,16-49,Black,779374,387120,321534,89667,,,,,
Male,16-49,Hispanic,4031996,2085901,1644513,436923,,,,,
Male,16-49,Other,1752906,806903,689694,274485,,,,,
Male,16-49,Unknown,447041,292343,155099,22898,,,,,
Male,16-49,White,2863800,1382384,1182931,385829,,,,,
Male,50-64,Asian,232584,93727,81999,48868,,,,,
Male,50-64,Black,437914,182572,161061,82380,,,,,
Male,50-64,Hispanic,1573335,677014,575352,280781,,,,,
Male,50-64,Other,1025012,376963,343764,216312,,,,,
Male,50-64,Unknown,162327,91022,60998,15625,,,,,
Male,50-64,White,1828498,767659,684198,327170,,,,,
Male,65-79,Asian,109250,40647,33801,23398,,,,,
Male,65-79,Black,210741,75725,67417,46543,,,,,
Male,65-79,Hispanic,786654,291916,251018,168526,,,,,
Male,65-79,Other,1014629,307023,288499,234778,,,,,
Male,65-79,Unknown,93575,48925,32852,11065,,,,,
Male,65-79,White,1554426,557551,503316,326912,,,,,
Male,80+,Asian,19843,7144,5976,4304,,,,,
Male,80+,Black,30787,11312,9785,6662,,,,,
Male,80+,Hispanic,148811,55133,46799,31656,,,,,
