Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,9725,5569,1822,0,,,,,
Female, 6mo-4yr,Black,4823,2952,617,0,,,,,
Female, 6mo-4yr,Hispanic,39301,25899,4074,0,,,,,
Female, 6mo-4yr,Other,5118,3016,890,0,,,,,
Female, 6mo-4yr,Unknown,3423,2717,326,0,,,,,
Female, 6mo-4yr,White,24296,14021,5244,0,,,,,
Female,2022-05-11 00:00:00,Asian,64287,32655,27525,4055,,,,,
Female,2022-05-11 00:00:00,Black,51225,27559,21405,2230,,,,,
Female,2022-05-11 00:00:00,Hispanic,559012,329484,207432,21720,,,,,
Female,2022-05-11 00:00:00,Other,195115,101141,80948,12919,,,,,
Female,2022-05-11 00:00:00,Unknown,34719,22318,11620,766,,,,,
Female,2022-05-11 00:00:00,White,154990,80627,64341,9889,,,,,
Female,2022-12-15 00:00:00,Asian,54526,25045,22103,7153,,,,,
Female,2022-12-15 00:00:00,Black,76714,38770,32199,5584,,,,,
Female,2022-12-15 00:00:00,Hispanic,626225,332097,247283,45570,,,,,
Female,2022-12-15 00:00:00,Other,262542,125457,108787,26831,,,,,
Female,2022-12-15 00:00:00,Unknown,23307,14204,8113,978,,,,,
Female,2022-12-15 00:00:00,White,204917,100352,84901,18716,,,,,
Female,16-49,Asian,732333,322776,277710,136858,,,,,
Female,16-49,Black,979387,472870,400901,120716,,,,,
Female,16-49,Hispanic,4525068,2247581,1820666,569661,,,,,
Female,16-49,Other,1898966,850140,743084,320443,,,,,
Female,16-49,Unknown,458551,270058,169852,33050,,,,,
Female,16-49,White,3130618,1476563,1277055,450242,,,,,
Female,50-64,Asian,251479,102710,88422,52496,,,,,
Female,50-64,Black,519129,210882,190675,103915,,,,,
Female,50-64,Hispanic,1721433,734674,621737,325104,,,,,
Female,50-64,Other,1153786,425632,391558,255521,,,,,
Female,50-64,Unknown,184485,98711,68384,20833,,,,,
Female,50-64,White,1939636,806790,726959,365680,,,,,
Female,65-79,Asian,126916,49075,40992,27540,,,,,
Female,65-79,Black,295406,106655,97892,68099,,,,,
Female,65-79,Hispanic,946189,363081,310009,203914,,,,,
