Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,11106,6093,2339,0,,,,,
Female, 6mo-4yr,Black,5443,3220,807,0,,,,,
Female, 6mo-4yr,Hispanic,43577,27690,5405,0,,,,,
Female, 6mo-4yr,Other,5790,3298,1099,0,,,,,
Female, 6mo-4yr,Unknown,3917,3075,415,0,,,,,
Female, 6mo-4yr,White,27112,15058,6382,0,,,,,
Female,2022-05-11 00:00:00,Asian,64263,32529,27415,4205,,,,,
Female,2022-05-11 00:00:00,Black,51435,27570,21432,2370,,,,,
Female,2022-05-11 00:00:00,Hispanic,563173,330892,208698,22915,,,,,
Female,2022-05-11 00:00:00,Other,200293,103089,82644,14038,,,,,
Female,2022-05-11 00:00:00,Unknown,34599,22371,11414,790,,,,,
Female,2022-05-11 00:00:00,White,155456,80308,64103,10520,,,,,
Female,2022-12-15 00:00:00,Asian,54360,24859,21931,7187,,,,,
Female,2022-12-15 00:00:00,Black,76804,38682,32130,5711,,,,,
Female,2022-12-15 00:00:00,Hispanic,631353,333763,248662,46825,,,,,
Female,2022-12-15 00:00:00,Other,266930,126497,109826,28029,,,,,
Female,2022-12-15 00:00:00,Unknown,23133,14141,7998,974,,,,,
Female,2022-12-15 00:00:00,White,205019,99854,84438,19058,,,,,
Female,16-49,Asian,734153,321728,276324,136968,,,,,
Female,16-49,Black,983541,472663,400503,121843,,,,,
Female,16-49,Hispanic,4562898,2255980,1826072,577818,,,,,
Female,16-49,Other,1961323,867111,758626,333051,,,,,
Female,16-49,Unknown,454695,269882,166451,32096,,,,,
Female,16-49,White,3145596,1473194,1272881,452781,,,,,
Female,50-64,Asian,251762,101906,87495,52183,,,,,
Female,50-64,Black,523147,209704,189568,104285,,,,,
Female,50-64,Hispanic,1749888,737968,624003,329947,,,,,
Female,50-64,Other,1216106,438519,403808,266682,,,,,
Female,50-64,Unknown,180369,96812,66306,20117,,,,,
Female,50-64,White,1955482,801911,722032,366138,,,,,
Female,65-79,Asian,127266,48596,40431,27267,,,,,
Female,65-79,Black,299576,105704,96949,68035,,,,,
Female,65-79,Hispanic,975299,366856,313179,208150,,,,,
Female,65-79,Other,1241890,379003,357891,292139,,,,,
Female,65-79,Unknown,105888,55105,37157,12589,,,,,
Female,65-79,White,1754969,627047,572030,376782,,,,,
Female,80+,Asian,24255,9204,7753,5165,,,,,
Female,80+,Black,64897,23801,21387,14441,,,,,
Female,80+,Hispanic,237920,90962,76960,49992,,,,,
Female,80+,Other,390250,121609,114031,91498,,,,,
Female,80+,Unknown,40665,21316,14370,4383,,,,,
Female,80+,White,525205,187049,169755,115346,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,142,116,26,0,,,,,
Female,Unknown,Hispanic,857,735,121,,,,,,
Female,Unknown,Other,145,116,29,0,,,,,
Female,Unknown,Unknown,690,614,76,0,,,,,
Female,Unknown,White,531,427,104,0,,,,,
Male, 6mo-4yr,Asian,11599,6470,2255,0,,,,,
Male, 6mo-4yr,Black,5421,3250,783,0,,,,,
Male, 6mo-4yr,Hispanic,43960,27957,5358,0,,,,,
Male, 6mo-4yr,Other,5955,3413,1171,0,,,,,
Male, 6mo-4yr,Unknown,4022,3124,453,0,,,,,
Male, 6mo-4yr,White,28289,15739,6621,0,,,,,
Male,2022-05-11 00:00:00,Asian,67680,34316,28838,4384,,,,,
Male,2022-05-11 00:00:00,Black,52008,27953,21591,2398,,,,,
Male,2022-05-11 00:00:00,Hispanic,569009,334718,210101,23461,,,,,
Male,2022-05-11 00:00:00,Other,203745,104839,84019,14350,,,,,
Male,2022-05-11 00:00:00,Unknown,35487,23027,11698,744,,,,,
Male,2022-05-11 00:00:00,White,162455,83799,66931,11185,,,,,
Male,2022-12-15 00:00:00,Asian,55779,25566,22575,7211,,,,,
Male,2022-12-15 00:00:00,Black,76013,38315,31722,5687,,,,,
Male,2022-12-15 00:00:00,Hispanic,628476,336756,244485,45129,,,,,
Male,2022-12-15 00:00:00,Other,267422,127317,109963,27595,,,,,
Male,2022-12-15 00:00:00,Unknown,24245,14934,8353,942,,,,,
Male,2022-12-15 00:00:00,White,206583,101266,84837,18806,,,,,
Male,16-49,Asian,715741,333075,282746,125537,,,,,
Male,16-49,Black,777230,387129,321692,89117,,,,,
Male,16-49,Hispanic,4009079,2079929,1641316,431989,,,,,
Male,16-49,Other,1714513,795893,679809,266797,,,,,
Male,16-49,Unknown,445010,288758,156639,23280,,,,,
Male,16-49,White,2853207,1383911,1184792,383826,,,,,
Male,50-64,Asian,232302,94278,82604,49037,,,,,
Male,50-64,Black,434761,182634,161371,81993,,,,,
Male,50-64,Hispanic,1556254,674799,573813,277715,,,,,
Male,50-64,Other,991401,369505,336764,210122,,,,,
Male,50-64,Unknown,164584,92046,62248,15967,,,,,
Male,50-64,White,1817268,769763,686437,326094,,,,,
Male,65-79,Asian,108709,40833,34074,23524,,,,,
Male,65-79,Black,207561,75418,67546,46321,,,,,
Male,65-79,Hispanic,771844,289833,249494,166320,,,,,
Male,65-79,Other,979946,301454,283125,229183,,,,,
Male,65-79,Unknown,95624,49933,33842,11423,,,,,
Male,65-79,White,1537264,558784,505081,326192,,,,,
Male,80+,Asian,19642,7147,6002,4311,,,,,
Male,80+,Black,30341,11247,9792,6617,,,,,
Male,80+,Hispanic,145685,54695,46437,31158,,,,,
Male,80+,Other,245669,73770,69067,58053,,,,,
Male,80+,Unknown,26633,14191,9199,2844,,,,,
Male,80+,White,381345,133968,120258,84026,,,,,
Male,Unknown,Asian,65,49,16,0,,,,,
Male,Unknown,Black,98,80,18,0,,,,,
Male,Unknown,Hispanic,794,681,113,0,,,,,
Male,Unknown,Other,123,97,26,0,,,,,
Male,Unknown,Unknown,509,450,59,0,,,,,
Male,Unknown,White,443,365,78,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,13,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,12,9,2,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,697,110,,,,,,
Unknown,2022-05-11 00:00:00,Other,85,63,21,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,126,83,39,,,,,,
Unknown,2022-05-11 00:00:00,White,39,27,10,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,37,23,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1137,994,141,,,,,,
Unknown,2022-12-15 00:00:00,Other,113,75,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,122,104,18,0,,,,,
Unknown,2022-12-15 00:00:00,White,120,74,43,,,,,,
Unknown,16-49,Asian,1326,745,567,92,,,,,
Unknown,16-49,Black,1460,833,651,62,,,,,
Unknown,16-49,Hispanic,13621,8736,6326,553,,,,,
Unknown,16-49,Other,9782,6047,4171,331,,,,,
Unknown,16-49,Unknown,5511,3443,2167,199,,,,,
Unknown,16-49,White,6752,3757,3075,238,,,,,
Unknown,50-64,Asian,557,286,229,56,,,,,
Unknown,50-64,Black,636,331,269,64,,,,,
