Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,2397,2243,6,0,,,,,
Female, 6mo-4yr,Black,1092,1020,1,0,,,,,
Female, 6mo-4yr,Hispanic,9599,9076,23,0,,,,,
Female, 6mo-4yr,Other,1261,1187,7,0,,,,,
Female, 6mo-4yr,Unknown,634,614,7,0,,,,,
Female, 6mo-4yr,White,6979,6573,24,0,,,,,
Female,2022-05-11 00:00:00,Asian,60357,31599,26417,2326,,,,,
Female,2022-05-11 00:00:00,Black,47435,26079,20232,1119,,,,,
Female,2022-05-11 00:00:00,Hispanic,515559,312276,192882,10283,,,,,
Female,2022-05-11 00:00:00,Other,178910,95517,76031,7312,,,,,
Female,2022-05-11 00:00:00,Unknown,33397,21114,11901,377,,,,,
Female,2022-05-11 00:00:00,White,146304,78152,62008,6106,,,,,
Female,2022-12-15 00:00:00,Asian,54032,25149,22221,6621,,,,,
Female,2022-12-15 00:00:00,Black,75470,38687,32127,4618,,,,,
Female,2022-12-15 00:00:00,Hispanic,601967,322934,241146,37711,,,,,
Female,2022-12-15 00:00:00,Other,252431,122704,106327,23164,,,,,
Female,2022-12-15 00:00:00,Unknown,23235,14042,8347,842,,,,,
Female,2022-12-15 00:00:00,White,202816,100679,85203,16810,,,,,
Female,16-49,Asian,725353,322993,278814,134599,,,,,
Female,16-49,Black,963161,469448,398046,115447,,,,,
Female,16-49,Hispanic,4414720,2209912,1799056,540924,,,,,
Female,16-49,Other,1806014,825020,720809,299070,,,,,
Female,16-49,Unknown,457530,263106,175601,34117,,,,,
Female,16-49,White,3085554,1473734,1275955,438449,,,,,
Female,50-64,Asian,247398,103178,89348,51873,,,,,
Female,50-64,Black,508257,212048,191628,101445,,,,,
Female,50-64,Hispanic,1655178,723491,613714,311511,,,,,
Female,50-64,Other,1057491,408055,374861,237355,,,,,
Female,50-64,Unknown,191418,101776,72136,22096,,,,,
Female,50-64,White,1895867,809887,729797,358551,,,,,
Female,65-79,Asian,124096,49310,41608,27462,,,,,
Female,65-79,Black,287123,108155,99225,67336,,,,,
Female,65-79,Hispanic,886949,354518,302903,193912,,,,,
Female,65-79,Other,1036674,351285,330758,260965,,,,,
Female,65-79,Unknown,116575,60365,42049,14683,,,,,
Female,65-79,White,1670649,639482,583555,374224,,,,,
Female,80+,Asian,23379,9323,7883,5114,,,,,
Female,80+,Black,62140,24175,21716,14163,,,,,
Female,80+,Hispanic,216338,87887,74312,46218,,,,,
Female,80+,Other,334229,115279,107519,82841,,,,,
Female,80+,Unknown,43742,22908,15822,4945,,,,,
Female,80+,White,497427,189693,172261,113829,,,,,
Female,Unknown,Asian,68,54,14,0,,,,,
Female,Unknown,Black,133,107,26,0,,,,,
Female,Unknown,Hispanic,753,638,114,,,,,,
Female,Unknown,Other,142,114,28,0,,,,,
Female,Unknown,Unknown,692,607,85,0,,,,,
Female,Unknown,White,496,397,99,0,,,,,
Male, 6mo-4yr,Asian,2393,2265,8,0,,,,,
Male, 6mo-4yr,Black,986,942,,0,,,,,
Male, 6mo-4yr,Hispanic,9483,8975,23,0,,,,,
Male, 6mo-4yr,Other,1358,1262,6,0,,,,,
Male, 6mo-4yr,Unknown,634,608,5,0,,,,,
Male, 6mo-4yr,White,7332,6917,23,0,,,,,
Male,2022-05-11 00:00:00,Asian,63433,33236,27779,2392,,,,,
Male,2022-05-11 00:00:00,Black,47868,26462,20337,1057,,,,,
Male,2022-05-11 00:00:00,Hispanic,519889,315484,193766,10513,,,,,
Male,2022-05-11 00:00:00,Other,182042,97218,77266,7500,,,,,
Male,2022-05-11 00:00:00,Unknown,34471,21876,12223,371,,,,,
Male,2022-05-11 00:00:00,White,152723,81507,64698,6467,,,,,
Male,2022-12-15 00:00:00,Asian,55155,25776,22807,6532,,,,,
Male,2022-12-15 00:00:00,Black,74434,38219,31604,4577,,,,,
Male,2022-12-15 00:00:00,Hispanic,597925,324802,236958,35996,,,,,
Male,2022-12-15 00:00:00,Other,252843,123403,106472,22726,,,,,
Male,2022-12-15 00:00:00,Unknown,24222,14772,8666,788,,,,,
Male,2022-12-15 00:00:00,White,204059,102120,85547,16286,,,,,
Male,16-49,Asian,706481,332866,284402,123195,,,,,
Male,16-49,Black,764098,384837,320006,85178,,,,,
Male,16-49,Hispanic,3896529,2041161,1620553,405440,,,,,
Male,16-49,Other,1601392,765356,653328,242199,,,,,
Male,16-49,Unknown,421640,261014,161228,24150,,,,,
Male,16-49,White,2799360,1381894,1184853,371213,,,,,
Male,50-64,Asian,228222,95421,84083,48771,,,,,
Male,50-64,Black,423459,184005,162554,79772,,,,,
Male,50-64,Hispanic,1481517,663076,565249,262411,,,,,
Male,50-64,Other,872860,346679,315250,188367,,,,,
Male,50-64,Unknown,170737,94520,66183,17098,,,,,
Male,50-64,White,1761526,774220,690669,318151,,,,,
Male,65-79,Asian,106078,41558,35161,23791,,,,,
Male,65-79,Black,197894,76579,68449,45492,,,,,
Male,65-79,Hispanic,702787,280238,241372,155076,,,,,
Male,65-79,Other,817904,279318,261296,204506,,,,,
Male,65-79,Unknown,104652,54456,37918,13155,,,,,
Male,65-79,White,1460156,566792,512083,322618,,,,,
Male,80+,Asian,18945,7226,6189,4326,,,,,
Male,80+,Black,28790,11379,9868,6469,,,,,
Male,80+,Hispanic,131669,52835,44703,28796,,,,,
Male,80+,Other,205398,69092,64183,51894,,,,,
Male,80+,Unknown,28953,15345,10212,3321,,,,,
Male,80+,White,358561,135673,121547,82786,,,,,
Male,Unknown,Asian,60,46,14,0,,,,,
Male,Unknown,Black,97,78,19,0,,,,,
Male,Unknown,Hispanic,698,592,106,0,,,,,
Male,Unknown,Other,115,91,24,0,,,,,
Male,Unknown,Unknown,491,432,59,0,,,,,
Male,Unknown,White,419,343,76,0,,,,,
Unknown, 6mo-4yr,Asian,1,1,,0,,,,,
Unknown, 6mo-4yr,Hispanic,4,4,,0,,,,,
Unknown, 6mo-4yr,Other,9,8,,0,,,,,
Unknown, 6mo-4yr,Unknown,5,5,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,813,700,112,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,67,23,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,90,45,,,,,,
Unknown,2022-05-11 00:00:00,White,44,31,10,,,,,,
Unknown,2022-12-15 00:00:00,Asian,29,17,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,36,22,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,857,775,84,0,,,,,
Unknown,2022-12-15 00:00:00,Other,119,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,131,110,20,,,,,,
Unknown,2022-12-15 00:00:00,White,124,79,42,,,,,,
Unknown,16-49,Asian,1424,794,610,105,,,,,
Unknown,16-49,Black,1565,892,696,69,,,,,
Unknown,16-49,Hispanic,13595,8593,6456,562,,,,,
Unknown,16-49,Other,10398,6380,4449,378,,,,,
Unknown,16-49,Unknown,5711,3540,2273,212,,,,,
Unknown,16-49,White,7302,4038,3334,269,,,,,
Unknown,50-64,Asian,618,319,257,60,,,,,
Unknown,50-64,Black,676,359,291,64,,,,,
Unknown,50-64,Hispanic,6216,3279,2831,429,,,,,
Unknown,50-64,Other,6254,3630,2689,312,,,,,
Unknown,50-64,Unknown,1847,1064,747,148,,,,,
Unknown,50-64,White,3889,2081,1764,172,,,,,
Unknown,65-79,Asian,429,201,163,58,,,,,
Unknown,65-79,Black,383,195,154,46,,,,,
Unknown,65-79,Hispanic,3030,1582,1281,254,,,,,
Unknown,65-79,Other,3834,2190,1542,247,,,,,
Unknown,65-79,Unknown,1138,630,420,98,,,,,
Unknown,65-79,White,2890,1533,1246,157,,,,,
Unknown,80+,Asian,109,57,41,8,,,,,
Unknown,80+,Black,105,61,38,11,,,,,
Unknown,80+,Hispanic,743,399,312,54,,,,,
Unknown,80+,Other,958,606,338,46,,,,,
Unknown,80+,Unknown,377,241,122,19,,,,,
Unknown,80+,White,830,467,331,49,,,,,
Unknown,Unknown,Asian,1,1,,0,,,,,
Unknown,Unknown,Hispanic,5,5,,0,,,,,
Unknown,Unknown,Other,68,63,5,0,,,,,
Unknown,Unknown,Unknown,13,12,1,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,46123031,21334802,17847282,7195643,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
