Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,4211,3132,395,0,,,,,
Female, 6mo-4yr,Black,1949,1489,104,0,,,,,
Female, 6mo-4yr,Hispanic,16186,13279,734,0,,,,,
Female, 6mo-4yr,Other,2168,1662,181,0,,,,,
Female, 6mo-4yr,Unknown,1275,1138,70,0,,,,,
Female, 6mo-4yr,White,11611,8629,1396,0,,,,,
Female,2022-05-11 00:00:00,Asian,61514,31968,26670,2858,,,,,
Female,2022-05-11 00:00:00,Black,48499,26558,20462,1471,,,,,
Female,2022-05-11 00:00:00,Hispanic,526095,316590,195850,13509,,,,,
Female,2022-05-11 00:00:00,Other,182847,96823,76992,8975,,,,,
Female,2022-05-11 00:00:00,Unknown,33860,21507,11849,499,,,,,
Female,2022-05-11 00:00:00,White,148997,79012,62691,7240,,,,,
Female,2022-12-15 00:00:00,Asian,54260,25167,22221,6820,,,,,
Female,2022-12-15 00:00:00,Black,75997,38806,32203,4940,,,,,
Female,2022-12-15 00:00:00,Hispanic,608070,325407,242468,39959,,,,,
Female,2022-12-15 00:00:00,Other,254196,123138,106622,24156,,,,,
Female,2022-12-15 00:00:00,Unknown,23369,14143,8336,886,,,,,
Female,2022-12-15 00:00:00,White,203631,100804,85267,17426,,,,,
Female,16-49,Asian,726782,323273,278846,135332,,,,,
Female,16-49,Black,966961,470452,398831,116942,,,,,
Female,16-49,Hispanic,4435850,2218371,1802834,547723,,,,,
Female,16-49,Other,1815973,827983,723121,302263,,,,,
Female,16-49,Unknown,459313,265313,174984,34214,,,,,
Female,16-49,White,3093269,1475559,1276871,441562,,,,,
Female,50-64,Asian,248731,103244,89305,52174,,,,,
Female,50-64,Black,511670,211990,191593,102339,,,,,
Female,50-64,Hispanic,1669640,726035,615345,314860,,,,,
Female,50-64,Other,1072089,410371,377063,240432,,,,,
Female,50-64,Unknown,190639,101465,71562,21934,,,,,
Female,50-64,White,1907805,810379,730171,361290,,,,,
Female,65-79,Asian,125047,49445,41621,27597,,,,,
