Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,57343,30695,25654,986,,,,,
Female,2022-05-11 00:00:00,Black,45123,25194,19543,387,,,,,
Female,2022-05-11 00:00:00,Hispanic,486729,300430,183117,3150,,,,,
Female,2022-05-11 00:00:00,Other,169166,92597,73511,3033,,,,,
Female,2022-05-11 00:00:00,Unknown,32421,20394,11907,121,,,,,
Female,2022-05-11 00:00:00,White,138930,76107,60244,2572,,,,,
Female,2022-12-15 00:00:00,Asian,53151,25052,22129,5951,,,,,
Female,2022-12-15 00:00:00,Black,74199,38372,31877,3936,,,,,
Female,2022-12-15 00:00:00,Hispanic,586943,316968,237463,32468,,,,,
Female,2022-12-15 00:00:00,Other,247717,121738,105342,20509,,,,,
Female,2022-12-15 00:00:00,Unknown,23119,13915,8469,735,,,,,
Female,2022-12-15 00:00:00,White,199913,100243,84683,14926,,,,,
Female,16-49,Asian,720747,322280,278628,132068,,,,,
Female,16-49,Black,951190,465818,395048,111265,,,,,
Female,16-49,Hispanic,4358280,2187969,1787845,522895,,,,,
Female,16-49,Other,1775994,816059,713410,289635,,,,,
Female,16-49,Unknown,453987,258040,177695,33839,,,,,
Female,16-49,White,3060491,1467838,1271483,428704,,,,,
Female,50-64,Asian,243542,102863,89374,50916,,,,,
Female,50-64,Black,500400,211879,191434,99205,,,,,
Female,50-64,Hispanic,1619998,717667,609574,302985,,,,,
Female,50-64,Other,1020508,402214,369230,229268,,,,,
Female,50-64,Unknown,194175,103100,73918,22455,,,,,
Female,50-64,White,1863795,807905,728066,351142,,,,,
Female,65-79,Asian,121554,48984,41598,27024,,,,,
Female,65-79,Black,281959,108407,99396,66306,,,,,
Female,65-79,Hispanic,863497,351555,300465,189490,,,,,
Female,65-79,Other,998426,346694,326004,253777,,,,,
Female,65-79,Unknown,118517,61379,43207,15067,,,,,
Female,65-79,White,1639277,638782,582635,368788,,,,,
Female,80+,Asian,22906,9287,7870,5036,,,,,
Female,80+,Black,61010,24192,21734,13929,,,,,
Female,80+,Hispanic,209886,87001,73504,44834,,,,,
Female,80+,Other,323237,114360,106505,80591,,,,,
Female,80+,Unknown,44249,23198,16177,5028,,,,,
Female,80+,White,487511,189363,171856,112002,,,,,
Female,Unknown,Asian,135,100,40,,,,,,
Female,Unknown,Black,186,149,42,6,,,,,
Female,Unknown,Hispanic,1233,1040,254,7,,,,,
Female,Unknown,Other,219,175,46,,,,,,
Female,Unknown,Unknown,794,691,115,,,,,,
Female,Unknown,White,719,564,188,9,,,,,
Male,2022-05-11 00:00:00,Asian,60205,32236,26953,1004,,,,,
Male,2022-05-11 00:00:00,Black,45531,25501,19645,380,,,,,
Male,2022-05-11 00:00:00,Hispanic,490863,303180,184348,3294,,,,,
Male,2022-05-11 00:00:00,Other,172277,94359,74737,3152,,,,,
Male,2022-05-11 00:00:00,Unknown,33632,21187,12300,146,,,,,
Male,2022-05-11 00:00:00,White,144759,79273,62707,2769,,,,,
Male,2022-12-15 00:00:00,Asian,54209,25676,22714,5803,,,,,
Male,2022-12-15 00:00:00,Black,73134,37876,31325,3918,,,,,
Male,2022-12-15 00:00:00,Hispanic,582173,317901,233170,31036,,,,,
Male,2022-12-15 00:00:00,Other,248217,122430,105544,20104,,,,,
Male,2022-12-15 00:00:00,Unknown,23894,14535,8707,658,,,,,
Male,2022-12-15 00:00:00,White,201344,101742,85091,14466,,,,,
Male,16-49,Asian,701701,331378,284016,120984,,,,,
Male,16-49,Black,756286,382483,318102,82303,,,,,
Male,16-49,Hispanic,3851642,2021408,1611599,392413,,,,,
Male,16-49,Other,1578007,757762,647465,235000,,,,,
Male,16-49,Unknown,411469,250565,161885,23839,,,,,
Male,16-49,White,2779875,1376819,1181202,363545,,,,,
Male,50-64,Asian,225025,95268,84115,47981,,,,,
Male,50-64,Black,417497,183882,162377,78032,,,,,
Male,50-64,Hispanic,1453894,658387,561871,255358,,,,,
Male,50-64,Other,844267,341861,310663,181971,,,,,
Male,50-64,Unknown,172103,95088,67323,17290,,,,,
Male,50-64,White,1734265,772418,688945,311852,,,,,
Male,65-79,Asian,103903,41316,35112,23416,,,,,
