Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,7472,4723,1026,0,,,,,
Female, 6mo-4yr,Black,3741,2491,310,0,,,,,
Female, 6mo-4yr,Hispanic,31187,22409,2051,0,,,,,
Female, 6mo-4yr,Other,3951,2580,507,0,,,,,
Female, 6mo-4yr,Unknown,2717,2233,209,0,,,,,
Female, 6mo-4yr,White,19553,12408,3328,0,,,,,
Female,2022-05-11 00:00:00,Asian,63775,32583,27337,3813,,,,,
Female,2022-05-11 00:00:00,Black,50501,27331,21098,2049,,,,,
Female,2022-05-11 00:00:00,Hispanic,550217,326182,203919,19833,,,,,
Female,2022-05-11 00:00:00,Other,191555,99890,79614,11958,,,,,
Female,2022-05-11 00:00:00,Unknown,34774,22247,11796,722,,,,,
Female,2022-05-11 00:00:00,White,153847,80427,64032,9299,,,,,
Female,2022-12-15 00:00:00,Asian,54462,25136,22166,7087,,,,,
Female,2022-12-15 00:00:00,Black,76430,38766,32178,5433,,,,,
Female,2022-12-15 00:00:00,Hispanic,619893,329864,245604,44059,,,,,
Female,2022-12-15 00:00:00,Other,259076,124759,108098,25879,,,,,
Female,2022-12-15 00:00:00,Unknown,23548,14307,8250,986,,,,,
Female,2022-12-15 00:00:00,White,204170,100595,85061,18353,,,,,
Female,16-49,Asian,728153,323440,278712,136234,,,,,
Female,16-49,Black,973068,472323,400298,119129,,,,,
Female,16-49,Hispanic,4474779,2234460,1811743,559008,,,,,
Female,16-49,Other,1837574,835675,729577,308177,,,,,
Female,16-49,Unknown,462372,269949,173266,34154,,,,,
Female,16-49,White,3102600,1477738,1278079,445558,,,,,
Female,50-64,Asian,250033,103266,89163,52509,,,,,
Female,50-64,Black,515077,211898,191495,103382,,,,,
Female,50-64,Hispanic,1689122,730183,618148,319517,,,,,
Female,50-64,Other,1093285,415298,381582,245313,,,,,
Female,50-64,Unknown,188716,100639,70389,21637,,,,,
Female,50-64,White,1917057,810332,729979,363650,,,,,
Female,65-79,Asian,125722,49446,41521,27685,,,,,
Female,65-79,Black,291304,107648,98813,68112,,,,,
Female,65-79,Hispanic,910778,358372,305832,198629,,,,,
Female,65-79,Other,1072578,356881,336196,268247,,,,,
Female,65-79,Unknown,113952,58993,40711,14192,,,,,
Female,65-79,White,1692787,639053,583332,378032,,,,,
Female,80+,Asian,23784,9356,7910,5193,,,,,
Female,80+,Black,63239,24142,21713,14411,,,,,
Female,80+,Hispanic,222690,88944,75160,47593,,,,,
Female,80+,Other,343177,116134,108453,84683,,,,,
Female,80+,Unknown,43049,22487,15449,4855,,,,,
Female,80+,White,505913,189909,172510,115408,,,,,
Female,Unknown,Asian,71,57,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,839,720,118,,,,,,
Female,Unknown,Other,148,118,30,0,,,,,
Female,Unknown,Unknown,698,614,84,0,,,,,
Female,Unknown,White,523,420,103,0,,,,,
Male, 6mo-4yr,Asian,7795,4994,1000,0,,,,,
Male, 6mo-4yr,Black,3659,2475,294,0,,,,,
Male, 6mo-4yr,Hispanic,31303,22469,2022,0,,,,,
Male, 6mo-4yr,Other,4142,2700,553,0,,,,,
Male, 6mo-4yr,Unknown,2768,2254,230,0,,,,,
Male, 6mo-4yr,White,20348,12971,3419,0,,,,,
Male,2022-05-11 00:00:00,Asian,67004,34287,28690,3969,,,,,
Male,2022-05-11 00:00:00,Black,51128,27673,21299,2126,,,,,
Male,2022-05-11 00:00:00,Hispanic,555775,329825,205327,20322,,,,,
Male,2022-05-11 00:00:00,Other,194721,101608,80868,12145,,,,,
Male,2022-05-11 00:00:00,Unknown,35712,22893,12124,686,,,,,
Male,2022-05-11 00:00:00,White,160613,83868,66697,9934,,,,,
Male,2022-12-15 00:00:00,Asian,55702,25799,22782,7069,,,,,
Male,2022-12-15 00:00:00,Black,75533,38354,31714,5401,,,,,
Male,2022-12-15 00:00:00,Hispanic,616825,332555,241486,42448,,,,,
Male,2022-12-15 00:00:00,Other,259562,125505,108232,25480,,,,,
Male,2022-12-15 00:00:00,Unknown,24519,15019,8550,950,,,,,
Male,2022-12-15 00:00:00,White,205461,101998,85397,17900,,,,,
Male,16-49,Asian,709580,333936,284516,124636,,,,,
Male,16-49,Black,770461,386733,321367,87626,,,,,
Male,16-49,Hispanic,3942236,2061673,1630533,417942,,,,,
Male,16-49,Other,1626131,774222,660195,249131,,,,,
Male,16-49,Unknown,437034,277022,160286,24312,,,,,
Male,16-49,White,2812676,1385387,1186780,376709,,,,,
Male,50-64,Asian,230295,95443,83914,49232,,,,,
Male,50-64,Black,428284,183911,162468,81112,,,,,
Male,50-64,Hispanic,1507809,668190,568836,269009,,,,,
Male,50-64,Other,899325,352243,320393,194258,,,,,
Male,50-64,Unknown,169512,94187,65017,16879,,,,,
Male,50-64,White,1779724,774931,691217,322644,,,,,
Male,65-79,Asian,107380,41635,35068,23948,,,,,
Male,65-79,Black,201019,76479,68400,46079,,,,,
Male,65-79,Hispanic,721116,283144,243652,158725,,,,,
Male,65-79,Other,843972,283538,265383,209676,,,,,
Male,65-79,Unknown,102238,53162,36775,12748,,,,,
Male,65-79,White,1479071,567044,512414,325647,,,,,
Male,80+,Asian,19187,7248,6170,4372,,,,,
Male,80+,Black,29251,11366,9866,6547,,,,,
Male,80+,Hispanic,135347,53384,45198,29522,,,,,
Male,80+,Other,211622,69893,65085,53119,,,,,
Male,80+,Unknown,28336,15028,9938,3198,,,,,
Male,80+,White,363839,135706,121684,83646,,,,,
Male,Unknown,Asian,70,52,18,0,,,,,
Male,Unknown,Black,99,80,19,0,,,,,
Male,Unknown,Hispanic,764,656,108,0,,,,,
Male,Unknown,Other,121,95,26,0,,,,,
Male,Unknown,Unknown,504,445,59,0,,,,,
Male,Unknown,White,431,352,79,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,11,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,13,11,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,821,704,116,,,,,,
