Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55133,30059,25004,63,,,,,
Female,2022-05-11 00:00:00,Black,43735,24631,19057,48,,,,,
Female,2022-05-11 00:00:00,Hispanic,465033,287733,176695,581,,,,,
Female,2022-05-11 00:00:00,Other,162732,90810,71664,242,,,,,
Female,2022-05-11 00:00:00,Unknown,31908,20084,11807,19,,,,,
Female,2022-05-11 00:00:00,White,134089,75020,58899,168,,,,,
Female,2022-12-15 00:00:00,Asian,52275,24941,22013,5314,,,,,
Female,2022-12-15 00:00:00,Black,73440,38174,31684,3577,,,,,
Female,2022-12-15 00:00:00,Hispanic,575549,311711,233945,29889,,,,,
Female,2022-12-15 00:00:00,Other,244355,121062,104619,18611,,,,,
Female,2022-12-15 00:00:00,Unknown,22915,13797,8460,660,,,,,
Female,2022-12-15 00:00:00,White,197757,99923,84229,13584,,,,,
Female,16-49,Asian,716372,321547,278366,129452,,,,,
Female,16-49,Black,942812,463227,392750,108367,,,,,
Female,16-49,Hispanic,4318912,2171936,1778889,510305,,,,,
Female,16-49,Other,1756969,811045,708960,282932,,,,,
Female,16-49,Unknown,451258,254460,178659,33661,,,,,
Female,16-49,White,3041970,1463471,1268064,420970,,,,,
Female,50-64,Asian,240191,102605,89316,50059,,,,,
Female,50-64,Black,494330,211702,191087,97374,,,,,
Female,50-64,Hispanic,1595258,713224,606161,296680,,,,,
Female,50-64,Other,994465,398906,365911,223798,,,,,
Female,50-64,Unknown,195606,103735,74856,22725,,,,,
Female,50-64,White,1838996,806715,726742,345214,,,,,
Female,65-79,Asian,119166,48795,41511,26648,,,,,
Female,65-79,Black,276941,108458,99345,65270,,,,,
Female,65-79,Hispanic,844155,348905,298266,185689,,,,,
Female,65-79,Other,965357,343676,322714,247967,,,,,
Female,65-79,Unknown,119897,62181,43991,15351,,,,,
Female,65-79,White,1609155,638043,581540,363558,,,,,
Female,80+,Asian,22453,9249,7848,4962,,,,,
Female,80+,Black,59975,24191,21711,13722,,,,,
Female,80+,Hispanic,205193,86361,72999,43847,,,,,
Female,80+,Other,313140,113646,105670,78569,,,,,
Female,80+,Unknown,44441,23358,16360,5091,,,,,
Female,80+,White,478166,189103,171482,110221,,,,,
Female,Unknown,Asian,125,93,37,,,,,,
Female,Unknown,Black,188,151,43,6,,,,,
Female,Unknown,Hispanic,1313,1108,266,8,,,,,
Female,Unknown,Other,220,177,46,0,,,,,
Female,Unknown,Unknown,799,696,116,,,,,,
Female,Unknown,White,720,564,189,9,,,,,
Male,2022-05-11 00:00:00,Asian,57970,31621,26277,64,,,,,
Male,2022-05-11 00:00:00,Black,44138,24925,19168,43,,,,,
Male,2022-05-11 00:00:00,Hispanic,468937,290517,177780,613,,,,,
Male,2022-05-11 00:00:00,Other,165794,92608,72900,267,,,,,
Male,2022-05-11 00:00:00,Unknown,33097,20885,12178,36,,,,,
Male,2022-05-11 00:00:00,White,139502,78034,61305,157,,,,,
Male,2022-12-15 00:00:00,Asian,53406,25602,22612,5185,,,,,
Male,2022-12-15 00:00:00,Black,72372,37671,31115,3576,,,,,
Male,2022-12-15 00:00:00,Hispanic,570427,312124,229749,28532,,,,,
Male,2022-12-15 00:00:00,Other,244764,121690,104748,18248,,,,,
Male,2022-12-15 00:00:00,Unknown,23719,14429,8703,595,,,,,
Male,2022-12-15 00:00:00,White,199213,101420,84659,13116,,,,,
Male,16-49,Asian,697529,330158,283584,118898,,,,,
Male,16-49,Black,750427,380552,316513,80331,,,,,
Male,16-49,Hispanic,3820366,2007573,1604181,383176,,,,,
Male,16-49,Other,1562935,753244,643697,229960,,,,,
Male,16-49,Unknown,404079,243264,161951,23534,,,,,
Male,16-49,White,2764476,1372948,1178032,357173,,,,,
Male,50-64,Asian,222138,95107,84081,47228,,,,,
Male,50-64,Black,412971,183630,162081,76766,,,,,
Male,50-64,Hispanic,1434613,654984,559101,250343,,,,,
Male,50-64,Other,823616,339089,307828,177558,,,,,
Male,50-64,Unknown,172856,95419,67941,17377,,,,,
Male,50-64,White,1712413,771141,687592,306759,,,,,
Male,65-79,Asian,101858,41197,35075,23121,,,,,
Male,65-79,Black,191238,76651,68343,44190,,,,,
Male,65-79,Hispanic,670152,276019,237505,148688,,,,,
Male,65-79,Other,763490,273197,254697,194577,,,,,
Male,65-79,Unknown,107712,56224,39604,13745,,,,,
Male,65-79,White,1408160,564979,509398,313684,,,,,
Male,80+,Asian,18125,7169,6176,4189,,,,,
Male,80+,Black,27756,11355,9827,6294,,,,,
