Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,916,891,4,0,,,,,
Female, 6mo-4yr,Black,352,343,1,0,,,,,
Female, 6mo-4yr,Hispanic,2723,2646,19,0,,,,,
Female, 6mo-4yr,Other,453,434,6,0,,,,,
Female, 6mo-4yr,Unknown,227,213,7,0,,,,,
Female, 6mo-4yr,White,2655,2594,19,0,,,,,
Female,2022-05-11 00:00:00,Asian,59002,31152,26062,1777,,,,,
Female,2022-05-11 00:00:00,Black,46283,25630,19890,760,,,,,
Female,2022-05-11 00:00:00,Hispanic,501994,306845,188395,6659,,,,,
Female,2022-05-11 00:00:00,Other,174265,94050,74848,5326,,,,,
Female,2022-05-11 00:00:00,Unknown,32975,20797,11922,253,,,,,
Female,2022-05-11 00:00:00,White,142836,77107,61161,4537,,,,,
Female,2022-12-15 00:00:00,Asian,53660,25120,22181,6329,,,,,
Female,2022-12-15 00:00:00,Black,74819,38511,32007,4277,,,,,
Female,2022-12-15 00:00:00,Hispanic,594896,320157,239565,35072,,,,,
Female,2022-12-15 00:00:00,Other,250349,122257,105931,21975,,,,,
Female,2022-12-15 00:00:00,Unknown,23168,13968,8408,790,,,,,
Female,2022-12-15 00:00:00,White,201467,100479,84981,15914,,,,,
Female,16-49,Asian,723193,322635,278711,133457,,,,,
Female,16-49,Black,957319,467759,396670,113316,,,,,
Female,16-49,Hispanic,4386932,2199426,1793675,531885,,,,,
Female,16-49,Other,1791989,820991,717471,294620,,,,,
Female,16-49,Unknown,455541,260619,176405,33962,,,,,
Female,16-49,White,3074259,1471228,1274248,433941,,,,,
Female,50-64,Asian,245664,103083,89412,51439,,,,,
Female,50-64,Black,504109,211992,191536,100298,,,,,
Female,50-64,Hispanic,1636155,720496,611455,306887,,,,,
Female,50-64,Other,1038835,405300,372200,233389,,,,,
Female,50-64,Unknown,192560,102288,72929,22252,,,,,
Female,50-64,White,1879039,808912,729046,354705,,,,,
Female,65-79,Asian,122910,49173,41629,27241,,,,,
Female,65-79,Black,284483,108286,99313,66848,,,,,
Female,65-79,Hispanic,875013,353161,301787,191756,,,,,
Female,65-79,Other,1017059,348928,328344,257339,,,,,
Female,65-79,Unknown,117173,60695,42485,14835,,,,,
Female,65-79,White,1654591,639257,583231,371522,,,,,
