Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,1339,1314,4,0,,,,,
Female, 6mo-4yr,Black,559,550,1,0,,,,,
Female, 6mo-4yr,Hispanic,4563,4488,17,0,,,,,
Female, 6mo-4yr,Other,704,685,6,0,,,,,
Female, 6mo-4yr,Unknown,377,364,6,0,,,,,
Female, 6mo-4yr,White,4090,4031,17,0,,,,,
Female,2022-05-11 00:00:00,Asian,59331,31258,26135,1927,,,,,
Female,2022-05-11 00:00:00,Black,46548,25733,19978,834,,,,,
Female,2022-05-11 00:00:00,Hispanic,505771,308281,189791,7601,,,,,
Female,2022-05-11 00:00:00,Other,175560,94422,75182,5912,,,,,
Female,2022-05-11 00:00:00,Unknown,33070,20865,11915,287,,,,,
Female,2022-05-11 00:00:00,White,143809,77390,61395,4989,,,,,
Female,2022-12-15 00:00:00,Asian,53743,25115,22185,6412,,,,,
Female,2022-12-15 00:00:00,Black,74987,38558,32045,4359,,,,,
Female,2022-12-15 00:00:00,Hispanic,596747,320891,240002,35730,,,,,
Female,2022-12-15 00:00:00,Other,250975,122406,106079,22290,,,,,
Female,2022-12-15 00:00:00,Unknown,23206,13996,8400,808,,,,,
Female,2022-12-15 00:00:00,White,201823,100524,85052,16144,,,,,
Female,16-49,Asian,723762,322713,278733,133782,,,,,
Female,16-49,Black,958841,468177,397073,113868,,,,,
Female,16-49,Hispanic,4393991,2202111,1795065,534171,,,,,
Female,16-49,Other,1795653,822070,718387,295769,,,,,
Female,16-49,Unknown,456091,261361,176141,33978,,,,,
Female,16-49,White,3077325,1471945,1274757,435155,,,,,
Female,50-64,Asian,246100,103107,89393,51562,,,,,
Female,50-64,Black,504960,211989,191560,100571,,,,,
Female,50-64,Hispanic,1640535,721251,612028,307946,,,,,
Female,50-64,Other,1043161,406007,372865,234291,,,,,
Female,50-64,Unknown,192203,102129,72718,22195,,,,,
Female,50-64,White,1882551,809170,729230,355513,,,,,
Female,65-79,Asian,123237,49208,41620,27317,,,,,
Female,65-79,Black,285012,108245,99286,66960,,,,,
Female,65-79,Hispanic,877592,353475,302037,192220,,,,,
Female,65-79,Other,1021715,349557,328973,258256,,,,,
Female,65-79,Unknown,117042,60620,42384,14815,,,,,
Female,65-79,White,1657744,639271,583236,372070,,,,,
Female,80+,Asian,23233,9320,7875,5094,,,,,
Female,80+,Black,61708,24177,21720,14078,,,,,
Female,80+,Hispanic,213858,87576,74017,45720,,,,,
Female,80+,Other,330507,114975,107184,82140,,,,,
Female,80+,Unknown,43822,22957,15914,4959,,,,,
Female,80+,White,493699,189576,172066,113216,,,,,
Female,Unknown,Asian,67,53,14,0,,,,,
Female,Unknown,Black,131,105,26,0,,,,,
Female,Unknown,Hispanic,743,627,115,,,,,,
Female,Unknown,Other,141,113,28,0,,,,,
Female,Unknown,Unknown,700,615,85,0,,,,,
Female,Unknown,White,490,391,99,0,,,,,
Male, 6mo-4yr,Asian,1396,1366,7,0,,,,,
Male, 6mo-4yr,Black,521,519,,0,,,,,
Male, 6mo-4yr,Hispanic,4434,4365,19,0,,,,,
Male, 6mo-4yr,Other,821,796,4,0,,,,,
Male, 6mo-4yr,Unknown,358,344,4,0,,,,,
Male, 6mo-4yr,White,4201,4121,19,0,,,,,
Male,2022-05-11 00:00:00,Asian,62319,32863,27486,1949,,,,,
Male,2022-05-11 00:00:00,Black,46993,26100,20060,825,,,,,
Male,2022-05-11 00:00:00,Hispanic,509839,311249,190751,7739,,,,,
Male,2022-05-11 00:00:00,Other,178793,96214,76452,6073,,,,,
Male,2022-05-11 00:00:00,Unknown,34202,21667,12246,288,,,,,
Male,2022-05-11 00:00:00,White,150103,80709,64016,5335,,,,,
Male,2022-12-15 00:00:00,Asian,54870,25741,22785,6311,,,,,
Male,2022-12-15 00:00:00,Black,73973,38097,31510,4341,,,,,
Male,2022-12-15 00:00:00,Hispanic,592190,322308,235706,34057,,,,,
Male,2022-12-15 00:00:00,Other,251267,123065,106179,21825,,,,,
Male,2022-12-15 00:00:00,Unknown,24152,14721,8692,744,,,,,
Male,2022-12-15 00:00:00,White,203291,102035,85496,15677,,,,,
Male,16-49,Asian,704795,332335,284225,122476,,,,,
Male,16-49,Black,761269,383986,319342,84159,,,,,
Male,16-49,Hispanic,3879653,2033787,1617393,400533,,,,,
Male,16-49,Other,1593466,762813,651357,239801,,,,,
Male,16-49,Unknown,418022,257443,161339,24016,,,,,
Male,16-49,White,2792617,1380186,1183788,368500,,,,,
Male,50-64,Asian,226904,95347,84062,48493,,,,,
Male,50-64,Black,421006,183956,162472,79092,,,,,
Male,50-64,Hispanic,1469746,661138,563810,259463,,,,,
Male,50-64,Other,861816,344951,313565,185924,,,,,
Male,50-64,Unknown,171082,94665,66554,17140,,,,,
Male,50-64,White,1750202,773530,690052,315595,,,,,
Male,65-79,Asian,105263,41456,35134,23651,,,,,
Male,65-79,Black,196499,76634,68453,45250,,,,,
Male,65-79,Hispanic,695361,279384,240582,153696,,,,,
Male,65-79,Other,806263,277907,259815,202359,,,,,
Male,65-79,Unknown,105124,54731,38210,13284,,,,,
Male,65-79,White,1449059,566501,511624,320805,,,,,
Male,80+,Asian,18819,7217,6189,4300,,,,,
Male,80+,Black,28536,11366,9853,6426,,,,,
Male,80+,Hispanic,130229,52637,44520,28536,,,,,
Male,80+,Other,202933,68858,63910,51439,,,,,
Male,80+,Unknown,29063,15409,10281,3355,,,,,
Male,80+,White,355913,135609,121420,82341,,,,,
Male,Unknown,Asian,59,45,14,0,,,,,
Male,Unknown,Black,97,78,19,0,,,,,
Male,Unknown,Hispanic,682,576,106,0,,,,,
Male,Unknown,Other,115,91,24,0,,,,,
Male,Unknown,Unknown,494,435,59,0,,,,,
Male,Unknown,White,410,334,76,0,,,,,
Unknown, 6mo-4yr,Hispanic,2,2,,0,,,,,
Unknown, 6mo-4yr,Other,9,8,,0,,,,,
Unknown, 6mo-4yr,Unknown,4,4,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,815,702,111,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,66,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,89,45,,,,,,
Unknown,2022-05-11 00:00:00,White,48,34,12,,,,,,
Unknown,2022-12-15 00:00:00,Asian,31,17,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,671,594,79,0,,,,,
Unknown,2022-12-15 00:00:00,Other,118,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,131,110,20,,,,,,
Unknown,2022-12-15 00:00:00,White,123,78,42,,,,,,
