Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,58075,30883,25824,1359,,,,,
Female,2022-05-11 00:00:00,Black,45584,25351,19682,552,,,,,
Female,2022-05-11 00:00:00,Hispanic,493564,303505,185476,4546,,,,,
Female,2022-05-11 00:00:00,Other,171474,93234,74116,4096,,,,,
Female,2022-05-11 00:00:00,Unknown,32647,20532,11919,196,,,,,
Female,2022-05-11 00:00:00,White,140689,76546,60673,3459,,,,,
Female,2022-12-15 00:00:00,Asian,53404,25078,22159,6142,,,,,
Female,2022-12-15 00:00:00,Black,74496,38448,31945,4083,,,,,
Female,2022-12-15 00:00:00,Hispanic,590091,318229,238221,33574,,,,,
Female,2022-12-15 00:00:00,Other,248894,121989,105584,21164,,,,,
Female,2022-12-15 00:00:00,Unknown,23152,13942,8446,763,,,,,
Female,2022-12-15 00:00:00,White,200727,100388,84826,15432,,,,,
Female,16-49,Asian,721937,322460,278691,132731,,,,,
Female,16-49,Black,954055,466729,395850,112207,,,,,
Female,16-49,Hispanic,4371572,2193242,1790716,527065,,,,,
Female,16-49,Other,1782697,818067,715028,291821,,,,,
Female,16-49,Unknown,454664,259139,177169,33891,,,,,
Female,16-49,White,3066702,1469395,1272758,431084,,,,,
Female,50-64,Asian,244533,102974,89411,51163,,,,,
Female,50-64,Black,502193,211946,191496,99761,,,,,
Female,50-64,Hispanic,1627428,719057,610539,304748,,,,,
Female,50-64,Other,1028301,403388,370365,231037,,,,,
Female,50-64,Unknown,193633,102811,73545,22396,,,,,
Female,50-64,White,1870856,808250,728462,352791,,,,,
Female,65-79,Asian,122191,49048,41612,27130,,,,,
Female,65-79,Black,283393,108402,99390,66612,,,,,
Female,65-79,Hispanic,869171,352381,301202,190600,,,,,
Female,65-79,Other,1007204,347604,326989,255370,,,,,
Female,65-79,Unknown,118000,61093,42922,14975,,,,,
Female,65-79,White,1646776,638968,582883,370139,,,,,
Female,80+,Asian,23051,9309,7872,5063,,,,,
Female,80+,Black,61288,24196,21721,13990,,,,,
Female,80+,Hispanic,211308,87194,73694,45139,,,,,
Female,80+,Other,326241,114602,106784,81202,,,,,
Female,80+,Unknown,44153,23121,16100,5018,,,,,
Female,80+,White,490010,189442,171913,112474,,,,,
Female,Unknown,Asian,138,100,43,,,,,,
Female,Unknown,Black,189,151,43,6,,,,,
Female,Unknown,Hispanic,1199,1006,254,7,,,,,
Female,Unknown,Other,223,177,49,,,,,,
Female,Unknown,Unknown,789,687,113,,,,,,
Female,Unknown,White,720,562,190,10,,,,,
Male,2022-05-11 00:00:00,Asian,60968,32432,27113,1410,,,,,
Male,2022-05-11 00:00:00,Black,45997,25698,19776,518,,,,,
Male,2022-05-11 00:00:00,Hispanic,497616,306336,186585,4649,,,,,
Male,2022-05-11 00:00:00,Other,174666,95018,75362,4252,,,,,
Male,2022-05-11 00:00:00,Unknown,33841,21349,12285,208,,,,,
Male,2022-05-11 00:00:00,White,146726,79789,63188,3734,,,,,
Male,2022-12-15 00:00:00,Asian,54486,25700,22718,6041,,,,,
Male,2022-12-15 00:00:00,Black,73445,37967,31399,4060,,,,,
Male,2022-12-15 00:00:00,Hispanic,585319,319321,233886,32029,,,,,
Male,2022-12-15 00:00:00,Other,249311,122646,105769,20736,,,,,
Male,2022-12-15 00:00:00,Unknown,23990,14597,8707,692,,,,,
Male,2022-12-15 00:00:00,White,202136,101890,85242,14948,,,,,
Male,16-49,Asian,702838,331785,284062,121497,,,,,
Male,16-49,Black,758209,383046,318583,83039,,,,,
Male,16-49,Hispanic,3861591,2025752,1613741,395319,,,,,
Male,16-49,Other,1583231,759423,648718,236691,,,,,
Male,16-49,Unknown,413966,253023,161806,23960,,,,,
Male,16-49,White,2784754,1378044,1182228,365484,,,,,
Male,50-64,Asian,225746,95309,84105,48172,,,,,
Male,50-64,Black,418907,183919,162427,78480,,,,,
Male,50-64,Hispanic,1459788,659456,562665,256924,,,,,
Male,50-64,Other,850279,342831,311558,183316,,,,,
Male,50-64,Unknown,171900,95021,67097,17253,,,,,
Male,50-64,White,1740318,772763,689378,313271,,,,,
Male,65-79,Asian,104441,41359,35135,23514,,,,,
Male,65-79,Black,195435,76705,68494,45049,,,,,
Male,65-79,Hispanic,688989,278603,239852,152426,,,,,
Male,65-79,Other,795372,276400,258267,200254,,,,,
Male,65-79,Unknown,106001,55194,38673,13420,,,,,
Male,65-79,White,1439824,566051,511052,319153,,,,,
Male,80+,Asian,18660,7208,6189,4266,,,,,
Male,80+,Black,28382,11374,9854,6402,,,,,
Male,80+,Hispanic,128802,52389,44316,28258,,,,,
Male,80+,Other,200371,68613,63644,50949,,,,,
Male,80+,Unknown,29264,15519,10374,3393,,,,,
Male,80+,White,353416,135493,121268,81906,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,131,108,31,,,,,,
Male,Unknown,Hispanic,1129,951,243,11,,,,,
Male,Unknown,Other,218,169,60,,,,,,
Male,Unknown,Unknown,568,494,85,,,,,,
Male,Unknown,White,676,524,187,7,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,701,107,,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,89,45,,,,,,
Unknown,2022-05-11 00:00:00,White,51,36,13,,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,592,518,76,0,,,,,
Unknown,2022-12-15 00:00:00,Other,118,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,135,112,22,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1442,803,619,109,,,,,
Unknown,16-49,Black,1564,891,697,68,,,,,
Unknown,16-49,Hispanic,13183,8155,6497,551,,,,,
Unknown,16-49,Other,10555,6466,4531,378,,,,,
Unknown,16-49,Unknown,5764,3564,2303,211,,,,,
Unknown,16-49,White,7379,4083,3370,265,,,,,
Unknown,50-64,Asian,620,322,259,59,,,,,
Unknown,50-64,Black,688,364,298,66,,,,,
Unknown,50-64,Hispanic,6311,3326,2879,435,,,,,
Unknown,50-64,Other,6380,3693,2750,323,,,,,
Unknown,50-64,Unknown,1880,1083,765,147,,,,,
