Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,58336,30954,25887,1486,,,,,
Female,2022-05-11 00:00:00,Black,45765,25423,19729,614,,,,,
Female,2022-05-11 00:00:00,Hispanic,495883,304451,186264,5125,,,,,
Female,2022-05-11 00:00:00,Other,172343,93485,74372,4459,,,,,
Female,2022-05-11 00:00:00,Unknown,32752,20622,11925,206,,,,,
Female,2022-05-11 00:00:00,White,141343,76707,60835,3790,,,,,
Female,2022-12-15 00:00:00,Asian,53492,25084,22169,6214,,,,,
Female,2022-12-15 00:00:00,Black,74581,38464,31957,4140,,,,,
Female,2022-12-15 00:00:00,Hispanic,591322,318721,238539,33985,,,,,
Female,2022-12-15 00:00:00,Other,249318,122074,105679,21401,,,,,
Female,2022-12-15 00:00:00,Unknown,23181,13966,8437,777,,,,,
Female,2022-12-15 00:00:00,White,200964,100416,84879,15584,,,,,
Female,16-49,Asian,722360,322518,278698,132988,,,,,
Female,16-49,Black,955037,467025,396106,112528,,,,,
Female,16-49,Hispanic,4376084,2195052,1791593,528465,,,,,
Female,16-49,Other,1785304,818827,715644,292652,,,,,
Female,16-49,Unknown,455081,259679,177000,33919,,,,,
Female,16-49,White,3068959,1469892,1273183,431977,,,,,
Female,50-64,Asian,244933,103009,89419,51262,,,,,
Female,50-64,Black,502796,211948,191493,99941,,,,,
Female,50-64,Hispanic,1630134,719503,610828,305377,,,,,
Female,50-64,Other,1031538,403891,370870,231746,,,,,
Female,50-64,Unknown,193457,102739,73432,22367,,,,,
Female,50-64,White,1873422,808405,728601,353369,,,,,
Female,65-79,Asian,122444,49100,41617,27178,,,,,
Female,65-79,Black,283691,108358,99369,66680,,,,,
Female,65-79,Hispanic,871051,352637,301394,190950,,,,,
Female,65-79,Other,1010150,347954,327365,255933,,,,,
Female,65-79,Unknown,117814,61012,42797,14947,,,,,
Female,65-79,White,1649256,639065,583009,370565,,,,,
Female,80+,Asian,23092,9314,7878,5069,,,,,
Female,80+,Black,61376,24191,21725,14010,,,,,
Female,80+,Hispanic,211856,87279,73762,45258,,,,,
Female,80+,Other,327148,114693,106879,81394,,,,,
Female,80+,Unknown,44116,23099,16075,5016,,,,,
Female,80+,White,490637,189434,171918,112620,,,,,
Female,Unknown,Asian,139,101,43,,,,,,
Female,Unknown,Black,188,150,43,6,,,,,
Female,Unknown,Hispanic,1188,995,254,7,,,,,
Female,Unknown,Other,223,177,49,,,,,,
Female,Unknown,Unknown,786,684,113,,,,,,
Female,Unknown,White,723,565,190,10,,,,,
Male,2022-05-11 00:00:00,Asian,61278,32525,27201,1539,,,,,
Male,2022-05-11 00:00:00,Black,46163,25755,19827,576,,,,,
Male,2022-05-11 00:00:00,Hispanic,499969,307345,187369,5207,,,,,
Male,2022-05-11 00:00:00,Other,175536,95278,75607,4614,,,,,
Male,2022-05-11 00:00:00,Unknown,33913,21414,12271,229,,,,,
Male,2022-05-11 00:00:00,White,147423,79989,63355,4062,,,,,
Male,2022-12-15 00:00:00,Asian,54576,25709,22725,6114,,,,,
Male,2022-12-15 00:00:00,Black,73536,37988,31425,4104,,,,,
Male,2022-12-15 00:00:00,Hispanic,586565,319861,234210,32401,,,,,
Male,2022-12-15 00:00:00,Other,249728,122738,105848,20970,,,,,
Male,2022-12-15 00:00:00,Unknown,24018,14623,8701,700,,,,,
Male,2022-12-15 00:00:00,White,202356,101910,85286,15097,,,,,
Male,16-49,Asian,703297,331933,284101,121717,,,,,
Male,16-49,Black,758820,383225,318741,83271,,,,,
Male,16-49,Hispanic,3865178,2027272,1614474,396388,,,,,
Male,16-49,Other,1585229,760048,649222,237350,,,,,
Male,16-49,Unknown,415123,254227,161741,23979,,,,,
Male,16-49,White,2786257,1378420,1182541,366047,,,,,
Male,50-64,Asian,226033,95329,84109,48238,,,,,
Male,50-64,Black,419327,183919,162435,78602,,,,,
Male,50-64,Hispanic,1461994,659848,562961,257426,,,,,
Male,50-64,Other,852656,343213,311935,183844,,,,,
Male,50-64,Unknown,171799,94992,67008,17238,,,,,
Male,50-64,White,1742419,772899,689478,313765,,,,,
Male,65-79,Asian,104640,41389,35146,23547,,,,,
Male,65-79,Black,195657,76699,68488,45107,,,,,
Male,65-79,Hispanic,690355,278748,240012,152716,,,,,
Male,65-79,Other,797467,276665,258561,200635,,,,,
Male,65-79,Unknown,105838,55115,38577,13396,,,,,
Male,65-79,White,1441894,566184,511207,319535,,,,,
Male,80+,Asian,18694,7208,6190,4271,,,,,
Male,80+,Black,28396,11371,9852,6403,,,,,
Male,80+,Hispanic,129084,52430,44356,28311,,,,,
Male,80+,Other,200891,68662,63703,51045,,,,,
Male,80+,Unknown,29206,15491,10350,3384,,,,,
Male,80+,White,353954,135526,121309,82023,,,,,
Male,Unknown,Asian,143,101,45,,,,,,
Male,Unknown,Black,131,108,31,,,,,,
Male,Unknown,Hispanic,1108,931,242,11,,,,,
Male,Unknown,Other,219,170,60,,,,,,
Male,Unknown,Unknown,568,494,85,,,,,,
Male,Unknown,White,680,528,187,7,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,701,107,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,66,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,89,45,,,,,,
Unknown,2022-05-11 00:00:00,White,51,36,13,,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,592,518,76,0,,,,,
Unknown,2022-12-15 00:00:00,Other,118,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,135,112,22,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1434,800,616,107,,,,,
Unknown,16-49,Black,1564,891,697,68,,,,,
Unknown,16-49,Hispanic,13179,8154,6493,552,,,,,
Unknown,16-49,Other,10532,6455,4518,377,,,,,
Unknown,16-49,Unknown,5752,3556,2296,213,,,,,
Unknown,16-49,White,7378,4082,3371,267,,,,,
Unknown,50-64,Asian,617,320,257,59,,,,,
Unknown,50-64,Black,688,364,298,66,,,,,
Unknown,50-64,Hispanic,6293,3319,2872,431,,,,,
Unknown,50-64,Other,6359,3682,2739,324,,,,,
Unknown,50-64,Unknown,1877,1081,761,148,,,,,
Unknown,50-64,White,3943,2110,1790,172,,,,,
Unknown,65-79,Asian,436,205,167,58,,,,,
Unknown,65-79,Black,388,199,157,46,,,,,
Unknown,65-79,Hispanic,3084,1607,1310,257,,,,,
Unknown,65-79,Other,3902,2222,1576,254,,,,,
Unknown,65-79,Unknown,1162,642,433,99,,,,,
Unknown,65-79,White,2968,1570,1285,163,,,,,
Unknown,80+,Asian,109,57,41,8,,,,,
Unknown,80+,Black,105,61,38,11,,,,,
Unknown,80+,Hispanic,746,399,314,56,,,,,
Unknown,80+,Other,971,613,344,47,,,,,
Unknown,80+,Unknown,376,236,124,20,,,,,
Unknown,80+,White,833,467,334,49,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,45513362,21164892,17766240,7041766,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
