Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,56189,30391,25384,406,,,,,
Female,2022-05-11 00:00:00,Black,44483,24944,19374,166,,,,,
Female,2022-05-11 00:00:00,Hispanic,477648,295641,180562,1421,,,,,
Female,2022-05-11 00:00:00,Other,165852,91808,72729,1296,,,,,
Female,2022-05-11 00:00:00,Unknown,32134,20201,11879,55,,,,,
Female,2022-05-11 00:00:00,White,136396,75575,59696,1118,,,,,
Female,2022-12-15 00:00:00,Asian,52766,25016,22095,5642,,,,,
Female,2022-12-15 00:00:00,Black,73797,38278,31775,3737,,,,,
Female,2022-12-15 00:00:00,Hispanic,582242,314807,236222,31190,,,,,
Female,2022-12-15 00:00:00,Other,245989,121419,104989,19489,,,,,
Female,2022-12-15 00:00:00,Unknown,22980,13816,8469,695,,,,,
Female,2022-12-15 00:00:00,White,198763,100085,84449,14189,,,,,
Female,16-49,Asian,718971,322012,278539,130995,,,,,
Female,16-49,Black,947917,464851,394179,110112,,,,,
Female,16-49,Hispanic,4342519,2181388,1784537,518027,,,,,
Female,16-49,Other,1767956,813976,711477,286850,,,,,
Female,16-49,Unknown,452804,256454,178155,33795,,,,,
Female,16-49,White,3052763,1466116,1270091,425497,,,,,
Female,50-64,Asian,242191,102759,89348,50583,,,,,
Female,50-64,Black,498099,211781,191307,98534,,,,,
Female,50-64,Hispanic,1610242,715873,608214,300540,,,,,
Female,50-64,Other,1010329,400929,367937,227105,,,,,
Female,50-64,Unknown,194806,103357,74349,22565,,,,,
Female,50-64,White,1853932,807403,727507,348793,,,,,
Female,65-79,Asian,120671,48908,41577,26869,,,,,
Female,65-79,Black,280230,108419,99385,65954,,,,,
Female,65-79,Hispanic,856377,350509,299629,188077,,,,,
Female,65-79,Other,986967,345601,324800,251667,,,,,
Female,65-79,Unknown,119052,61688,43507,15178,,,,,
Female,65-79,White,1629032,638575,582293,367000,,,,,
Female,80+,Asian,22750,9272,7867,5007,,,,,
Female,80+,Black,60634,24184,21714,13856,,,,,
Female,80+,Hispanic,208236,86780,73339,44469,,,,,
Female,80+,Other,319563,114091,106194,79762,,,,,
Female,80+,Unknown,44270,23221,16233,5059,,,,,
Female,80+,White,484435,189278,171760,111425,,,,,
Female,Unknown,Asian,133,100,38,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1233,1038,255,8,,,,,
Female,Unknown,Other,221,177,46,,,,,,
Female,Unknown,Unknown,798,694,116,,,,,,
Female,Unknown,White,718,562,188,10,,,,,
Male,2022-05-11 00:00:00,Asian,59119,31964,26709,436,,,,,
Male,2022-05-11 00:00:00,Black,44844,25244,19426,171,,,,,
Male,2022-05-11 00:00:00,Hispanic,481599,298400,181657,1508,,,,,
Male,2022-05-11 00:00:00,Other,168921,93554,73987,1356,,,,,
Male,2022-05-11 00:00:00,Unknown,33348,20994,12279,76,,,,,
Male,2022-05-11 00:00:00,White,141913,78672,62109,1124,,,,,
Male,2022-12-15 00:00:00,Asian,53865,25649,22691,5513,,,,,
Male,2022-12-15 00:00:00,Black,72744,37782,31231,3719,,,,,
Male,2022-12-15 00:00:00,Hispanic,577408,315608,231957,29797,,,,,
Male,2022-12-15 00:00:00,Other,246454,122094,105166,19095,,,,,
Male,2022-12-15 00:00:00,Unknown,23773,14441,8709,629,,,,,
Male,2022-12-15 00:00:00,White,200205,101577,84883,13713,,,,,
Male,16-49,Asian,700056,330914,283826,120200,,,,,
Male,16-49,Black,754028,381743,317477,81577,,,,,
Male,16-49,Hispanic,3839525,2016037,1608994,388875,,,,,
Male,16-49,Other,1571846,755992,645876,232953,,,,,
Male,16-49,Unknown,407911,247052,161938,23720,,,,,
Male,16-49,White,2773797,1375411,1179958,361022,,,,,
Male,50-64,Asian,223868,95196,84087,47685,,,,,
Male,50-64,Black,415912,183804,162279,77614,,,,,
Male,50-64,Hispanic,1446364,656987,560758,253464,,,,,
Male,50-64,Other,836499,340807,309598,180272,,,,,
Male,50-64,Unknown,172422,95205,67590,17353,,,,,
Male,50-64,White,1725847,771932,688419,309849,,,,,
Male,65-79,Asian,103169,41279,35093,23306,,,,,
Male,65-79,Black,193467,76696,68441,44644,,,,,
Male,65-79,Hispanic,679527,277227,238654,150538,,,,,
Male,65-79,Other,780172,274732,256491,197457,,,,,
Male,65-79,Unknown,106876,55708,39152,13590,,,,,
Male,65-79,White,1425180,565571,510275,316615,,,,,
Male,80+,Asian,18404,7189,6188,4233,,,,,
Male,80+,Black,28120,11375,9845,6359,,,,,
Male,80+,Hispanic,126731,52051,44005,27855,,,,,
