Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,9109,5338,1597,0,,,,,
Female, 6mo-4yr,Black,4512,2809,527,0,,,,,
Female, 6mo-4yr,Hispanic,37385,25147,3407,0,,,,,
Female, 6mo-4yr,Other,4794,2895,765,0,,,,,
Female, 6mo-4yr,Unknown,3225,2596,281,0,,,,,
Female, 6mo-4yr,White,23038,13600,4711,0,,,,,
Female,2022-05-11 00:00:00,Asian,64262,32675,27536,4005,,,,,
Female,2022-05-11 00:00:00,Black,51080,27513,21357,2181,,,,,
Female,2022-05-11 00:00:00,Hispanic,557103,328788,206690,21273,,,,,
Female,2022-05-11 00:00:00,Other,194054,100740,80527,12678,,,,,
Female,2022-05-11 00:00:00,Unknown,34657,22239,11655,749,,,,,
Female,2022-05-11 00:00:00,White,154804,80626,64323,9739,,,,,
Female,2022-12-15 00:00:00,Asian,54516,25068,22124,7144,,,,,
Female,2022-12-15 00:00:00,Black,76638,38784,32202,5526,,,,,
Female,2022-12-15 00:00:00,Hispanic,624368,331455,246822,45118,,,,,
Female,2022-12-15 00:00:00,Other,261403,125216,108537,26525,,,,,
Female,2022-12-15 00:00:00,Unknown,23345,14213,8144,977,,,,,
Female,2022-12-15 00:00:00,White,204710,100407,84951,18613,,,,,
Female,16-49,Asian,731453,323135,278143,136759,,,,,
Female,16-49,Black,977712,472870,400894,120251,,,,,
Female,16-49,Hispanic,4509792,2243930,1818112,566368,,,,,
Female,16-49,Other,1877380,844541,737950,316021,,,,,
Female,16-49,Unknown,460053,270176,171086,33433,,,,,
Female,16-49,White,3124002,1477573,1278096,449093,,,,,
Female,50-64,Asian,251231,102986,88722,52559,,,,,
Female,50-64,Black,517754,211285,191038,103763,,,,,
Female,50-64,Hispanic,1710687,733376,620690,323337,,,,,
Female,50-64,Other,1132413,421676,387823,251843,,,,,
Female,50-64,Unknown,185915,99371,69114,21100,,,,,
Female,50-64,White,1932968,808245,728325,365253,,,,,
Female,65-79,Asian,126718,49285,41247,27640,,,,,
Female,65-79,Black,293583,107007,98210,68101,,,,,
Female,65-79,Hispanic,933942,361564,308665,202155,,,,,
Female,65-79,Other,1133186,363738,343032,276067,,,,,
Female,65-79,Unknown,111068,57609,39528,13595,,,,,
Female,65-79,White,1716519,635188,579953,377912,,,,,
Female,80+,Asian,23873,9291,7854,5173,,,,,
Female,80+,Black,63708,24047,21631,14419,,,,,
Female,80+,Hispanic,227938,89696,75873,48414,,,,,
Female,80+,Other,358461,117673,110088,86778,,,,,
Female,80+,Unknown,42229,22104,15093,4693,,,,,
Female,80+,White,512041,188990,171727,115398,,,,,
Female,Unknown,Asian,72,57,15,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,849,725,123,,,,,,
Female,Unknown,Other,144,116,28,0,,,,,
Female,Unknown,Unknown,702,618,84,0,,,,,
Female,Unknown,White,525,421,104,0,,,,,
Male, 6mo-4yr,Asian,9502,5700,1500,0,,,,,
Male, 6mo-4yr,Black,4489,2829,500,0,,,,,
Male, 6mo-4yr,Hispanic,37632,25341,3362,0,,,,,
Male, 6mo-4yr,Other,4969,3026,827,0,,,,,
Male, 6mo-4yr,Unknown,3341,2647,324,0,,,,,
Male, 6mo-4yr,White,24054,14234,4900,0,,,,,
Male,2022-05-11 00:00:00,Asian,67560,34413,28911,4167,,,,,
Male,2022-05-11 00:00:00,Black,51660,27879,21516,2232,,,,,
Male,2022-05-11 00:00:00,Hispanic,563017,332611,208201,21825,,,,,
Male,2022-05-11 00:00:00,Other,197274,102444,81805,12914,,,,,
Male,2022-05-11 00:00:00,Unknown,35680,22964,11986,722,,,,,
Male,2022-05-11 00:00:00,White,161498,83984,67025,10346,,,,,
Male,2022-12-15 00:00:00,Asian,55816,25764,22750,7138,,,,,
Male,2022-12-15 00:00:00,Black,75757,38380,31754,5495,,,,,
Male,2022-12-15 00:00:00,Hispanic,621371,334346,242644,43462,,,,,
Male,2022-12-15 00:00:00,Other,261902,125963,108696,26100,,,,,
Male,2022-12-15 00:00:00,Unknown,24410,14967,8490,950,,,,,
Male,2022-12-15 00:00:00,White,206117,101854,85323,18236,,,,,
Male,16-49,Asian,712880,333882,284118,125225,,,,,
Male,16-49,Black,773461,387113,321804,88292,,,,,
Male,16-49,Hispanic,3969857,2069891,1635631,423526,,,,,
Male,16-49,Other,1655104,780352,665789,254694,,,,,
Male,16-49,Unknown,442325,283601,159154,23944,,,,,
Male,16-49,White,2832165,1385987,1187488,380198,,,,,
Male,50-64,Asian,231459,95137,83557,49294,,,,,
Male,50-64,Black,430532,183531,162229,81493,,,,,
Male,50-64,Hispanic,1525553,670907,571053,272195,,,,,
Male,50-64,Other,929512,357073,325107,199142,,,,,
Male,50-64,Unknown,167904,93572,64137,16558,,,,,
Male,50-64,White,1795185,773666,690397,324479,,,,,
Male,65-79,Asian,108150,41430,34778,23875,,,,,
Male,65-79,Black,203176,76140,68188,46196,,,,,
Male,65-79,Hispanic,739766,285694,245970,161619,,,,,
Male,65-79,Other,894206,289198,271063,216386,,,,,
Male,65-79,Unknown,99944,52080,35802,12284,,,,,
Male,65-79,White,1501824,564328,510210,326178,,,,,
Male,80+,Asian,19374,7224,6127,4363,,,,,
Male,80+,Black,29583,11320,9848,6573,,,,,
Male,80+,Hispanic,139119,53868,45683,30130,,,,,
Male,80+,Other,223855,71110,66367,54744,,,,,
Male,80+,Unknown,27725,14727,9689,3081,,,,,
Male,80+,White,369810,135095,121257,83820,,,,,
Male,Unknown,Asian,67,50,17,0,,,,,
Male,Unknown,Black,98,79,19,0,,,,,
Male,Unknown,Hispanic,776,665,111,0,,,,,
Male,Unknown,Other,119,94,25,0,,,,,
Male,Unknown,Unknown,508,449,59,0,,,,,
Male,Unknown,White,427,350,77,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,11,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,10,9,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,815,701,112,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,66,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,132,86,41,,,,,,
Unknown,2022-05-11 00:00:00,White,52,35,14,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,38,24,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1135,996,138,,,,,,
Unknown,2022-12-15 00:00:00,Other,114,76,35,,,,,,
