Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,6569,4341,855,0,,,,,
Female, 6mo-4yr,Black,3221,2215,254,0,,,,,
Female, 6mo-4yr,Hispanic,26618,19855,1618,0,,,,,
Female, 6mo-4yr,Other,3498,2368,424,0,,,,,
Female, 6mo-4yr,Unknown,2215,1844,163,0,,,,,
Female, 6mo-4yr,White,17476,11494,2844,0,,,,,
Female,2022-05-11 00:00:00,Asian,63415,32516,27173,3690,,,,,
Female,2022-05-11 00:00:00,Black,50228,27282,20959,1968,,,,,
Female,2022-05-11 00:00:00,Hispanic,544205,323937,201517,18521,,,,,
Female,2022-05-11 00:00:00,Other,189604,99178,78827,11515,,,,,
Female,2022-05-11 00:00:00,Unknown,34482,21989,11809,676,,,,,
Female,2022-05-11 00:00:00,White,153223,80369,63755,9018,,,,,
Female,2022-12-15 00:00:00,Asian,54558,25188,22211,7087,,,,,
Female,2022-12-15 00:00:00,Black,76781,39002,32333,5392,,,,,
Female,2022-12-15 00:00:00,Hispanic,616655,328556,244486,43271,,,,,
Female,2022-12-15 00:00:00,Other,257178,123952,107329,25565,,,,,
Female,2022-12-15 00:00:00,Unknown,23518,14278,8264,971,,,,,
Female,2022-12-15 00:00:00,White,204848,101008,85373,18308,,,,,
Female,16-49,Asian,728266,323573,278869,136136,,,,,
Female,16-49,Black,971817,471966,399942,118719,,,,,
Female,16-49,Hispanic,4463950,2229880,1808797,556268,,,,,
Female,16-49,Other,1830472,832967,727150,306473,,,,,
Female,16-49,Unknown,461115,268087,173838,34224,,,,,
Female,16-49,White,3102144,1478015,1278283,445039,,,,,
Female,50-64,Asian,249979,103356,89245,52488,,,,,
Female,50-64,Black,514525,211993,191555,103199,,,,,
Female,50-64,Hispanic,1683787,728864,617127,318264,,,,,
Female,50-64,Other,1087269,413691,380038,243914,,,,,
Female,50-64,Unknown,189383,100915,70770,21746,,,,,
Female,50-64,White,1916425,810803,730393,363436,,,,,
Female,65-79,Asian,125706,49491,41582,27709,,,,,
Female,65-79,Black,291094,107770,98911,68078,,,,,
Female,65-79,Hispanic,906386,357396,305010,197660,,,,,
Female,65-79,Other,1067216,355697,335030,267003,,,,,
Female,65-79,Unknown,114724,59353,41036,14342,,,,,
Female,65-79,White,1692487,639645,583836,378050,,,,,
Female,80+,Asian,23735,9359,7904,5180,,,,,
Female,80+,Black,63124,24164,21723,14367,,,,,
Female,80+,Hispanic,221460,88686,74930,47275,,,,,
Female,80+,Other,342161,116022,108311,84453,,,,,
Female,80+,Unknown,43246,22597,15541,4874,,,,,
Female,80+,White,505284,189942,172532,115257,,,,,
Female,Unknown,Asian,70,56,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,816,698,117,,,,,,
Female,Unknown,Other,147,117,30,0,,,,,
Female,Unknown,Unknown,697,612,85,0,,,,,
Female,Unknown,White,519,418,101,0,,,,,
Male, 6mo-4yr,Asian,6719,4512,824,0,,,,,
Male, 6mo-4yr,Black,3149,2219,235,0,,,,,
Male, 6mo-4yr,Hispanic,26695,19877,1591,0,,,,,
Male, 6mo-4yr,Other,3636,2479,441,0,,,,,
Male, 6mo-4yr,Unknown,2238,1874,170,0,,,,,
Male, 6mo-4yr,White,18105,11960,2892,0,,,,,
Male,2022-05-11 00:00:00,Asian,66619,34190,28536,3846,,,,,
Male,2022-05-11 00:00:00,Black,50826,27639,21119,2040,,,,,
Male,2022-05-11 00:00:00,Hispanic,549393,327430,202776,18937,,,,,
Male,2022-05-11 00:00:00,Other,192751,100875,80093,11688,,,,,
Male,2022-05-11 00:00:00,Unknown,35425,22645,12129,644,,,,,
Male,2022-05-11 00:00:00,White,159949,83800,66432,9620,,,,,
Male,2022-12-15 00:00:00,Asian,55723,25828,22803,7043,,,,,
Male,2022-12-15 00:00:00,Black,75789,38542,31826,5363,,,,,
Male,2022-12-15 00:00:00,Hispanic,613280,330962,240376,41629,,,,,
Male,2022-12-15 00:00:00,Other,257733,124731,107509,25157,,,,,
Male,2022-12-15 00:00:00,Unknown,24483,14976,8581,927,,,,,
Male,2022-12-15 00:00:00,White,206219,102443,85742,17871,,,,,
Male,16-49,Asian,709350,333822,284566,124503,,,,,
Male,16-49,Black,769670,386499,321136,87377,,,,,
Male,16-49,Hispanic,3934191,2057917,1628378,416132,,,,,
Male,16-49,Other,1620804,772108,658337,247921,,,,,
Male,16-49,Unknown,432996,272720,160571,24340,,,,,
Male,16-49,White,2812134,1385536,1186894,376186,,,,,
Male,50-64,Asian,230245,95499,83985,49228,,,,,
Male,50-64,Black,427709,183955,162497,80934,,,,,
Male,50-64,Hispanic,1503681,667201,568079,267951,,,,,
Male,50-64,Other,895097,351075,319306,193291,,,,,
Male,50-64,Unknown,169903,94319,65284,16933,,,,,
Male,50-64,White,1778654,775162,691386,322288,,,,,
Male,65-79,Asian,107444,41710,35140,23987,,,,,
Male,65-79,Black,200673,76480,68411,46004,,,,,
Male,65-79,Hispanic,717599,282366,242988,157924,,,,,
Male,65-79,Other,840185,282672,264566,208844,,,,,
Male,65-79,Unknown,102878,53486,37028,12854,,,,,
Male,65-79,White,1478721,567487,512809,325639,,,,,
Male,80+,Asian,19184,7248,6180,4373,,,,,
Male,80+,Black,29182,11366,9862,6529,,,,,
Male,80+,Hispanic,134615,53238,45071,29358,,,,,
Male,80+,Other,210788,69737,64915,52932,,,,,
Male,80+,Unknown,28531,15123,10013,3229,,,,,
Male,80+,White,363676,135789,121750,83634,,,,,
Male,Unknown,Asian,69,52,17,0,,,,,
Male,Unknown,Black,98,79,19,0,,,,,
Male,Unknown,Hispanic,749,639,110,0,,,,,
Male,Unknown,Other,118,94,24,0,,,,,
Male,Unknown,Unknown,499,440,59,0,,,,,
Male,Unknown,White,433,353,80,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,10,9,,0,,,,,
Unknown, 6mo-4yr,Unknown,13,11,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,10,7,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,817,702,114,,,,,,
Unknown,2022-05-11 00:00:00,Other,92,67,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,88,42,,,,,,
Unknown,2022-05-11 00:00:00,White,46,32,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,38,24,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1122,987,134,,,,,,
Unknown,2022-12-15 00:00:00,Other,120,79,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,127,106,20,,,,,,
Unknown,2022-12-15 00:00:00,White,122,76,43,,,,,,
Unknown,16-49,Asian,1411,788,604,103,,,,,
Unknown,16-49,Black,1543,879,684,69,,,,,
Unknown,16-49,Hispanic,14018,8944,6512,573,,,,,
Unknown,16-49,Other,10266,6306,4387,368,,,,,
Unknown,16-49,Unknown,5673,3527,2248,211,,,,,
Unknown,16-49,White,7214,3993,3290,267,,,,,
Unknown,50-64,Asian,612,313,252,61,,,,,
Unknown,50-64,Black,666,351,287,63,,,,,
Unknown,50-64,Hispanic,6113,3225,2778,424,,,,,
Unknown,50-64,Other,6132,3574,2634,297,,,,,
Unknown,50-64,Unknown,1835,1053,741,151,,,,,
Unknown,50-64,White,3797,2034,1723,167,,,,,
Unknown,65-79,Asian,421,196,159,58,,,,,
Unknown,65-79,Black,374,188,149,46,,,,,
Unknown,65-79,Hispanic,2947,1543,1246,242,,,,,
Unknown,65-79,Other,3758,2149,1504,241,,,,,
Unknown,65-79,Unknown,1116,618,411,95,,,,,
Unknown,65-79,White,2831,1500,1217,157,,,,,
Unknown,80+,Asian,107,56,40,8,,,,,
Unknown,80+,Black,101,59,36,11,,,,,
Unknown,80+,Hispanic,734,393,309,53,,,,,
Unknown,80+,Other,948,599,332,48,,,,,
Unknown,80+,Unknown,383,250,120,17,,,,,
Unknown,80+,White,821,461,323,49,,,,,
Unknown,Unknown,Asian,1,1,,0,,,,,
Unknown,Unknown,Hispanic,5,5,,0,,,,,
Unknown,Unknown,Other,68,63,5,0,,,,,
Unknown,Unknown,Unknown,13,12,1,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,46871688,21552099,17958913,7381095,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
