Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,11261,6156,2392,0,,,,,
Female, 6mo-4yr,Black,5523,3251,843,0,,,,,
Female, 6mo-4yr,Hispanic,43919,27827,5538,0,,,,,
Female, 6mo-4yr,Other,5856,3324,1124,0,,,,,
Female, 6mo-4yr,Unknown,3964,3102,429,0,,,,,
Female, 6mo-4yr,White,27433,15173,6527,0,,,,,
Female,2022-05-11 00:00:00,Asian,64332,32527,27404,4256,,,,,
Female,2022-05-11 00:00:00,Black,51469,27563,21432,2405,,,,,
Female,2022-05-11 00:00:00,Hispanic,563882,331096,208856,23176,,,,,
Female,2022-05-11 00:00:00,Other,201086,103319,82850,14267,,,,,
Female,2022-05-11 00:00:00,Unknown,34574,22378,11376,794,,,,,
Female,2022-05-11 00:00:00,White,155707,80282,64098,10694,,,,,
Female,2022-12-15 00:00:00,Asian,54326,24826,21898,7192,,,,,
Female,2022-12-15 00:00:00,Black,76831,38677,32119,5732,,,,,
Female,2022-12-15 00:00:00,Hispanic,631888,333853,248789,47001,,,,,
Female,2022-12-15 00:00:00,Other,267576,126667,109980,28187,,,,,
Female,2022-12-15 00:00:00,Unknown,23113,14139,7983,970,,,,,
Female,2022-12-15 00:00:00,White,205034,99787,84369,19109,,,,,
Female,16-49,Asian,734270,321522,276067,136942,,,,,
Female,16-49,Black,983988,472588,400415,121973,,,,,
Female,16-49,Hispanic,4567671,2256916,1826714,578880,,,,,
Female,16-49,Other,1969797,869516,760781,334735,,,,,
Female,16-49,Unknown,454296,270013,166005,31952,,,,,
Female,16-49,White,3146986,1472570,1272186,453001,,,,,
Female,50-64,Asian,251729,101772,87362,52129,,,,,
Female,50-64,Black,523640,209553,189426,104314,,,,,
Female,50-64,Hispanic,1753368,738251,624216,330541,,,,,
Female,50-64,Other,1224624,440445,405625,268249,,,,,
Female,50-64,Unknown,179790,96581,66026,19998,,,,,
Female,50-64,White,1957143,801113,721221,366128,,,,,
Female,65-79,Asian,127353,48564,40393,27252,,,,,
Female,65-79,Black,299964,105595,96848,68043,,,,,
Female,65-79,Hispanic,978193,367156,313425,208568,,,,,
Female,65-79,Other,1250282,380342,359188,293488,,,,,
Female,65-79,Unknown,105464,54905,36975,12520,,,,,
Female,65-79,White,1757351,626345,571362,376605,,,,,
Female,80+,Asian,24280,9199,7747,5160,,,,,
Female,80+,Black,64976,23785,21365,14435,,,,,
Female,80+,Hispanic,238662,91054,77059,50105,,,,,
Female,80+,Other,392314,121870,114282,91793,,,,,
Female,80+,Unknown,40589,21287,14337,4361,,,,,
Female,80+,White,526088,186909,169625,115377,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,142,116,26,0,,,,,
Female,Unknown,Hispanic,859,737,121,,,,,,
Female,Unknown,Other,145,116,29,0,,,,,
Female,Unknown,Unknown,690,614,76,0,,,,,
Female,Unknown,White,533,429,104,0,,,,,
Male, 6mo-4yr,Asian,11764,6519,2331,0,,,,,
Male, 6mo-4yr,Black,5477,3276,798,0,,,,,
Male, 6mo-4yr,Hispanic,44350,28135,5480,0,,,,,
Male, 6mo-4yr,Other,6034,3439,1206,0,,,,,
Male, 6mo-4yr,Unknown,4056,3150,458,0,,,,,
Male, 6mo-4yr,White,28614,15838,6779,0,,,,,
Male,2022-05-11 00:00:00,Asian,67707,34291,28823,4429,,,,,
Male,2022-05-11 00:00:00,Black,52048,27952,21588,2432,,,,,
Male,2022-05-11 00:00:00,Hispanic,569749,334925,210256,23735,,,,,
Male,2022-05-11 00:00:00,Other,204560,105088,84247,14595,,,,,
Male,2022-05-11 00:00:00,Unknown,35456,23039,11653,745,,,,,
Male,2022-05-11 00:00:00,White,162739,83797,66929,11362,,,,,
Male,2022-12-15 00:00:00,Asian,55747,25539,22537,7216,,,,,
Male,2022-12-15 00:00:00,Black,76049,38305,31707,5721,,,,,
Male,2022-12-15 00:00:00,Hispanic,629093,336903,244619,45346,,,,,
Male,2022-12-15 00:00:00,Other,268093,127468,110122,27774,,,,,
Male,2022-12-15 00:00:00,Unknown,24231,14931,8339,945,,,,,
Male,2022-12-15 00:00:00,White,206616,101193,84773,18885,,,,,
Male,16-49,Asian,715949,332961,282595,125532,,,,,
Male,16-49,Black,777451,387075,321635,89165,,,,,
Male,16-49,Hispanic,4012804,2080736,1641827,432847,,,,,
Male,16-49,Other,1720943,797730,681434,268049,,,,,
Male,16-49,Unknown,445304,289348,156368,23192,,,,,
Male,16-49,White,2854331,1383351,1184202,384000,,,,,
Male,50-64,Asian,232307,94173,82497,48985,,,,,
Male,50-64,Black,435123,182523,161278,82016,,,,,
Male,50-64,Hispanic,1559504,675168,574130,278313,,,,,
Male,50-64,Other,997734,370863,338040,211279,,,,,
Male,50-64,Unknown,164169,91872,62053,15891,,,,,
Male,50-64,White,1818852,769158,685883,326169,,,,,
Male,65-79,Asian,108708,40771,34011,23484,,,,,
Male,65-79,Black,207971,75376,67526,46372,,,,,
Male,65-79,Hispanic,774273,290116,249738,166709,,,,,
Male,65-79,Other,986464,302547,284189,230218,,,,,
Male,65-79,Unknown,95377,49805,33717,11375,,,,,
Male,65-79,White,1539307,558235,504567,326088,,,,,
Male,80+,Asian,19679,7149,6000,4313,,,,,
Male,80+,Black,30381,11249,9788,6615,,,,,
Male,80+,Hispanic,146126,54747,46484,31226,,,,,
Male,80+,Other,247133,73975,69260,58293,,,,,
Male,80+,Unknown,26563,14153,9173,2828,,,,,
Male,80+,White,382082,133888,120161,84057,,,,,
Male,Unknown,Asian,65,49,16,0,,,,,
Male,Unknown,Black,98,80,18,0,,,,,
Male,Unknown,Hispanic,795,682,113,0,,,,,
Male,Unknown,Other,125,98,27,0,,,,,
Male,Unknown,Unknown,509,450,59,0,,,,,
Male,Unknown,White,443,365,78,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,13,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,12,9,2,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,34,22,11,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,697,110,,,,,,
Unknown,2022-05-11 00:00:00,Other,85,63,21,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,126,83,39,,,,,,
Unknown,2022-05-11 00:00:00,White,39,27,10,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,37,23,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1137,994,141,,,,,,
Unknown,2022-12-15 00:00:00,Other,113,75,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,122,104,18,0,,,,,
Unknown,2022-12-15 00:00:00,White,120,74,43,,,,,,
Unknown,16-49,Asian,1320,741,565,92,,,,,
Unknown,16-49,Black,1458,832,650,62,,,,,
Unknown,16-49,Hispanic,13590,8720,6311,553,,,,,
Unknown,16-49,Other,9757,6034,4160,329,,,,,
Unknown,16-49,Unknown,5493,3434,2160,197,,,,,
Unknown,16-49,White,6724,3742,3060,237,,,,,
Unknown,50-64,Asian,558,286,229,56,,,,,
Unknown,50-64,Black,634,330,268,64,,,,,
Unknown,50-64,Hispanic,5763,3046,2597,401,,,,,
Unknown,50-64,Other,5712,3360,2444,259,,,,,
Unknown,50-64,Unknown,1760,1014,700,141,,,,,
Unknown,50-64,White,3492,1881,1578,147,,,,,
Unknown,65-79,Asian,386,179,143,53,,,,,
Unknown,65-79,Black,327,164,129,42,,,,,
Unknown,65-79,Hispanic,2667,1412,1123,209,,,,,
Unknown,65-79,Other,3414,1978,1355,202,,,,,
Unknown,65-79,Unknown,1023,578,370,80,,,,,
Unknown,65-79,White,2565,1363,1095,132,,,,,
Unknown,80+,Asian,90,48,34,,,,,,
Unknown,80+,Black,90,54,32,9,,,,,
Unknown,80+,Hispanic,689,368,288,50,,,,,
Unknown,80+,Other,885,564,304,42,,,,,
Unknown,80+,Unknown,372,250,109,16,,,,,
Unknown,80+,White,787,439,307,45,,,,,
Unknown,Unknown,Asian,1,1,,0,,,,,
Unknown,Unknown,Hispanic,5,5,,0,,,,,
Unknown,Unknown,Other,68,63,5,0,,,,,
Unknown,Unknown,Unknown,13,12,1,0,,,,,
Unknown,Unknown,White,16,15,1,0,,,,,
Grand Total,Total,Total,48808339,21809474,18137014,7673977,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
