Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,54916,29963,24884,62,,,,,
Female,2022-05-11 00:00:00,Black,43528,24533,18950,46,,,,,
Female,2022-05-11 00:00:00,Hispanic,461060,285635,174829,570,,,,,
Female,2022-05-11 00:00:00,Other,162103,90505,71344,238,,,,,
Female,2022-05-11 00:00:00,Unknown,31599,19919,11665,17,,,,,
Female,2022-05-11 00:00:00,White,133654,74798,58687,167,,,,,
Female,2022-12-15 00:00:00,Asian,52145,24911,22002,5225,,,,,
Female,2022-12-15 00:00:00,Black,73320,38131,31642,3542,,,,,
Female,2022-12-15 00:00:00,Hispanic,573409,310938,232973,29494,,,,,
Female,2022-12-15 00:00:00,Other,243798,120929,104448,18359,,,,,
Female,2022-12-15 00:00:00,Unknown,22881,13787,8440,655,,,,,
Female,2022-12-15 00:00:00,White,197412,99837,84142,13412,,,,,
Female,16-49,Asian,715413,321372,278259,128885,,,,,
Female,16-49,Black,941042,462663,392191,107798,,,,,
Female,16-49,Hispanic,4309683,2167988,1776612,507417,,,,,
Female,16-49,Other,1753350,809964,708064,281665,,,,,
Female,16-49,Unknown,450641,253731,178819,33604,,,,,
Female,16-49,White,3038232,1462481,1267309,419366,,,,,
Female,50-64,Asian,239411,102527,89297,49842,,,,,
Female,50-64,Black,493156,211648,191020,97035,,,,,
Female,50-64,Hispanic,1589470,711754,605270,295174,,,,,
Female,50-64,Other,989156,398250,365266,222707,,,,,
Female,50-64,Unknown,195956,103891,75064,22798,,,,,
Female,50-64,White,1833956,806448,726439,343975,,,,,
Female,65-79,Asian,118596,48749,41505,26547,,,,,
Female,65-79,Black,275866,108474,99336,65061,,,,,
Female,65-79,Hispanic,839508,348057,297651,184756,,,,,
Female,65-79,Other,957433,343013,321971,246576,,,,,
Female,65-79,Unknown,120159,62347,44167,15387,,,,,
Female,65-79,White,1602099,637895,581313,362330,,,,,
Female,80+,Asian,22314,9235,7839,4931,,,,,
Female,80+,Black,59750,24197,21710,13671,,,,,
Female,80+,Hispanic,204048,86138,72839,43604,,,,,
Female,80+,Other,310522,113478,105475,78088,,,,,
Female,80+,Unknown,44553,23422,16421,5111,,,,,
Female,80+,White,475971,189058,171390,109822,,,,,
Female,Unknown,Asian,124,93,36,,,,,,
Female,Unknown,Black,192,154,44,6,,,,,
Female,Unknown,Hispanic,1358,1149,272,8,,,,,
Female,Unknown,Other,223,180,46,0,,,,,
Female,Unknown,Unknown,803,699,117,,,,,,
Female,Unknown,White,725,568,189,10,,,,,
Male,2022-05-11 00:00:00,Asian,57749,31526,26155,61,,,,,
Male,2022-05-11 00:00:00,Black,43932,24816,19072,42,,,,,
Male,2022-05-11 00:00:00,Hispanic,464793,288310,175862,594,,,,,
Male,2022-05-11 00:00:00,Other,165170,92320,72570,261,,,,,
Male,2022-05-11 00:00:00,Unknown,32865,20768,12065,34,,,,,
Male,2022-05-11 00:00:00,White,138988,77781,61048,153,,,,,
Male,2022-12-15 00:00:00,Asian,53266,25580,22592,5087,,,,,
Male,2022-12-15 00:00:00,Black,72226,37625,31056,3535,,,,,
Male,2022-12-15 00:00:00,Hispanic,568195,311246,228782,28140,,,,,
Male,2022-12-15 00:00:00,Other,244279,121584,104609,18012,,,,,
Male,2022-12-15 00:00:00,Unknown,23665,14410,8676,587,,,,,
Male,2022-12-15 00:00:00,White,198878,101352,84555,12952,,,,,
Male,16-49,Asian,696497,329848,283473,118358,,,,,
Male,16-49,Black,749273,380176,316129,79988,,,,,
Male,16-49,Hispanic,3812993,2004306,1602307,380951,,,,,
Male,16-49,Other,1559738,752177,642884,228930,,,,,
Male,16-49,Unknown,402705,241963,161917,23461,,,,,
Male,16-49,White,2761284,1372020,1177256,355905,,,,,
Male,50-64,Asian,221470,95063,84072,47045,,,,,
Male,50-64,Black,411939,183552,161987,76480,,,,,
Male,50-64,Hispanic,1430034,653958,558378,249030,,,,,
Male,50-64,Other,819346,338544,307296,176644,,,,,
Male,50-64,Unknown,173044,95525,68082,17390,,,,,
Male,50-64,White,1707791,770797,687251,305596,,,,,
Male,65-79,Asian,101351,41164,35053,23038,,,,,
Male,65-79,Black,190399,76621,68291,44016,,,,,
Male,65-79,Hispanic,666668,275447,237029,147955,,,,,
Male,65-79,Other,757314,272648,254055,193520,,,,,
Male,65-79,Unknown,108069,56432,39769,13809,,,,,
Male,65-79,White,1401774,564735,509023,312533,,,,,
Male,80+,Asian,17981,7144,6171,4164,,,,,
Male,80+,Black,27636,11351,9823,6269,,,,,
Male,80+,Hispanic,124115,51700,43643,27334,,,,,
Male,80+,Other,190667,67911,62753,49131,,,,,
Male,80+,Unknown,29591,15727,10579,3477,,,,,
Male,80+,White,343247,135098,120664,80200,,,,,
Male,Unknown,Asian,145,102,46,,,,,,
Male,Unknown,Black,143,115,36,,,,,,
Male,Unknown,Hispanic,1313,1122,258,11,,,,,
Male,Unknown,Other,215,169,58,,,,,,
Male,Unknown,Unknown,578,504,86,0,,,,,
Male,Unknown,White,672,526,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,774,686,88,0,,,,,
Unknown,2022-05-11 00:00:00,Other,89,67,22,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,91,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,35,22,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,546,479,69,0,,,,,
Unknown,2022-12-15 00:00:00,Other,114,77,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,141,117,23,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1458,811,629,108,,,,,
Unknown,16-49,Black,1600,910,714,69,,,,,
Unknown,16-49,Hispanic,13157,8102,6540,546,,,,,
Unknown,16-49,Other,10743,6564,4624,386,,,,,
Unknown,16-49,Unknown,5810,3583,2332,212,,,,,
Unknown,16-49,White,7502,4149,3429,265,,,,,
Unknown,50-64,Asian,633,328,266,60,,,,,
Unknown,50-64,Black,702,371,306,66,,,,,
Unknown,50-64,Hispanic,6418,3386,2945,433,,,,,
Unknown,50-64,Other,6625,3817,2866,341,,,,,
Unknown,50-64,Unknown,1925,1104,785,155,,,,,
Unknown,50-64,White,4102,2197,1867,178,,,,,
Unknown,65-79,Asian,451,214,176,58,,,,,
Unknown,65-79,Black,404,209,167,46,,,,,
Unknown,65-79,Hispanic,3156,1642,1355,260,,,,,
Unknown,65-79,Other,3993,2270,1626,261,,,,,
Unknown,65-79,Unknown,1192,656,449,102,,,,,
Unknown,65-79,White,3056,1627,1336,155,,,,,
Unknown,80+,Asian,110,56,43,8,,,,,
Unknown,80+,Black,100,58,37,10,,,,,
Unknown,80+,Hispanic,747,398,321,52,,,,,
Unknown,80+,Other,994,625,356,47,,,,,
Unknown,80+,Unknown,384,241,129,19,,,,,
Unknown,80+,White,849,468,348,52,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,44483852,20932871,17609566,6776569,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
