Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55607,30267,25236,97,,,,,
Female,2022-05-11 00:00:00,Black,44132,24820,19259,54,,,,,
Female,2022-05-11 00:00:00,Hispanic,472232,292566,178980,663,,,,,
Female,2022-05-11 00:00:00,Other,163917,91351,72240,308,,,,,
Female,2022-05-11 00:00:00,Unknown,32037,20143,11875,20,,,,,
Female,2022-05-11 00:00:00,White,134867,75336,59287,240,,,,,
Female,2022-12-15 00:00:00,Asian,52565,24997,22070,5489,,,,,
Female,2022-12-15 00:00:00,Black,73637,38244,31739,3649,,,,,
Female,2022-12-15 00:00:00,Hispanic,579152,313443,235093,30604,,,,,
Female,2022-12-15 00:00:00,Other,245266,121281,104849,19064,,,,,
Female,2022-12-15 00:00:00,Unknown,22944,13793,8467,685,,,,,
Female,2022-12-15 00:00:00,White,198310,100032,84354,13897,,,,,
Female,16-49,Asian,717995,321847,278485,130418,,,,,
Female,16-49,Black,945871,464217,393602,109422,,,,,
Female,16-49,Hispanic,4333198,2177632,1782380,515042,,,,,
Female,16-49,Other,1763459,812848,710485,285204,,,,,
Female,16-49,Unknown,452323,255699,178398,33783,,,,,
Female,16-49,White,3048175,1465010,1269271,423658,,,,,
Female,50-64,Asian,241359,102687,89322,50357,,,,,
Female,50-64,Black,496594,211745,191226,98089,,,,,
Female,50-64,Hispanic,1604170,714838,607418,299025,,,,,
Female,50-64,Other,1003785,400184,367166,225782,,,,,
Female,50-64,Unknown,195076,103462,74515,22618,,,,,
Female,50-64,White,1847583,807113,727215,347343,,,,,
Female,65-79,Asian,120071,48862,41553,26772,,,,,
Female,65-79,Black,279031,108450,99378,65710,,,,,
Female,65-79,Hispanic,851781,349936,299150,187217,,,,,
Female,65-79,Other,978362,344826,323963,250199,,,,,
Female,65-79,Unknown,119381,61879,43689,15250,,,,,
Female,65-79,White,1621284,638392,581993,365657,,,,,
Female,80+,Asian,22652,9273,7858,4989,,,,,
Female,80+,Black,60391,24185,21709,13811,,,,,
Female,80+,Hispanic,207106,86635,73224,44250,,,,,
Female,80+,Other,317237,113937,106015,79357,,,,,
Female,80+,Unknown,44320,23268,16276,5069,,,,,
Female,80+,White,482087,189211,171651,110965,,,,,
Female,Unknown,Asian,130,98,37,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1222,1028,254,8,,,,,
Female,Unknown,Other,221,177,46,,,,,,
Female,Unknown,Unknown,799,695,116,,,,,,
Female,Unknown,White,717,562,188,9,,,,,
Male,2022-05-11 00:00:00,Asian,58454,31825,26526,94,,,,,
Male,2022-05-11 00:00:00,Black,44493,25123,19315,52,,,,,
Male,2022-05-11 00:00:00,Hispanic,476134,295373,180024,708,,,,,
Male,2022-05-11 00:00:00,Other,167015,93157,73490,347,,,,,
Male,2022-05-11 00:00:00,Unknown,33247,20949,12259,40,,,,,
Male,2022-05-11 00:00:00,White,140345,78379,61747,212,,,,,
Male,2022-12-15 00:00:00,Asian,53715,25635,22676,5394,,,,,
Male,2022-12-15 00:00:00,Black,72582,37743,31173,3654,,,,,
Male,2022-12-15 00:00:00,Hispanic,574396,314230,230900,29236,,,,,
Male,2022-12-15 00:00:00,Other,245700,121940,105003,18669,,,,,
Male,2022-12-15 00:00:00,Unknown,23724,14408,8708,615,,,,,
Male,2022-12-15 00:00:00,White,199725,101504,84779,13418,,,,,
Male,16-49,Asian,699147,330673,283748,119711,,,,,
Male,16-49,Black,752639,381268,317124,81104,,,,,
Male,16-49,Hispanic,3832039,2012769,1607124,386712,,,,,
Male,16-49,Other,1568284,754917,645080,231754,,,,,
Male,16-49,Unknown,406444,245601,161921,23664,,,,,
Male,16-49,White,2769923,1374407,1179178,359491,,,,,
Male,50-64,Asian,223162,95159,84088,47511,,,,,
Male,50-64,Black,414709,183741,162193,77275,,,,,
Male,50-64,Hispanic,1441546,656213,560091,252240,,,,,
Male,50-64,Other,830923,340067,308845,179146,,,,,
Male,50-64,Unknown,172589,95278,67717,17359,,,,,
Male,50-64,White,1720154,771629,688090,308554,,,,,
Male,65-79,Asian,102617,41243,35072,23224,,,,,
Male,65-79,Black,192678,76692,68430,44487,,,,,
Male,65-79,Hispanic,675954,276758,238240,149823,,,,,
Male,65-79,Other,773434,274103,255750,196282,,,,,
Male,65-79,Unknown,107177,55895,39317,13644,,,,,
Male,65-79,White,1418562,565374,509946,315462,,,,,
