Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,57537,30734,25696,1098,,,,,
Female,2022-05-11 00:00:00,Black,45244,25239,19575,431,,,,,
Female,2022-05-11 00:00:00,Hispanic,488450,301061,183835,3520,,,,,
Female,2022-05-11 00:00:00,Other,169747,92746,73660,3314,,,,,
Female,2022-05-11 00:00:00,Unknown,32488,20429,11911,149,,,,,
Female,2022-05-11 00:00:00,White,139381,76206,60323,2845,,,,,
Female,2022-12-15 00:00:00,Asian,53224,25066,22141,5996,,,,,
Female,2022-12-15 00:00:00,Black,74269,38402,31890,3963,,,,,
Female,2022-12-15 00:00:00,Hispanic,587769,317310,237672,32736,,,,,
Female,2022-12-15 00:00:00,Other,247971,121785,105392,20657,,,,,
Female,2022-12-15 00:00:00,Unknown,23116,13912,8459,744,,,,,
Female,2022-12-15 00:00:00,White,200155,100294,84730,15064,,,,,
Female,16-49,Asian,721070,322336,278653,132237,,,,,
Female,16-49,Black,951932,466064,395248,111510,,,,,
Female,16-49,Hispanic,4361636,2189267,1788547,523976,,,,,
Female,16-49,Other,1777651,816562,713819,290167,,,,,
Female,16-49,Unknown,454002,258189,177520,33863,,,,,
Female,16-49,White,3062082,1468210,1271830,429338,,,,,
Female,50-64,Asian,243803,102892,89388,50983,,,,,
Female,50-64,Black,500862,211915,191460,99347,,,,,
Female,50-64,Hispanic,1621889,718051,609829,303429,,,,,
Female,50-64,Other,1022317,402457,369486,229688,,,,,
Female,50-64,Unknown,194029,103009,73811,22453,,,,,
Female,50-64,White,1865567,807978,728168,351605,,,,,
Female,65-79,Asian,121703,48991,41607,27042,,,,,
Female,65-79,Black,282388,108410,99396,66402,,,,,
Female,65-79,Hispanic,865121,351801,300691,189795,,,,,
Female,65-79,Other,1000756,346910,326250,254189,,,,,
Female,65-79,Unknown,118406,61320,43141,15049,,,,,
Female,65-79,White,1641280,638799,582682,369127,,,,,
Female,80+,Asian,22939,9287,7871,5044,,,,,
Female,80+,Black,61078,24192,21727,13944,,,,,
Female,80+,Hispanic,210282,87077,73560,44912,,,,,
Female,80+,Other,324076,114416,106568,80732,,,,,
Female,80+,Unknown,44240,23187,16165,5028,,,,,
Female,80+,White,488150,189362,171852,112133,,,,,
Female,Unknown,Asian,135,100,40,,,,,,
Female,Unknown,Black,185,148,42,6,,,,,
Female,Unknown,Hispanic,1235,1041,255,7,,,,,
Female,Unknown,Other,220,176,47,,,,,,
Female,Unknown,Unknown,793,690,114,,,,,,
Female,Unknown,White,717,562,188,9,,,,,
Male,2022-05-11 00:00:00,Asian,60421,32289,26990,1130,,,,,
Male,2022-05-11 00:00:00,Black,45675,25559,19697,414,,,,,
Male,2022-05-11 00:00:00,Hispanic,492624,303957,185027,3598,,,,,
Male,2022-05-11 00:00:00,Other,172905,94514,74904,3458,,,,,
Male,2022-05-11 00:00:00,Unknown,33686,21224,12296,167,,,,,
Male,2022-05-11 00:00:00,White,145292,79405,62826,3049,,,,,
Male,2022-12-15 00:00:00,Asian,54275,25673,22715,5868,,,,,
Male,2022-12-15 00:00:00,Black,73215,37900,31345,3952,,,,,
Male,2022-12-15 00:00:00,Hispanic,583029,318295,233384,31277,,,,,
Male,2022-12-15 00:00:00,Other,248495,122490,105600,20261,,,,,
Male,2022-12-15 00:00:00,Unknown,23924,14548,8713,670,,,,,
Male,2022-12-15 00:00:00,White,201551,101783,85128,14590,,,,,
Male,16-49,Asian,701999,331487,284037,121111,,,,,
Male,16-49,Black,756828,382629,318236,82511,,,,,
Male,16-49,Hispanic,3854129,2022469,1612148,393140,,,,,
Male,16-49,Other,1579285,758168,647773,235421,,,,,
Male,16-49,Unknown,412099,251139,161895,23879,,,,,
Male,16-49,White,2781186,1377117,1181472,364081,,,,,
Male,50-64,Asian,225206,95287,84120,48026,,,,,
Male,50-64,Black,417880,183903,162402,78152,,,,,
Male,50-64,Hispanic,1455404,658665,562079,255769,,,,,
Male,50-64,Other,845679,342067,310845,182281,,,,,
Male,50-64,Unknown,172092,95069,67276,17289,,,,,
Male,50-64,White,1735747,772482,689058,312196,,,,,
Male,65-79,Asian,104058,41322,35126,23444,,,,,
Male,65-79,Black,194840,76706,68490,44944,,,,,
Male,65-79,Hispanic,686002,278183,239492,151829,,,,,
Male,65-79,Other,790613,275830,257668,199335,,,,,
Male,65-79,Unknown,106276,55367,38830,13470,,,,,
Male,65-79,White,1435190,565848,510798,318367,,,,,
Male,80+,Asian,18586,7200,6187,4256,,,,,
Male,80+,Black,28317,11380,9855,6395,,,,,
Male,80+,Hispanic,128123,52279,44218,28131,,,,,
Male,80+,Other,199093,68511,63510,50680,,,,,
Male,80+,Unknown,29311,15550,10403,3403,,,,,
Male,80+,White,352197,135446,121193,81712,,,,,
Male,Unknown,Asian,143,101,45,,,,,,
Male,Unknown,Black,135,111,32,,,,,,
Male,Unknown,Hispanic,1177,995,247,11,,,,,
Male,Unknown,Other,217,168,60,,,,,,
Male,Unknown,Unknown,571,497,85,,,,,,
Male,Unknown,White,676,525,187,6,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,806,699,106,,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,132,88,44,0,,,,,
Unknown,2022-05-11 00:00:00,White,50,36,12,,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,556,483,75,0,,,,,
Unknown,2022-12-15 00:00:00,Other,118,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,136,113,22,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1444,804,620,109,,,,,
Unknown,16-49,Black,1572,895,701,68,,,,,
Unknown,16-49,Hispanic,13106,8071,6505,550,,,,,
Unknown,16-49,Other,10590,6487,4547,380,,,,,
Unknown,16-49,Unknown,5764,3564,2304,210,,,,,
Unknown,16-49,White,7387,4086,3375,265,,,,,
Unknown,50-64,Asian,626,325,261,60,,,,,
Unknown,50-64,Black,696,367,301,68,,,,,
Unknown,50-64,Hispanic,6334,3339,2890,437,,,,,
Unknown,50-64,Other,6406,3706,2763,323,,,,,
Unknown,50-64,Unknown,1888,1087,769,148,,,,,
Unknown,50-64,White,3976,2127,1806,173,,,,,
Unknown,65-79,Asian,446,210,172,58,,,,,
Unknown,65-79,Black,387,199,157,46,,,,,
Unknown,65-79,Hispanic,3088,1611,1315,255,,,,,
Unknown,65-79,Other,3925,2235,1588,256,,,,,
Unknown,65-79,Unknown,1182,650,442,102,,,,,
Unknown,65-79,White,2983,1581,1297,159,,,,,
Unknown,80+,Asian,109,57,41,8,,,,,
Unknown,80+,Black,107,62,39,11,,,,,
Unknown,80+,Hispanic,745,398,315,55,,,,,
Unknown,80+,Other,982,618,349,48,,,,,
Unknown,80+,Unknown,382,240,127,20,,,,,
Unknown,80+,White,828,463,335,49,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,45305241,21115723,17735064,6984691,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
