Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,2800,2533,53,0,,,,,
Female, 6mo-4yr,Black,1253,1151,7,0,,,,,
Female, 6mo-4yr,Hispanic,11708,10650,143,0,,,,,
Female, 6mo-4yr,Other,1476,1337,35,0,,,,,
Female, 6mo-4yr,Unknown,779,725,18,0,,,,,
Female, 6mo-4yr,White,8149,7322,226,0,,,,,
Female,2022-05-11 00:00:00,Asian,60736,31720,26496,2504,,,,,
Female,2022-05-11 00:00:00,Black,47720,26222,20291,1201,,,,,
Female,2022-05-11 00:00:00,Hispanic,519609,313929,194203,11355,,,,,
Female,2022-05-11 00:00:00,Other,180279,96020,76405,7802,,,,,
Female,2022-05-11 00:00:00,Unknown,33435,21138,11866,426,,,,,
Female,2022-05-11 00:00:00,White,147283,78478,62296,6465,,,,,
Female,2022-12-15 00:00:00,Asian,54108,25154,22217,6693,,,,,
Female,2022-12-15 00:00:00,Black,75631,38731,32149,4711,,,,,
Female,2022-12-15 00:00:00,Hispanic,604415,324006,241704,38500,,,,,
Female,2022-12-15 00:00:00,Other,253120,122908,106457,23505,,,,,
Female,2022-12-15 00:00:00,Unknown,23267,14066,8336,861,,,,,
Female,2022-12-15 00:00:00,White,203196,100757,85246,17065,,,,,
Female,16-49,Asian,726004,323119,278841,134919,,,,,
Female,16-49,Black,964899,469957,398428,116054,,,,,
Female,16-49,Hispanic,4423586,2213534,1800524,543787,,,,,
Female,16-49,Other,1810279,826291,721803,300421,,,,,
Female,16-49,Unknown,457522,263199,175384,34182,,,,,
Female,16-49,White,3089227,1474585,1276422,439891,,,,,
Female,50-64,Asian,247974,103219,89343,52003,,,,,
Female,50-64,Black,509907,212075,191654,101858,,,,,
Female,50-64,Hispanic,1661176,724415,614312,312915,,,,,
Female,50-64,Other,1064467,409136,375908,238848,,,,,
Female,50-64,Unknown,191064,101596,71883,22033,,,,,
Female,50-64,White,1901733,810110,729965,359888,,,,,
Female,65-79,Asian,124506,49358,41616,27526,,,,,
Female,65-79,Black,288294,108081,99179,67567,,,,,
Female,65-79,Hispanic,891081,354921,303214,194700,,,,,
Female,65-79,Other,1044688,352242,331756,262482,,,,,
Female,65-79,Unknown,116319,60199,41873,14628,,,,,
