Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,11992,6395,2701,0,,,,,
Female, 6mo-4yr,Black,5875,3381,957,0,,,,,
Female, 6mo-4yr,Hispanic,46703,29017,6336,0,,,,,
Female, 6mo-4yr,Other,6229,3476,1241,0,,,,,
Female, 6mo-4yr,Unknown,4414,3379,545,0,,,,,
Female, 6mo-4yr,White,29155,15823,7227,0,,,,,
Female,2022-05-11 00:00:00,Asian,64348,32357,27281,4465,,,,,
Female,2022-05-11 00:00:00,Black,51724,27582,21462,2548,,,,,
Female,2022-05-11 00:00:00,Hispanic,567589,332105,209822,24534,,,,,
Female,2022-05-11 00:00:00,Other,205221,104627,84026,15368,,,,,
Female,2022-05-11 00:00:00,Unknown,34518,22425,11221,824,,,,,
Female,2022-05-11 00:00:00,White,156785,80156,64069,11533,,,,,
Female,2022-12-15 00:00:00,Asian,54214,24694,21761,7232,,,,,
Female,2022-12-15 00:00:00,Black,76944,38614,32078,5848,,,,,
Female,2022-12-15 00:00:00,Hispanic,635175,334689,249790,47842,,,,,
Female,2022-12-15 00:00:00,Other,270633,127472,110737,29041,,,,,
Female,2022-12-15 00:00:00,Unknown,23093,14159,7928,971,,,,,
Female,2022-12-15 00:00:00,White,205059,99434,84052,19387,,,,,
Female,16-49,Asian,734945,320737,275023,136904,,,,,
Female,16-49,Black,986491,472477,400158,122709,,,,,
Female,16-49,Hispanic,4589318,2261831,1829616,583704,,,,,
Female,16-49,Other,2007488,880223,770414,342389,,,,,
Female,16-49,Unknown,452773,270555,164102,31435,,,,,
Female,16-49,White,3155683,1470663,1269839,454713,,,,,
Female,50-64,Asian,252362,101467,86943,52097,,,,,
Female,50-64,Black,526453,209091,188938,104722,,,,,
Female,50-64,Hispanic,1768579,740132,625501,333293,,,,,
Female,50-64,Other,1255814,447121,411941,273904,,,,,
Female,50-64,Unknown,177632,95594,64876,19627,,,,,
Female,50-64,White,1966580,798907,719033,366829,,,,,
Female,65-79,Asian,127791,48420,40155,27164,,,,,
Female,65-79,Black,302402,105243,96440,68122,,,,,
Female,65-79,Hispanic,991935,368829,314790,210610,,,,,
Female,65-79,Other,1282338,385179,363848,298488,,,,,
Female,65-79,Unknown,103903,54092,36191,12243,,,,,
Female,65-79,White,1771510,624319,569318,377005,,,,,
Female,80+,Asian,24529,9214,7728,5182,,,,,
Female,80+,Black,65489,23719,21306,14477,,,,,
Female,80+,Hispanic,242155,91496,77449,50622,,,,,
Female,80+,Other,402127,123025,115460,93317,,,,,
Female,80+,Unknown,40289,21105,14154,4301,,,,,
Female,80+,White,531216,186370,169126,115626,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,143,117,26,0,,,,,
Female,Unknown,Hispanic,883,754,125,,,,,,
Female,Unknown,Other,145,116,29,0,,,,,
Female,Unknown,Unknown,699,620,79,0,,,,,
Female,Unknown,White,548,443,105,0,,,,,
Male, 6mo-4yr,Asian,12595,6837,2645,0,,,,,
Male, 6mo-4yr,Black,5872,3442,923,0,,,,,
Male, 6mo-4yr,Hispanic,47064,29304,6245,0,,,,,
Male, 6mo-4yr,Other,6461,3625,1328,0,,,,,
Male, 6mo-4yr,Unknown,4487,3411,561,0,,,,,
Male, 6mo-4yr,White,30326,16495,7471,0,,,,,
Male,2022-05-11 00:00:00,Asian,67843,34165,28725,4662,,,,,
Male,2022-05-11 00:00:00,Black,52293,27975,21609,2584,,,,,
Male,2022-05-11 00:00:00,Hispanic,573492,336004,211149,25120,,,,,
Male,2022-05-11 00:00:00,Other,208879,106453,85459,15808,,,,,
