Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,58493,31005,25923,1556,,,,,
Female,2022-05-11 00:00:00,Black,45898,25479,19766,654,,,,,
Female,2022-05-11 00:00:00,Hispanic,497564,305143,186879,5497,,,,,
Female,2022-05-11 00:00:00,Other,172855,93649,74486,4692,,,,,
Female,2022-05-11 00:00:00,Unknown,32815,20673,11922,221,,,,,
Female,2022-05-11 00:00:00,White,141771,76823,60937,4000,,,,,
Female,2022-12-15 00:00:00,Asian,53530,25091,22171,6242,,,,,
Female,2022-12-15 00:00:00,Black,74654,38481,31970,4182,,,,,
Female,2022-12-15 00:00:00,Hispanic,592396,319133,238880,34298,,,,,
Female,2022-12-15 00:00:00,Other,249626,122131,105762,21567,,,,,
Female,2022-12-15 00:00:00,Unknown,23182,13968,8432,781,,,,,
Female,2022-12-15 00:00:00,White,201078,100431,84894,15667,,,,,
Female,16-49,Asian,722527,322522,278686,133111,,,,,
Female,16-49,Black,955723,467274,396274,112747,,,,,
Female,16-49,Hispanic,4378665,2196109,1791989,529340,,,,,
Female,16-49,Other,1787706,819658,716387,293292,,,,,
Female,16-49,Unknown,454706,259644,176632,33903,,,,,
Female,16-49,White,3070662,1470406,1273645,432512,,,,,
Female,50-64,Asian,245094,103015,89401,51297,,,,,
Female,50-64,Black,503209,211967,191518,100045,,,,,
Female,50-64,Hispanic,1631187,719537,610797,305634,,,,,
Female,50-64,Other,1034199,404529,371498,232351,,,,,
Female,50-64,Unknown,192962,102488,73181,22312,,,,,
Female,50-64,White,1875189,808666,728826,353732,,,,,
Female,65-79,Asian,122570,49113,41617,27197,,,,,
Female,65-79,Black,283970,108341,99357,66730,,,,,
Female,65-79,Hispanic,872045,352722,301459,191161,,,,,
Female,65-79,Other,1012627,348367,327782,256452,,,,,
Female,65-79,Unknown,117432,60824,42636,14889,,,,,
Female,65-79,White,1651012,639167,583102,370857,,,,,
Female,80+,Asian,23106,9309,7877,5070,,,,,
Female,80+,Black,61442,24191,21725,14028,,,,,
Female,80+,Hispanic,212158,87312,73798,45331,,,,,
Female,80+,Other,327867,114781,106964,81556,,,,,
Female,80+,Unknown,43959,23031,16002,4982,,,,,
Female,80+,White,491327,189500,171977,112734,,,,,
Female,Unknown,Asian,264,226,42,,,,,,
Female,Unknown,Black,217,178,44,6,,,,,
Female,Unknown,Hispanic,1448,1254,254,7,,,,,
Female,Unknown,Other,275,229,49,,,,,,
Female,Unknown,Unknown,800,698,113,,,,,,
Female,Unknown,White,1134,976,189,10,,,,,
Male,2022-05-11 00:00:00,Asian,61432,32575,27235,1608,,,,,
Male,2022-05-11 00:00:00,Black,46296,25817,19864,610,,,,,
Male,2022-05-11 00:00:00,Hispanic,501655,308025,188012,5571,,,,,
Male,2022-05-11 00:00:00,Other,176113,95455,75748,4873,,,,,
Male,2022-05-11 00:00:00,Unknown,33955,21450,12266,240,,,,,
Male,2022-05-11 00:00:00,White,147857,80118,63456,4264,,,,,
Male,2022-12-15 00:00:00,Asian,54627,25717,22730,6153,,,,,
Male,2022-12-15 00:00:00,Black,73611,37998,31438,4155,,,,,
Male,2022-12-15 00:00:00,Hispanic,587700,320349,234575,32681,,,,,
Male,2022-12-15 00:00:00,Other,249982,122783,105906,21116,,,,,
Male,2022-12-15 00:00:00,Unknown,24050,14643,8705,708,,,,,
Male,2022-12-15 00:00:00,White,202481,101913,85308,15193,,,,,
Male,16-49,Asian,703462,331967,284084,121825,,,,,
Male,16-49,Black,759214,383345,318807,83443,,,,,
Male,16-49,Hispanic,3867434,2028317,1614894,397023,,,,,
Male,16-49,Other,1587144,760729,649797,237898,,,,,
Male,16-49,Unknown,415147,254396,161549,23976,,,,,
Male,16-49,White,2787505,1378803,1182808,366515,,,,,
Male,50-64,Asian,226174,95340,84096,48272,,,,,
Male,50-64,Black,419725,183938,162453,78711,,,,,
Male,50-64,Hispanic,1462824,659888,562952,257660,,,,,
Male,50-64,Other,854711,343706,312391,184285,,,,,
Male,50-64,Unknown,171460,94807,66827,17206,,,,,
Male,50-64,White,1743922,773088,689652,314077,,,,,
Male,65-79,Asian,104747,41402,35140,23566,,,,,
Male,65-79,Black,195843,76695,68489,45137,,,,,
Male,65-79,Hispanic,691184,278830,240091,152860,,,,,
Male,65-79,Other,799246,276945,258844,200991,,,,,
Male,65-79,Unknown,105513,54970,38436,13337,,,,,
Male,65-79,White,1443428,566299,511332,319804,,,,,
Male,80+,Asian,18717,7212,6190,4278,,,,,
Male,80+,Black,28412,11369,9849,6404,,,,,
Male,80+,Hispanic,129249,52461,44374,28343,,,,,
Male,80+,Other,201320,68720,63763,51128,,,,,
Male,80+,Unknown,29146,15459,10323,3372,,,,,
Male,80+,White,354384,135551,121353,82087,,,,,
Male,Unknown,Asian,259,217,44,,,,,,
Male,Unknown,Black,172,149,29,,,,,,
Male,Unknown,Hispanic,1411,1231,243,12,,,,,
Male,Unknown,Other,270,222,58,,,,,,
Male,Unknown,Unknown,587,513,85,,,,,,
Male,Unknown,White,1109,955,188,8,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,811,701,109,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,66,24,,,,,,
