Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,6392,4245,825,0,,,,,
Female, 6mo-4yr,Black,3120,2155,243,0,,,,,
Female, 6mo-4yr,Hispanic,25756,19344,1543,0,,,,,
Female, 6mo-4yr,Other,3414,2329,408,0,,,,,
Female, 6mo-4yr,Unknown,2150,1802,158,0,,,,,
Female, 6mo-4yr,White,17120,11343,2760,0,,,,,
Female,2022-05-11 00:00:00,Asian,63354,32495,27151,3673,,,,,
Female,2022-05-11 00:00:00,Black,50136,27246,20918,1953,,,,,
Female,2022-05-11 00:00:00,Hispanic,543107,323515,201101,18269,,,,,
Female,2022-05-11 00:00:00,Other,189385,99102,78766,11433,,,,,
Female,2022-05-11 00:00:00,Unknown,34450,21967,11813,662,,,,,
Female,2022-05-11 00:00:00,White,153053,80321,63695,8959,,,,,
Female,2022-12-15 00:00:00,Asian,54552,25190,22208,7083,,,,,
Female,2022-12-15 00:00:00,Black,76758,38998,32327,5379,,,,,
Female,2022-12-15 00:00:00,Hispanic,615952,328232,244302,43077,,,,,
Female,2022-12-15 00:00:00,Other,257076,123935,107300,25512,,,,,
Female,2022-12-15 00:00:00,Unknown,23483,14258,8259,962,,,,,
Female,2022-12-15 00:00:00,White,204826,101012,85374,18282,,,,,
Female,16-49,Asian,728197,323570,278860,136107,,,,,
Female,16-49,Black,971526,471886,399862,118601,,,,,
Female,16-49,Hispanic,4461778,2228936,1808262,555693,,,,,
Female,16-49,Other,1829608,832686,726888,306225,,,,,
Female,16-49,Unknown,461070,267931,173965,34223,,,,,
Female,16-49,White,3101620,1477896,1278166,444845,,,,,
Female,50-64,Asian,249896,103347,89250,52457,,,,,
Female,50-64,Black,514351,212012,191566,103137,,,,,
Female,50-64,Hispanic,1682623,728549,616934,318002,,,,,
Female,50-64,Other,1086327,413488,379853,243703,,,,,
Female,50-64,Unknown,189562,101006,70855,21758,,,,,
Female,50-64,White,1915977,810787,730368,363332,,,,,
Female,65-79,Asian,125661,49484,41586,27698,,,,,
Female,65-79,Black,291004,107791,98927,68067,,,,,
Female,65-79,Hispanic,905644,357253,304910,197494,,,,,
Female,65-79,Other,1066211,355522,334853,266804,,,,,
Female,65-79,Unknown,114859,59431,41095,14362,,,,,
Female,65-79,White,1692049,639663,583860,377967,,,,,
Female,80+,Asian,23725,9360,7904,5177,,,,,
Female,80+,Black,63107,24164,21726,14366,,,,,
Female,80+,Hispanic,221264,88652,74893,47230,,,,,
Female,80+,Other,341877,115993,108275,84385,,,,,
Female,80+,Unknown,43268,22622,15553,4866,,,,,
Female,80+,White,505055,189937,172533,115219,,,,,
Female,Unknown,Asian,70,56,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,811,693,117,,,,,,
Female,Unknown,Other,147,117,30,0,,,,,
Female,Unknown,Unknown,696,611,85,0,,,,,
Female,Unknown,White,519,418,101,0,,,,,
Male, 6mo-4yr,Asian,6562,4431,798,0,,,,,
Male, 6mo-4yr,Black,3057,2166,229,0,,,,,
Male, 6mo-4yr,Hispanic,25753,19319,1495,0,,,,,
Male, 6mo-4yr,Other,3546,2427,422,0,,,,,
Male, 6mo-4yr,Unknown,2152,1810,160,0,,,,,
Male, 6mo-4yr,White,17767,11799,2819,0,,,,,
Male,2022-05-11 00:00:00,Asian,66559,34174,28515,3825,,,,,
Male,2022-05-11 00:00:00,Black,50716,27607,21065,2018,,,,,
Male,2022-05-11 00:00:00,Hispanic,548261,326944,202393,18684,,,,,
Male,2022-05-11 00:00:00,Other,192492,100797,80003,11599,,,,,
Male,2022-05-11 00:00:00,Unknown,35393,22623,12131,632,,,,,
Male,2022-05-11 00:00:00,White,159810,83770,66383,9560,,,,,
Male,2022-12-15 00:00:00,Asian,55719,25828,22805,7037,,,,,
Male,2022-12-15 00:00:00,Black,75744,38531,31813,5342,,,,,
Male,2022-12-15 00:00:00,Hispanic,612563,330624,240162,41467,,,,,
Male,2022-12-15 00:00:00,Other,257639,124707,107492,25106,,,,,
Male,2022-12-15 00:00:00,Unknown,24467,14964,8579,925,,,,,
Male,2022-12-15 00:00:00,White,206191,102449,85744,17836,,,,,
Male,16-49,Asian,709243,333786,284532,124456,,,,,
Male,16-49,Black,769475,386431,321084,87308,,,,,
Male,16-49,Hispanic,3932578,2057113,1628009,415756,,,,,
Male,16-49,Other,1619974,771811,658078,247701,,,,,
Male,16-49,Unknown,432525,272188,160636,24341,,,,,
Male,16-49,White,2811724,1385437,1186807,376008,,,,,
Male,50-64,Asian,230220,95513,83999,49214,,,,,
Male,50-64,Black,427605,183972,162510,80901,,,,,
Male,50-64,Hispanic,1502834,666999,567933,267747,,,,,
Male,50-64,Other,894298,350872,319129,193098,,,,,
Male,50-64,Unknown,169965,94346,65332,16934,,,,,
Male,50-64,White,1778318,775146,691382,322212,,,,,
Male,65-79,Asian,107406,41704,35143,23976,,,,,
Male,65-79,Black,200569,76481,68409,45983,,,,,
Male,65-79,Hispanic,717053,282273,242902,157801,,,,,
Male,65-79,Other,839579,282561,264465,208721,,,,,
Male,65-79,Unknown,102973,53546,37072,12864,,,,,
Male,65-79,White,1478306,567493,512789,325561,,,,,
Male,80+,Asian,19177,7247,6179,4373,,,,,
Male,80+,Black,29172,11367,9862,6527,,,,,
Male,80+,Hispanic,134495,53219,45051,29334,,,,,
Male,80+,Other,210659,69727,64903,52901,,,,,
Male,80+,Unknown,28549,15139,10020,3232,,,,,
Male,80+,White,363553,135793,121747,83611,,,,,
Male,Unknown,Asian,69,52,17,0,,,,,
Male,Unknown,Black,98,79,19,0,,,,,
Male,Unknown,Hispanic,748,639,109,0,,,,,
Male,Unknown,Other,118,94,24,0,,,,,
Male,Unknown,Unknown,501,441,60,0,,,,,
Male,Unknown,White,432,353,79,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,10,9,,0,,,,,
Unknown, 6mo-4yr,Unknown,13,11,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,10,7,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,817,702,114,,,,,,
Unknown,2022-05-11 00:00:00,Other,92,67,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,89,43,,,,,,
Unknown,2022-05-11 00:00:00,White,46,32,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,38,24,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1122,987,134,,,,,,
Unknown,2022-12-15 00:00:00,Other,120,79,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,127,106,20,,,,,,
Unknown,2022-12-15 00:00:00,White,124,77,44,,,,,,
Unknown,16-49,Asian,1415,790,606,103,,,,,
Unknown,16-49,Black,1543,880,684,69,,,,,
Unknown,16-49,Hispanic,14014,8948,6505,572,,,,,
Unknown,16-49,Other,10269,6308,4389,367,,,,,
Unknown,16-49,Unknown,5679,3530,2252,211,,,,,
Unknown,16-49,White,7216,3994,3291,267,,,,,
Unknown,50-64,Asian,612,313,252,61,,,,,
Unknown,50-64,Black,666,351,287,63,,,,,
Unknown,50-64,Hispanic,6114,3226,2779,425,,,,,
Unknown,50-64,Other,6145,3581,2640,297,,,,,
Unknown,50-64,Unknown,1835,1054,741,150,,,,,
Unknown,50-64,White,3798,2034,1724,167,,,,,
Unknown,65-79,Asian,424,197,160,59,,,,,
Unknown,65-79,Black,374,188,149,46,,,,,
Unknown,65-79,Hispanic,2949,1543,1247,243,,,,,
Unknown,65-79,Other,3759,2150,1505,240,,,,,
Unknown,65-79,Unknown,1115,618,410,95,,,,,
Unknown,65-79,White,2832,1501,1218,157,,,,,
Unknown,80+,Asian,107,56,40,8,,,,,
Unknown,80+,Black,101,59,36,11,,,,,
Unknown,80+,Hispanic,734,393,309,53,,,,,
Unknown,80+,Other,947,599,332,48,,,,,
Unknown,80+,Unknown,381,248,120,17,,,,,
Unknown,80+,White,821,461,323,49,,,,,
Unknown,Unknown,Asian,1,1,,0,,,,,
Unknown,Unknown,Hispanic,5,5,,0,,,,,
Unknown,Unknown,Other,68,63,5,0,,,,,
Unknown,Unknown,Unknown,13,12,1,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,46846010,21543607,17954229,7375355,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
