Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,5101,3583,599,0,,,,,
Female, 6mo-4yr,Black,2422,1758,153,0,,,,,
Female, 6mo-4yr,Hispanic,20714,16337,1121,0,,,,,
Female, 6mo-4yr,Other,2703,1956,279,0,,,,,
Female, 6mo-4yr,Unknown,1626,1421,92,0,,,,,
Female, 6mo-4yr,White,13784,9632,1994,0,,,,,
Female,2022-05-11 00:00:00,Asian,62522,32266,26892,3336,,,,,
Female,2022-05-11 00:00:00,Black,49310,26895,20654,1749,,,,,
Female,2022-05-11 00:00:00,Hispanic,535008,320220,198628,15985,,,,,
Female,2022-05-11 00:00:00,Other,185935,97850,77757,10262,,,,,
Female,2022-05-11 00:00:00,Unknown,34081,21675,11826,575,,,,,
Female,2022-05-11 00:00:00,White,150877,79617,63110,8083,,,,,
Female,2022-12-15 00:00:00,Asian,54433,25187,22213,6975,,,,,
Female,2022-12-15 00:00:00,Black,76435,38921,32283,5181,,,,,
Female,2022-12-15 00:00:00,Hispanic,612130,326890,243401,41552,,,,,
Female,2022-12-15 00:00:00,Other,255524,123475,106881,24867,,,,,
Female,2022-12-15 00:00:00,Unknown,23437,14214,8298,921,,,,,
Female,2022-12-15 00:00:00,White,204199,100892,85295,17863,,,,,
Female,16-49,Asian,727557,323423,278901,135749,,,,,
Female,16-49,Black,969249,471150,399326,117807,,,,,
Female,16-49,Hispanic,4448984,2223727,1805529,551759,,,,,
Female,16-49,Other,1821754,829917,724546,304056,,,,,
Female,16-49,Unknown,460226,266529,174590,34251,,,,,
Female,16-49,White,3097511,1476772,1277492,443229,,,,,
Female,50-64,Asian,249377,103298,89310,52339,,,,,
Female,50-64,Black,513205,212014,191615,102822,,,,,
Female,50-64,Hispanic,1676578,727338,616187,316612,,,,,
Female,50-64,Other,1078474,411637,378183,241886,,,,,
Female,50-64,Unknown,190219,101323,71235,21854,,,,,
Female,50-64,White,1912284,810645,730355,362361,,,,,
Female,65-79,Asian,125406,49480,41612,27668,,,,,
Female,65-79,Black,290348,107883,99021,67943,,,,,
Female,65-79,Hispanic,901270,356448,304365,196636,,,,,
Female,65-79,Other,1058901,354164,333597,265262,,,,,
