Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,58248,30927,25864,1448,,,,,
Female,2022-05-11 00:00:00,Black,45711,25400,19715,597,,,,,
Female,2022-05-11 00:00:00,Hispanic,494981,304095,185949,4897,,,,,
Female,2022-05-11 00:00:00,Other,172021,93395,74275,4324,,,,,
Female,2022-05-11 00:00:00,Unknown,32715,20590,11924,201,,,,,
Female,2022-05-11 00:00:00,White,141105,76655,60763,3676,,,,,
Female,2022-12-15 00:00:00,Asian,53458,25084,22169,6180,,,,,
Female,2022-12-15 00:00:00,Black,74545,38455,31952,4118,,,,,
Female,2022-12-15 00:00:00,Hispanic,590772,318506,238380,33814,,,,,
Female,2022-12-15 00:00:00,Other,249151,122049,105652,21287,,,,,
Female,2022-12-15 00:00:00,Unknown,23165,13958,8436,770,,,,,
Female,2022-12-15 00:00:00,White,200879,100416,84862,15519,,,,,
Female,16-49,Asian,722158,322489,278694,132873,,,,,
Female,16-49,Black,954626,466888,395998,112409,,,,,
Female,16-49,Hispanic,4374004,2194218,1791176,527828,,,,,
Female,16-49,Other,1784279,818543,715421,292300,,,,,
Female,16-49,Unknown,454909,259442,177088,33906,,,,,
Female,16-49,White,3068063,1469693,1273028,431608,,,,,
Female,50-64,Asian,244754,102995,89417,51219,,,,,
Female,50-64,Black,502561,211938,191492,99867,,,,,
Female,50-64,Hispanic,1628780,719245,610646,305044,,,,,
Female,50-64,Other,1030403,403747,370717,231516,,,,,
Female,50-64,Unknown,193488,102748,73463,22367,,,,,
Female,50-64,White,1872402,808358,728531,353127,,,,,
Female,65-79,Asian,122301,49072,41607,27152,,,,,
Female,65-79,Black,283527,108360,99360,66646,,,,,
Female,65-79,Hispanic,870194,352498,301283,190787,,,,,
Female,65-79,Other,1009215,347862,327272,255767,,,,,
Female,65-79,Unknown,117871,61042,42843,14951,,,,,
Female,65-79,White,1648356,639034,582963,370400,,,,,
Female,80+,Asian,23080,9314,7878,5067,,,,,
Female,80+,Black,61345,24193,21723,14004,,,,,
Female,80+,Hispanic,211689,87258,73746,45231,,,,,
Female,80+,Other,326823,114667,106850,81311,,,,,
Female,80+,Unknown,44101,23095,16073,5012,,,,,
Female,80+,White,490376,189424,171908,112550,,,,,
Female,Unknown,Asian,138,100,43,,,,,,
Female,Unknown,Black,189,151,43,6,,,,,
Female,Unknown,Hispanic,1190,997,254,7,,,,,
Female,Unknown,Other,223,177,49,,,,,,
Female,Unknown,Unknown,788,686,113,,,,,,
Female,Unknown,White,720,562,190,10,,,,,
Male,2022-05-11 00:00:00,Asian,61165,32493,27168,1491,,,,,
Male,2022-05-11 00:00:00,Black,46125,25735,19819,566,,,,,
Male,2022-05-11 00:00:00,Hispanic,498965,306944,187000,4974,,,,,
Male,2022-05-11 00:00:00,Other,175234,95185,75521,4491,,,,,
Male,2022-05-11 00:00:00,Unknown,33891,21397,12274,221,,,,,
Male,2022-05-11 00:00:00,White,147189,79924,63298,3951,,,,,
Male,2022-12-15 00:00:00,Asian,54542,25707,22724,6084,,,,,
Male,2022-12-15 00:00:00,Black,73485,37975,31408,4083,,,,,
Male,2022-12-15 00:00:00,Hispanic,585984,319598,234061,32235,,,,,
Male,2022-12-15 00:00:00,Other,249583,122702,105824,20891,,,,,
Male,2022-12-15 00:00:00,Unknown,24006,14612,8705,695,,,,,
Male,2022-12-15 00:00:00,White,202257,101901,85267,15029,,,,,
Male,16-49,Asian,703063,331837,284070,121615,,,,,
Male,16-49,Black,758563,383150,318683,83169,,,,,
Male,16-49,Hispanic,3863538,2026572,1614136,395908,,,,,
Male,16-49,Other,1584339,759796,649003,237026,,,,,
Male,16-49,Unknown,414594,253671,161773,23970,,,,,
Male,16-49,White,2785700,1378283,1182427,365823,,,,,
Male,50-64,Asian,225900,95322,84105,48206,,,,,
Male,50-64,Black,419157,183916,162436,78552,,,,,
Male,50-64,Hispanic,1460986,659638,562810,257194,,,,,
Male,50-64,Other,851743,343082,311808,183632,,,,,
Male,50-64,Unknown,171813,94985,67044,17238,,,,,
Male,50-64,White,1741549,772841,689424,313542,,,,,
Male,65-79,Asian,104542,41380,35140,23524,,,,,
Male,65-79,Black,195566,76701,68486,45084,,,,,
Male,65-79,Hispanic,689718,278659,239909,152581,,,,,
Male,65-79,Other,796758,276581,258473,200503,,,,,
Male,65-79,Unknown,105916,55156,38620,13406,,,,,
Male,65-79,White,1441149,566141,511162,319399,,,,,
Male,80+,Asian,18682,7210,6191,4268,,,,,
Male,80+,Black,28391,11374,9854,6401,,,,,
Male,80+,Hispanic,128969,52412,44337,28288,,,,,
Male,80+,Other,200679,68638,63672,51002,,,,,
Male,80+,Unknown,29232,15505,10359,3388,,,,,
Male,80+,White,353781,135524,121307,81977,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,131,108,31,,,,,,
Male,Unknown,Hispanic,1116,939,242,11,,,,,
Male,Unknown,Other,218,169,60,,,,,,
Male,Unknown,Unknown,568,494,85,,,,,,
Male,Unknown,White,675,523,187,7,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,701,107,,,,,,
Unknown,2022-05-11 00:00:00,Other,91,66,24,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,89,45,,,,,,
Unknown,2022-05-11 00:00:00,White,51,36,13,,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,592,518,76,0,,,,,
Unknown,2022-12-15 00:00:00,Other,118,78,38,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,135,112,22,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1439,802,618,108,,,,,
Unknown,16-49,Black,1564,891,697,68,,,,,
Unknown,16-49,Hispanic,13182,8154,6496,552,,,,,
Unknown,16-49,Other,10535,6456,4520,377,,,,,
Unknown,16-49,Unknown,5753,3558,2297,212,,,,,
Unknown,16-49,White,7376,4081,3370,266,,,,,
Unknown,50-64,Asian,617,320,257,59,,,,,
Unknown,50-64,Black,688,364,298,66,,,,,
Unknown,50-64,Hispanic,6296,3320,2873,432,,,,,
Unknown,50-64,Other,6365,3685,2742,324,,,,,
Unknown,50-64,Unknown,1875,1081,762,147,,,,,
Unknown,50-64,White,3949,2112,1792,173,,,,,
Unknown,65-79,Asian,436,205,167,58,,,,,
Unknown,65-79,Black,388,199,157,46,,,,,
Unknown,65-79,Hispanic,3081,1605,1310,256,,,,,
Unknown,65-79,Other,3902,2222,1576,254,,,,,
Unknown,65-79,Unknown,1162,642,433,99,,,,,
Unknown,65-79,White,2970,1571,1286,163,,,,,
Unknown,80+,Asian,109,57,41,8,,,,,
Unknown,80+,Black,105,61,38,11,,,,,
Unknown,80+,Hispanic,746,399,314,56,,,,,
Unknown,80+,Other,971,613,344,47,,,,,
Unknown,80+,Unknown,376,236,124,20,,,,,
