Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,5904,3992,740,0,,,,,
Female, 6mo-4yr,Black,2869,2023,209,0,,,,,
Female, 6mo-4yr,Hispanic,23838,18280,1381,0,,,,,
Female, 6mo-4yr,Other,3158,2206,350,0,,,,,
Female, 6mo-4yr,Unknown,1956,1669,130,0,,,,,
Female, 6mo-4yr,White,15901,10736,2464,0,,,,,
Female,2022-05-11 00:00:00,Asian,63087,32421,27037,3597,,,,,
Female,2022-05-11 00:00:00,Black,49853,27128,20814,1894,,,,,
Female,2022-05-11 00:00:00,Hispanic,540310,322444,200128,17538,,,,,
Female,2022-05-11 00:00:00,Other,188234,98667,78382,11107,,,,,
Female,2022-05-11 00:00:00,Unknown,34386,21910,11833,636,,,,,
Female,2022-05-11 00:00:00,White,152401,80108,63501,8720,,,,,
Female,2022-12-15 00:00:00,Asian,54523,25196,22205,7056,,,,,
Female,2022-12-15 00:00:00,Black,76669,38974,32310,5331,,,,,
Female,2022-12-15 00:00:00,Hispanic,614584,327769,243936,42556,,,,,
Female,2022-12-15 00:00:00,Other,256639,123810,107183,25321,,,,,
Female,2022-12-15 00:00:00,Unknown,23467,14238,8272,953,,,,,
Female,2022-12-15 00:00:00,White,204634,100984,85346,18150,,,,,
Female,16-49,Asian,728018,323562,278874,135996,,,,,
Female,16-49,Black,970735,471625,399667,118342,,,,,
Female,16-49,Hispanic,4456519,2226883,1806912,554166,,,,,
Female,16-49,Other,1826845,831715,726052,305459,,,,,
Female,16-49,Unknown,460998,267526,174298,34260,,,,,
Female,16-49,White,3100472,1477667,1277998,444334,,,,,
Female,50-64,Asian,249737,103356,89284,52409,,,,,
Female,50-64,Black,513947,212030,191590,103012,,,,,
Female,50-64,Hispanic,1680024,728017,616517,317354,,,,,
Female,50-64,Other,1083446,412810,379229,243038,,,,,
Female,50-64,Unknown,189907,101163,71031,21808,,,,,
Female,50-64,White,1914895,810829,730441,362996,,,,,
Female,65-79,Asian,125583,49490,41598,27689,,,,,
Female,65-79,Black,290812,107840,98975,68048,,,,,
Female,65-79,Hispanic,903963,356931,304694,197152,,,,,
Female,65-79,Other,1063267,354957,334298,266170,,,,,
Female,65-79,Unknown,115115,59551,41212,14416,,,,,
Female,65-79,White,1691024,639783,583966,377812,,,,,
Female,80+,Asian,23695,9355,7904,5169,,,,,
Female,80+,Black,63043,24166,21724,14351,,,,,
Female,80+,Hispanic,220768,88555,74810,47109,,,,,
Female,80+,Other,341123,115896,108167,84219,,,,,
Female,80+,Unknown,43309,22641,15584,4872,,,,,
Female,80+,White,504614,189972,172546,115130,,,,,
Female,Unknown,Asian,69,55,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,800,684,115,,,,,,
Female,Unknown,Other,147,117,30,0,,,,,
Female,Unknown,Unknown,695,610,85,0,,,,,
Female,Unknown,White,517,416,101,0,,,,,
Male, 6mo-4yr,Asian,6009,4163,710,0,,,,,
Male, 6mo-4yr,Black,2818,2040,206,0,,,,,
Male, 6mo-4yr,Hispanic,23911,18309,1326,0,,,,,
Male, 6mo-4yr,Other,3318,2320,376,0,,,,,
Male, 6mo-4yr,Unknown,1964,1670,130,0,,,,,
