Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,7591,4761,1058,0,,,,,
Female, 6mo-4yr,Black,3809,2523,321,0,,,,,
Female, 6mo-4yr,Hispanic,31740,22678,2119,0,,,,,
Female, 6mo-4yr,Other,4008,2610,523,0,,,,,
Female, 6mo-4yr,Unknown,2760,2263,215,0,,,,,
Female, 6mo-4yr,White,19879,12533,3424,0,,,,,
Female,2022-05-11 00:00:00,Asian,63852,32593,27376,3840,,,,,
Female,2022-05-11 00:00:00,Black,50593,27359,21153,2058,,,,,
Female,2022-05-11 00:00:00,Hispanic,550964,326447,204256,19970,,,,,
Female,2022-05-11 00:00:00,Other,191824,99987,79726,12017,,,,,
Female,2022-05-11 00:00:00,Unknown,34825,22280,11808,728,,,,,
Female,2022-05-11 00:00:00,White,153995,80464,64104,9335,,,,,
Female,2022-12-15 00:00:00,Asian,54452,25130,22162,7087,,,,,
Female,2022-12-15 00:00:00,Black,76464,38779,32196,5436,,,,,
Female,2022-12-15 00:00:00,Hispanic,620199,330006,245717,44109,,,,,
Female,2022-12-15 00:00:00,Other,259140,124780,108129,25889,,,,,
Female,2022-12-15 00:00:00,Unknown,23553,14311,8249,987,,,,,
Female,2022-12-15 00:00:00,White,204161,100587,85057,18356,,,,,
Female,16-49,Asian,727945,323353,278628,136184,,,,,
Female,16-49,Black,973275,472430,400394,119118,,,,,
Female,16-49,Hispanic,4476134,2235137,1812181,559196,,,,,
Female,16-49,Other,1839300,836335,730207,308531,,,,,
Female,16-49,Unknown,462285,269970,173181,34130,,,,,
Female,16-49,White,3102432,1477635,1277998,445481,,,,,
Female,50-64,Asian,249901,103218,89114,52463,,,,,
Female,50-64,Black,515013,211851,191456,103371,,,,,
Female,50-64,Hispanic,1689670,730348,618267,319628,,,,,
Female,50-64,Other,1094666,415737,381998,245627,,,,,
Female,50-64,Unknown,188588,100570,70345,21619,,,,,
Female,50-64,White,1916506,810054,729741,363522,,,,,
Female,65-79,Asian,125591,49395,41475,27652,,,,,
Female,65-79,Black,291137,107576,98745,68060,,,,,
Female,65-79,Hispanic,911294,358499,305939,198734,,,,,
Female,65-79,Other,1074824,357473,336761,268747,,,,,
Female,65-79,Unknown,113802,58923,40658,14167,,,,,
Female,65-79,White,1691705,638600,582927,377721,,,,,
Female,80+,Asian,23770,9355,7905,5188,,,,,
Female,80+,Black,63225,24134,21704,14408,,,,,
Female,80+,Hispanic,222785,88966,75179,47609,,,,,
Female,80+,Other,343578,116224,108540,84786,,,,,
Female,80+,Unknown,43019,22476,15437,4847,,,,,
Female,80+,White,505749,189834,172440,115356,,,,,
Female,Unknown,Asian,71,57,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,839,720,118,,,,,,
Female,Unknown,Other,148,118,30,0,,,,,
Female,Unknown,Unknown,698,614,84,0,,,,,
Female,Unknown,White,523,420,103,0,,,,,
Male, 6mo-4yr,Asian,7945,5055,1032,0,,,,,
Male, 6mo-4yr,Black,3732,2508,314,0,,,,,
Male, 6mo-4yr,Hispanic,31880,22755,2085,0,,,,,
Male, 6mo-4yr,Other,4194,2719,565,0,,,,,
Male, 6mo-4yr,Unknown,2821,2291,236,0,,,,,
Male, 6mo-4yr,White,20707,13103,3538,0,,,,,
Male,2022-05-11 00:00:00,Asian,67124,34322,28754,3989,,,,,
Male,2022-05-11 00:00:00,Black,51235,27716,21353,2136,,,,,
Male,2022-05-11 00:00:00,Hispanic,556638,330133,205711,20484,,,,,
Male,2022-05-11 00:00:00,Other,194960,101688,80971,12200,,,,,
Male,2022-05-11 00:00:00,Unknown,35729,22907,12124,689,,,,,
Male,2022-05-11 00:00:00,White,160782,83911,66777,9976,,,,,
Male,2022-12-15 00:00:00,Asian,55688,25794,22780,7064,,,,,
Male,2022-12-15 00:00:00,Black,75557,38366,31721,5405,,,,,
Male,2022-12-15 00:00:00,Hispanic,617141,332712,241589,42502,,,,,
Male,2022-12-15 00:00:00,Other,259649,125538,108273,25491,,,,,
Male,2022-12-15 00:00:00,Unknown,24530,15027,8552,951,,,,,
Male,2022-12-15 00:00:00,White,205445,101980,85396,17903,,,,,
Male,16-49,Asian,709427,333881,284440,124600,,,,,
Male,16-49,Black,770587,386784,321432,87629,,,,,
Male,16-49,Hispanic,3943380,2062242,1630904,418092,,,,,
Male,16-49,Other,1627301,774673,660586,249372,,,,,
Male,16-49,Unknown,437467,277494,160256,24296,,,,,
Male,16-49,White,2812664,1385348,1186747,376698,,,,,
Male,50-64,Asian,230185,95404,83867,49198,,,,,
Male,50-64,Black,428206,183862,162422,81099,,,,,
Male,50-64,Hispanic,1508294,668346,568936,269120,,,,,
Male,50-64,Other,900419,352600,320722,194503,,,,,
Male,50-64,Unknown,169449,94167,64991,16863,,,,,
Male,50-64,White,1779345,774733,691044,322541,,,,,
Male,65-79,Asian,107265,41585,35027,23922,,,,,
Male,65-79,Black,200927,76434,68355,46057,,,,,
Male,65-79,Hispanic,721515,283232,243726,158801,,,,,
Male,65-79,Other,845706,284011,265825,210046,,,,,
Male,65-79,Unknown,102140,53115,36740,12728,,,,,
Male,65-79,White,1478296,566700,512112,325428,,,,,
