Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,54805,29899,24839,60,,,,,
Female,2022-05-11 00:00:00,Black,43363,24453,18867,44,,,,,
Female,2022-05-11 00:00:00,Hispanic,457679,284018,173075,562,,,,,
Female,2022-05-11 00:00:00,Other,161649,90289,71113,231,,,,,
Female,2022-05-11 00:00:00,Unknown,31562,19920,11626,18,,,,,
Female,2022-05-11 00:00:00,White,133351,74644,58539,166,,,,,
Female,2022-12-15 00:00:00,Asian,52108,24912,22001,5188,,,,,
Female,2022-12-15 00:00:00,Black,73256,38109,31621,3521,,,,,
Female,2022-12-15 00:00:00,Hispanic,571843,310269,232308,29260,,,,,
Female,2022-12-15 00:00:00,Other,243588,120889,104389,18253,,,,,
Female,2022-12-15 00:00:00,Unknown,22800,13758,8399,644,,,,,
Female,2022-12-15 00:00:00,White,197267,99795,84106,13344,,,,,
Female,16-49,Asian,714832,321248,278192,128546,,,,,
Female,16-49,Black,939852,462237,391815,107443,,,,,
Female,16-49,Hispanic,4302702,2165036,1774660,505307,,,,,
Female,16-49,Other,1751280,809359,707533,280920,,,,,
Female,16-49,Unknown,450597,253541,178982,33576,,,,,
Female,16-49,White,3035957,1461887,1266769,418408,,,,,
Female,50-64,Asian,239058,102513,89303,49725,,,,,
Female,50-64,Black,492343,211591,190976,96792,,,,,
Female,50-64,Hispanic,1585261,710657,604516,294033,,,,,
Female,50-64,Other,986041,397887,364892,222000,,,,,
Female,50-64,Unknown,196254,104061,75257,22820,,,,,
Female,50-64,White,1830939,806265,726230,343141,,,,,
Female,65-79,Asian,118246,48731,41498,26492,,,,,
Female,65-79,Black,274916,108473,99285,64861,,,,,
Female,65-79,Hispanic,836000,347432,297156,183983,,,,,
Female,65-79,Other,951880,342548,321456,245564,,,,,
Female,65-79,Unknown,120539,62543,44370,15462,,,,,
Female,65-79,White,1596422,637770,581131,361238,,,,,
Female,80+,Asian,22227,9229,7833,4912,,,,,
Female,80+,Black,59587,24200,21711,13633,,,,,
Female,80+,Hispanic,203112,85956,72700,43400,,,,,
Female,80+,Other,308497,113343,105313,77649,,,,,
Female,80+,Unknown,44671,23493,16483,5131,,,,,
Female,80+,White,474072,189019,171338,109392,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,192,154,44,6,,,,,
Female,Unknown,Hispanic,1364,1153,272,8,,,,,
Female,Unknown,Other,223,180,46,0,,,,,
Female,Unknown,Unknown,809,703,119,,,,,,
Female,Unknown,White,736,579,191,10,,,,,
Male,2022-05-11 00:00:00,Asian,57604,31442,26095,60,,,,,
Male,2022-05-11 00:00:00,Black,43805,24766,18997,40,,,,,
Male,2022-05-11 00:00:00,Hispanic,461252,286527,174139,559,,,,,
Male,2022-05-11 00:00:00,Other,164798,92140,72379,260,,,,,
Male,2022-05-11 00:00:00,Unknown,32812,20771,12010,33,,,,,
Male,2022-05-11 00:00:00,White,138657,77609,60889,153,,,,,
Male,2022-12-15 00:00:00,Asian,53227,25580,22585,5055,,,,,
Male,2022-12-15 00:00:00,Black,72147,37598,31035,3507,,,,,
Male,2022-12-15 00:00:00,Hispanic,566590,310580,228071,27914,,,,,
Male,2022-12-15 00:00:00,Other,244131,121556,104578,17924,,,,,
Male,2022-12-15 00:00:00,Unknown,23590,14386,8636,576,,,,,
Male,2022-12-15 00:00:00,White,198744,101332,84507,12887,,,,,
Male,16-49,Asian,696040,329727,283442,118083,,,,,
Male,16-49,Black,748398,379883,315895,79674,,,,,
Male,16-49,Hispanic,3807744,2001944,1600798,379459,,,,,
Male,16-49,Other,1557826,751506,642369,228303,,,,,
Male,16-49,Unknown,401999,241302,161906,23402,,,,,
Male,16-49,White,2759320,1371497,1176793,355070,,,,,
Male,50-64,Asian,221139,95054,84062,46963,,,,,
Male,50-64,Black,411282,183517,161936,76290,,,,,
Male,50-64,Hispanic,1426929,653207,557826,248140,,,,,
Male,50-64,Other,816821,338189,306952,176025,,,,,
Male,50-64,Unknown,173208,95635,68191,17399,,,,,
Male,50-64,White,1704940,770553,687004,304852,,,,,
Male,65-79,Asian,101066,41158,35059,23004,,,,,
Male,65-79,Black,189773,76625,68282,43902,,,,,
Male,65-79,Hispanic,663836,274959,236627,147335,,,,,
Male,65-79,Other,752857,272235,253562,192748,,,,,
Male,65-79,Unknown,108459,56644,39974,13874,,,,,
Male,65-79,White,1396904,564539,508739,311677,,,,,
Male,80+,Asian,17914,7140,6162,4153,,,,,
Male,80+,Black,27534,11350,9817,6244,,,,,
Male,80+,Hispanic,123548,51599,43560,27231,,,,,
Male,80+,Other,189404,67836,62647,48875,,,,,
Male,80+,Unknown,29679,15787,10627,3489,,,,,
Male,80+,White,341776,135010,120580,79938,,,,,
Male,Unknown,Asian,146,103,46,,,,,,
Male,Unknown,Black,142,114,36,,,,,,
Male,Unknown,Hispanic,1315,1126,257,10,,,,,
Male,Unknown,Other,215,169,59,,,,,,
Male,Unknown,Unknown,581,506,87,0,,,,,
Male,Unknown,White,671,525,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,772,685,87,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,69,21,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,91,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
