Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55219,30098,25049,65,,,,,
Female,2022-05-11 00:00:00,Black,43813,24668,19097,49,,,,,
Female,2022-05-11 00:00:00,Hispanic,466516,288739,177160,593,,,,,
Female,2022-05-11 00:00:00,Other,162981,90925,71795,245,,,,,
Female,2022-05-11 00:00:00,Unknown,31926,20087,11822,19,,,,,
Female,2022-05-11 00:00:00,White,134227,75088,58969,168,,,,,
Female,2022-12-15 00:00:00,Asian,52303,24942,22015,5338,,,,,
Female,2022-12-15 00:00:00,Black,73475,38186,31693,3591,,,,,
Female,2022-12-15 00:00:00,Hispanic,576523,312155,234307,30054,,,,,
Female,2022-12-15 00:00:00,Other,244494,121093,104646,18692,,,,,
Female,2022-12-15 00:00:00,Unknown,22931,13802,8462,669,,,,,
Female,2022-12-15 00:00:00,White,197848,99934,84245,13645,,,,,
Female,16-49,Asian,716736,321599,278397,129695,,,,,
Female,16-49,Black,943513,463451,392944,108610,,,,,
Female,16-49,Hispanic,4322515,2173300,1779754,511549,,,,,
Female,16-49,Other,1758441,811474,709347,283425,,,,,
Female,16-49,Unknown,451405,254660,178567,33693,,,,,
Female,16-49,White,3043433,1463831,1268367,421591,,,,,
Female,50-64,Asian,240448,102616,89315,50126,,,,,
Female,50-64,Black,494915,211707,191130,97554,,,,,
Female,50-64,Hispanic,1597635,713682,606517,297318,,,,,
Female,50-64,Other,996688,399225,366219,224284,,,,,
Female,50-64,Unknown,195438,103644,74747,22688,,,,,
Female,50-64,White,1841013,806749,726832,345720,,,,,
Female,65-79,Asian,119441,48821,41537,26688,,,,,
Female,65-79,Black,277468,108452,99349,65384,,,,,
Female,65-79,Hispanic,846293,349212,298540,186139,,,,,
Female,65-79,Other,968592,343911,322993,248480,,,,,
Female,65-79,Unknown,119744,62087,43903,15322,,,,,
Female,65-79,White,1612322,638118,581667,364080,,,,,
Female,80+,Asian,22500,9253,7846,4967,,,,,
Female,80+,Black,60063,24186,21706,13740,,,,,
Female,80+,Hispanic,205767,86454,73082,43981,,,,,
Female,80+,Other,314240,113726,105764,78788,,,,,
Female,80+,Unknown,44411,23332,16339,5086,,,,,
Female,80+,White,479183,189100,171502,110432,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1212,1020,252,8,,,,,
Female,Unknown,Other,220,177,46,0,,,,,
Female,Unknown,Unknown,797,694,116,,,,,,
Female,Unknown,White,715,561,188,8,,,,,
Male,2022-05-11 00:00:00,Asian,58056,31661,26319,67,,,,,
Male,2022-05-11 00:00:00,Black,44208,24962,19200,44,,,,,
Male,2022-05-11 00:00:00,Hispanic,470495,291579,178264,624,,,,,
Male,2022-05-11 00:00:00,Other,166001,92710,73003,269,,,,,
Male,2022-05-11 00:00:00,Unknown,33139,20906,12200,35,,,,,
Male,2022-05-11 00:00:00,White,139625,78087,61375,157,,,,,
Male,2022-12-15 00:00:00,Asian,53451,25606,22620,5217,,,,,
Male,2022-12-15 00:00:00,Black,72396,37681,31117,3587,,,,,
Male,2022-12-15 00:00:00,Hispanic,571455,312609,230113,28709,,,,,
Male,2022-12-15 00:00:00,Other,244942,121732,104801,18328,,,,,
Male,2022-12-15 00:00:00,Unknown,23717,14419,8702,604,,,,,
Male,2022-12-15 00:00:00,White,199297,101429,84679,13170,,,,,
Male,16-49,Asian,697819,330236,283605,119065,,,,,
Male,16-49,Black,750970,380712,316684,80515,,,,,
Male,16-49,Hispanic,3823208,2008836,1604897,384057,,,,,
Male,16-49,Other,1564279,753667,644050,230407,,,,,
Male,16-49,Unknown,404579,243733,161966,23568,,,,,
Male,16-49,White,2765698,1373270,1178300,357715,,,,,
Male,50-64,Asian,222393,95117,84089,47306,,,,,
Male,50-64,Black,413449,183675,162121,76898,,,,,
Male,50-64,Hispanic,1436324,655310,559345,250833,,,,,
Male,50-64,Other,825376,339317,308073,177953,,,,,
Male,50-64,Unknown,172748,95366,67869,17360,,,,,
Male,50-64,White,1714273,771253,687721,307197,,,,,
Male,65-79,Asian,102068,41205,35080,23154,,,,,
Male,65-79,Black,191593,76667,68363,44270,,,,,
Male,65-79,Hispanic,671836,276257,237762,149033,,,,,
Male,65-79,Other,766017,273384,254951,195001,,,,,
Male,65-79,Unknown,107505,56102,39512,13705,,,,,
Male,65-79,White,1410849,565074,509548,314147,,,,,
Male,80+,Asian,18181,7173,6177,4197,,,,,
Male,80+,Black,27827,11354,9827,6307,,,,,
Male,80+,Hispanic,125184,51871,43799,27551,,,,,
Male,80+,Other,193033,68068,62955,49563,,,,,
Male,80+,Unknown,29434,15645,10507,3445,,,,,
Male,80+,White,345667,135182,120811,80628,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,138,112,34,,,,,,
Male,Unknown,Hispanic,1150,968,247,12,,,,,
Male,Unknown,Other,213,166,59,,,,,,
Male,Unknown,Unknown,574,500,86,0,,,,,
Male,Unknown,White,667,520,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,787,689,98,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,136,90,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,35,22,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,551,481,72,0,,,,,
Unknown,2022-12-15 00:00:00,Other,115,77,36,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,140,116,23,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1460,813,629,108,,,,,
Unknown,16-49,Black,1594,906,711,69,,,,,
Unknown,16-49,Hispanic,13141,8090,6530,549,,,,,
Unknown,16-49,Other,10704,6544,4604,386,,,,,
Unknown,16-49,Unknown,5795,3577,2322,212,,,,,
Unknown,16-49,White,7474,4135,3413,267,,,,,
Unknown,50-64,Asian,633,328,266,60,,,,,
Unknown,50-64,Black,700,370,305,66,,,,,
Unknown,50-64,Hispanic,6409,3380,2938,436,,,,,
Unknown,50-64,Other,6569,3789,2841,333,,,,,
Unknown,50-64,Unknown,1918,1101,783,152,,,,,
Unknown,50-64,White,4075,2182,1853,179,,,,,
Unknown,65-79,Asian,450,214,174,58,,,,,
Unknown,65-79,Black,401,207,164,47,,,,,
Unknown,65-79,Hispanic,3144,1636,1347,261,,,,,
Unknown,65-79,Other,3982,2261,1619,262,,,,,
Unknown,65-79,Unknown,1195,656,449,104,,,,,
Unknown,65-79,White,3035,1610,1326,158,,,,,
Unknown,80+,Asian,111,57,43,8,,,,,
Unknown,80+,Black,100,58,37,10,,,,,
Unknown,80+,Hispanic,748,398,321,53,,,,,
Unknown,80+,Other,990,623,355,46,,,,,
Unknown,80+,Unknown,385,242,128,20,,,,,
Unknown,80+,White,837,463,341,52,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,44675769,20974679,17641268,6821110,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
