Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,57247,30673,25628,938,,,,,
Female,2022-05-11 00:00:00,Black,45050,25158,19521,372,,,,,
Female,2022-05-11 00:00:00,Hispanic,486089,300144,182890,3022,,,,,
Female,2022-05-11 00:00:00,Other,168918,92540,73453,2900,,,,,
Female,2022-05-11 00:00:00,Unknown,32397,20378,11905,115,,,,,
Female,2022-05-11 00:00:00,White,138713,76046,60185,2475,,,,,
Female,2022-12-15 00:00:00,Asian,53119,25046,22126,5928,,,,,
Female,2022-12-15 00:00:00,Black,74160,38368,31859,3921,,,,,
Female,2022-12-15 00:00:00,Hispanic,586510,316756,237367,32343,,,,,
Female,2022-12-15 00:00:00,Other,247573,121708,105309,20433,,,,,
Female,2022-12-15 00:00:00,Unknown,23107,13907,8469,731,,,,,
Female,2022-12-15 00:00:00,White,199836,100234,84667,14877,,,,,
Female,16-49,Asian,720557,322235,278613,131967,,,,,
Female,16-49,Black,950811,465693,394950,111135,,,,,
Female,16-49,Hispanic,4356714,2187316,1787510,522415,,,,,
Female,16-49,Other,1775202,815862,713220,289342,,,,,
Female,16-49,Unknown,453928,257922,177757,33832,,,,,
Female,16-49,White,3059564,1467578,1271304,428337,,,,,
Female,50-64,Asian,243426,102854,89373,50882,,,,,
Female,50-64,Black,500164,211867,191411,99138,,,,,
Female,50-64,Hispanic,1619025,717496,609438,302729,,,,,
Female,50-64,Other,1019440,402038,369066,229020,,,,,
Female,50-64,Unknown,194280,103147,73981,22468,,,,,
Female,50-64,White,1862955,807876,728026,350946,,,,,
Female,65-79,Asian,121469,48970,41588,27012,,,,,
Female,65-79,Black,281748,108406,99391,66252,,,,,
Female,65-79,Hispanic,862704,351431,300363,189320,,,,,
Female,65-79,Other,997286,346601,325884,253567,,,,,
Female,65-79,Unknown,118620,61430,43257,15087,,,,,
Female,65-79,White,1638236,638748,582599,368613,,,,,
Female,80+,Asian,22888,9286,7868,5033,,,,,
Female,80+,Black,60986,24197,21734,13926,,,,,
Female,80+,Hispanic,209726,86982,73489,44804,,,,,
Female,80+,Other,322829,114320,106463,80507,,,,,
Female,80+,Unknown,44267,23209,16184,5032,,,,,
Female,80+,White,487189,189350,171840,111944,,,,,
Female,Unknown,Asian,135,100,40,,,,,,
Female,Unknown,Black,188,151,42,6,,,,,
Female,Unknown,Hispanic,1234,1041,254,7,,,,,
Female,Unknown,Other,219,175,46,,,,,,
Female,Unknown,Unknown,794,691,115,,,,,,
Female,Unknown,White,719,563,189,9,,,,,
Male,2022-05-11 00:00:00,Asian,60115,32211,26927,965,,,,,
Male,2022-05-11 00:00:00,Black,45469,25480,19618,366,,,,,
Male,2022-05-11 00:00:00,Hispanic,490199,302894,184122,3142,,,,,
Male,2022-05-11 00:00:00,Other,172010,94297,74673,3012,,,,,
Male,2022-05-11 00:00:00,Unknown,33601,21168,12297,137,,,,,
Male,2022-05-11 00:00:00,White,144504,79198,62649,2647,,,,,
Male,2022-12-15 00:00:00,Asian,54180,25669,22709,5786,,,,,
Male,2022-12-15 00:00:00,Black,73090,37864,31310,3902,,,,,
Male,2022-12-15 00:00:00,Hispanic,581739,317670,233081,30923,,,,,
Male,2022-12-15 00:00:00,Other,248066,122402,105514,20015,,,,,
Male,2022-12-15 00:00:00,Unknown,23881,14525,8708,654,,,,,
Male,2022-12-15 00:00:00,White,201256,101726,85075,14411,,,,,
Male,16-49,Asian,701565,331354,284006,120904,,,,,
Male,16-49,Black,756064,382401,318040,82240,,,,,
Male,16-49,Hispanic,3850532,2020939,1611381,392051,,,,,
Male,16-49,Other,1577289,757549,647256,234769,,,,,
Male,16-49,Unknown,411158,250270,161882,23816,,,,,
Male,16-49,White,2779215,1376648,1181035,363307,,,,,
Male,50-64,Asian,224931,95260,84116,47962,,,,,
Male,50-64,Black,417350,183879,162372,77998,,,,,
Male,50-64,Hispanic,1453204,658263,561773,255173,,,,,
Male,50-64,Other,843582,341768,310562,181817,,,,,
Male,50-64,Unknown,172154,95113,67357,17291,,,,,
Male,50-64,White,1733441,772357,688861,311661,,,,,
Male,65-79,Asian,103839,41313,35107,23404,,,,,
Male,65-79,Black,194419,76696,68461,44854,,,,,
Male,65-79,Hispanic,684284,277935,239255,151477,,,,,
Male,65-79,Other,788027,275556,257352,198873,,,,,
Male,65-79,Unknown,106457,55464,38926,13516,,,,,
Male,65-79,White,1432714,565819,510683,317960,,,,,
Male,80+,Asian,18531,7198,6182,4246,,,,,
Male,80+,Black,28251,11374,9850,6382,,,,,
Male,80+,Hispanic,127727,52222,44159,28039,,,,,
Male,80+,Other,198395,68469,63452,50561,,,,,
Male,80+,Unknown,29318,15564,10414,3402,,,,,
Male,80+,White,351520,135425,121165,81593,,,,,
Male,Unknown,Asian,143,101,45,,,,,,
Male,Unknown,Black,138,112,34,,,,,,
Male,Unknown,Hispanic,1180,996,249,11,,,,,
Male,Unknown,Other,219,169,61,,,,,,
Male,Unknown,Unknown,571,497,85,,,,,,
Male,Unknown,White,674,524,185,6,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,24,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,804,698,105,,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,132,88,44,0,,,,,
Unknown,2022-05-11 00:00:00,White,49,36,12,,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,10,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,556,483,75,0,,,,,
Unknown,2022-12-15 00:00:00,Other,116,77,37,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,138,114,23,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1446,805,621,109,,,,,
Unknown,16-49,Black,1577,898,703,68,,,,,
Unknown,16-49,Hispanic,13116,8075,6512,550,,,,,
Unknown,16-49,Other,10607,6495,4556,381,,,,,
Unknown,16-49,Unknown,5761,3563,2303,209,,,,,
Unknown,16-49,White,7396,4090,3378,266,,,,,
Unknown,50-64,Asian,627,325,262,60,,,,,
Unknown,50-64,Black,696,367,301,68,,,,,
Unknown,50-64,Hispanic,6342,3343,2894,437,,,,,
Unknown,50-64,Other,6422,3714,2771,325,,,,,
Unknown,50-64,Unknown,1887,1086,770,148,,,,,
Unknown,50-64,White,3984,2132,1810,173,,,,,
Unknown,65-79,Asian,446,210,172,58,,,,,
Unknown,65-79,Black,389,200,158,46,,,,,
Unknown,65-79,Hispanic,3092,1612,1317,256,,,,,
Unknown,65-79,Other,3937,2241,1593,257,,,,,
Unknown,65-79,Unknown,1185,651,443,103,,,,,
Unknown,65-79,White,2988,1583,1299,159,,,,,
Unknown,80+,Asian,109,57,41,8,,,,,
Unknown,80+,Black,106,61,39,11,,,,,
Unknown,80+,Hispanic,745,398,316,54,,,,,
Unknown,80+,Other,982,619,349,47,,,,,
Unknown,80+,Unknown,382,240,127,20,,,,,
Unknown,80+,White,830,463,336,50,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
