Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,12214,6470,2785,0,,,,,
Female, 6mo-4yr,Black,5989,3429,985,0,,,,,
Female, 6mo-4yr,Hispanic,47506,29380,6568,0,,,,,
Female, 6mo-4yr,Other,6332,3517,1275,0,,,,,
Female, 6mo-4yr,Unknown,4521,3452,572,0,,,,,
Female, 6mo-4yr,White,29636,15989,7406,0,,,,,
Female,2022-05-11 00:00:00,Asian,64427,32367,27286,4513,,,,,
Female,2022-05-11 00:00:00,Black,51818,27603,21473,2598,,,,,
Female,2022-05-11 00:00:00,Hispanic,568622,332423,210077,24878,,,,,
Female,2022-05-11 00:00:00,Other,206056,104857,84273,15635,,,,,
Female,2022-05-11 00:00:00,Unknown,34510,22439,11182,839,,,,,
Female,2022-05-11 00:00:00,White,157107,80160,64096,11729,,,,,
Female,2022-12-15 00:00:00,Asian,54205,24671,21750,7244,,,,,
Female,2022-12-15 00:00:00,Black,76994,38610,32075,5884,,,,,
Female,2022-12-15 00:00:00,Hispanic,635945,334855,250073,48037,,,,,
Female,2022-12-15 00:00:00,Other,271468,127718,111011,29257,,,,,
Female,2022-12-15 00:00:00,Unknown,23115,14173,7926,977,,,,,
Female,2022-12-15 00:00:00,White,205215,99389,84076,19472,,,,,
Female,16-49,Asian,735257,320600,274834,136959,,,,,
Female,16-49,Black,987145,472493,400138,122869,,,,,
Female,16-49,Hispanic,4595143,2263206,1830640,584989,,,,,
Female,16-49,Other,2015781,882612,772717,344075,,,,,
Female,16-49,Unknown,452648,270868,163688,31321,,,,,
Female,16-49,White,3158605,1470654,1269822,455276,,,,,
Female,50-64,Asian,252427,101359,86826,52074,,,,,
Female,50-64,Black,527010,208972,188810,104778,,,,,
Female,50-64,Hispanic,1772286,740585,625833,333919,,,,,
Female,50-64,Other,1262966,448659,413428,275197,,,,,
Female,50-64,Unknown,177245,95420,64646,19553,,,,,
Female,50-64,White,1968994,798546,718679,367139,,,,,
Female,65-79,Asian,127923,48398,40086,27145,,,,,
Female,65-79,Black,303091,105174,96368,68155,,,,,
Female,65-79,Hispanic,995486,369233,315131,211115,,,,,
Female,65-79,Other,1290311,386338,365011,299693,,,,,
Female,65-79,Unknown,103447,53880,35964,12165,,,,,
Female,65-79,White,1775305,623863,568904,377233,,,,,
Female,80+,Asian,24581,9214,7724,5181,,,,,
Female,80+,Black,65626,23694,21290,14492,,,,,
Female,80+,Hispanic,243052,91585,77525,50742,,,,,
Female,80+,Other,404402,123274,115728,93646,,,,,
Female,80+,Unknown,40178,21046,14094,4282,,,,,
Female,80+,White,532525,186334,169065,115707,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,143,117,26,0,,,,,
Female,Unknown,Hispanic,887,757,126,,,,,,
Female,Unknown,Other,144,115,29,0,,,,,
Female,Unknown,Unknown,700,621,79,0,,,,,
Female,Unknown,White,553,445,106,,,,,,
Male, 6mo-4yr,Asian,12852,6948,2734,0,,,,,
Male, 6mo-4yr,Black,5972,3486,946,0,,,,,
Male, 6mo-4yr,Hispanic,47910,29648,6479,0,,,,,
Male, 6mo-4yr,Other,6571,3670,1368,0,,,,,
Male, 6mo-4yr,Unknown,4604,3492,580,0,,,,,
Male, 6mo-4yr,White,30832,16697,7665,0,,,,,
Male,2022-05-11 00:00:00,Asian,67895,34142,28711,4734,,,,,
Male,2022-05-11 00:00:00,Black,52378,27991,21624,2621,,,,,
Male,2022-05-11 00:00:00,Hispanic,574495,336300,211426,25451,,,,,
Male,2022-05-11 00:00:00,Other,209798,106723,85707,16096,,,,,
Male,2022-05-11 00:00:00,Unknown,35315,23054,11443,785,,,,,
Male,2022-05-11 00:00:00,White,164212,83732,66879,12394,,,,,
Male,2022-12-15 00:00:00,Asian,55672,25417,22404,7261,,,,,
Male,2022-12-15 00:00:00,Black,76220,38263,31660,5861,,,,,
Male,2022-12-15 00:00:00,Hispanic,633523,338292,245926,46402,,,,,
Male,2022-12-15 00:00:00,Other,271622,128307,110983,28756,,,,,
Male,2022-12-15 00:00:00,Unknown,24198,14929,8291,952,,,,,
Male,2022-12-15 00:00:00,White,207002,100883,84572,19266,,,,,
Male,16-49,Asian,717329,332458,281752,125647,,,,,
Male,16-49,Black,779673,387156,321549,89738,,,,,
Male,16-49,Hispanic,4034280,2086553,1644900,437414,,,,,
Male,16-49,Other,1755896,807755,690456,275118,,,,,
Male,16-49,Unknown,447736,293099,154991,22896,,,,,
Male,16-49,White,2864684,1382262,1182720,386016,,,,,
Male,50-64,Asian,232676,93717,81970,48857,,,,,
Male,50-64,Black,438231,182615,161042,82424,,,,,
Male,50-64,Hispanic,1575059,677290,575583,281140,,,,,
Male,50-64,Other,1027568,377509,344261,216785,,,,,
Male,50-64,Unknown,162114,90920,60879,15594,,,,,
Male,50-64,White,1829504,767538,684043,327295,,,,,
