Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,54700,29844,24789,60,,,,,
Female,2022-05-11 00:00:00,Black,43263,24414,18807,43,,,,,
Female,2022-05-11 00:00:00,Hispanic,455606,283225,171807,551,,,,,
Female,2022-05-11 00:00:00,Other,161347,90140,70960,231,,,,,
Female,2022-05-11 00:00:00,Unknown,31369,19794,11560,17,,,,,
Female,2022-05-11 00:00:00,White,133048,74524,58357,165,,,,,
Female,2022-12-15 00:00:00,Asian,52049,24902,21992,5148,,,,,
Female,2022-12-15 00:00:00,Black,73197,38092,31597,3503,,,,,
Female,2022-12-15 00:00:00,Hispanic,570743,309884,231794,29063,,,,,
Female,2022-12-15 00:00:00,Other,243323,120814,104322,18129,,,,,
Female,2022-12-15 00:00:00,Unknown,22804,13769,8394,642,,,,,
Female,2022-12-15 00:00:00,White,197052,99734,84035,13263,,,,,
Female,16-49,Asian,714442,321172,278168,128304,,,,,
Female,16-49,Black,939259,462060,391652,107223,,,,,
Female,16-49,Hispanic,4298279,2163046,1773548,504006,,,,,
Female,16-49,Other,1749655,808867,707113,280378,,,,,
Female,16-49,Unknown,450302,253145,179085,33574,,,,,
Female,16-49,White,3034463,1461549,1266434,417763,,,,,
Female,50-64,Asian,238739,102491,89289,49642,,,,,
Female,50-64,Black,491898,211588,190967,96675,,,,,
Female,50-64,Hispanic,1582473,709950,604103,293388,,,,,
Female,50-64,Other,983569,397569,364550,221491,,,,,
Female,50-64,Unknown,196414,104137,75367,22845,,,,,
Female,50-64,White,1828862,806166,726112,342665,,,,,
Female,65-79,Asian,118028,48724,41494,26456,,,,,
Female,65-79,Black,274444,108478,99273,64755,,,,,
Female,65-79,Hispanic,834116,347074,296954,183629,,,,,
Female,65-79,Other,948817,342260,321130,245052,,,,,
Female,65-79,Unknown,120693,62620,44451,15496,,,,,
Female,65-79,White,1594005,637722,581045,360845,,,,,
Female,80+,Asian,22176,9225,7827,4898,,,,,
Female,80+,Black,59503,24202,21707,13622,,,,,
Female,80+,Hispanic,202683,85878,72646,43313,,,,,
Female,80+,Other,307683,113289,105237,77506,,,,,
Female,80+,Unknown,44716,23518,16508,5141,,,,,
Female,80+,White,473403,189005,171319,109280,,,,,
Female,Unknown,Asian,128,95,38,,,,,,
Female,Unknown,Black,192,154,44,6,,,,,
Female,Unknown,Hispanic,1376,1164,273,8,,,,,
Female,Unknown,Other,223,180,46,0,,,,,
Female,Unknown,Unknown,809,704,118,,,,,,
Female,Unknown,White,737,579,192,10,,,,,
Male,2022-05-11 00:00:00,Asian,57494,31388,26039,60,,,,,
Male,2022-05-11 00:00:00,Black,43692,24712,18939,39,,,,,
Male,2022-05-11 00:00:00,Hispanic,459172,285694,172901,551,,,,,
Male,2022-05-11 00:00:00,Other,164505,91992,72236,258,,,,,
Male,2022-05-11 00:00:00,Unknown,32626,20652,11943,33,,,,,
Male,2022-05-11 00:00:00,White,138328,77445,60724,153,,,,,
Male,2022-12-15 00:00:00,Asian,53171,25571,22578,5015,,,,,
Male,2022-12-15 00:00:00,Black,72076,37575,31003,3491,,,,,
Male,2022-12-15 00:00:00,Hispanic,565365,310156,227494,27692,,,,,
Male,2022-12-15 00:00:00,Other,243870,121497,104497,17805,,,,,
Male,2022-12-15 00:00:00,Unknown,23581,14389,8626,574,,,,,
Male,2022-12-15 00:00:00,White,198609,101295,84460,12836,,,,,
Male,16-49,Asian,695616,329572,283374,117866,,,,,
Male,16-49,Black,748010,379769,315771,79543,,,,,
Male,16-49,Hispanic,3803986,2000129,1599741,378474,,,,,
Male,16-49,Other,1556516,751088,642011,227865,,,,,
Male,16-49,Unknown,401320,240597,161935,23396,,,,,
Male,16-49,White,2758077,1371128,1176504,354564,,,,,
Male,50-64,Asian,220815,95027,84048,46861,,,,,
Male,50-64,Black,410874,183489,161900,76177,,,,,
Male,50-64,Hispanic,1424622,652651,557451,247545,,,,,
Male,50-64,Other,814921,337911,306663,175641,,,,,
Male,50-64,Unknown,173218,95617,68242,17398,,,,,
Male,50-64,White,1703230,770494,686921,304392,,,,,
Male,65-79,Asian,100836,41138,35046,22970,,,,,
Male,65-79,Black,189459,76615,68258,43843,,,,,
Male,65-79,Hispanic,662332,274697,236450,147056,,,,,
Male,65-79,Other,750495,272010,253302,192367,,,,,
Male,65-79,Unknown,108575,56716,40030,13910,,,,,
Male,65-79,White,1394906,564481,508634,311358,,,,,
Male,80+,Asian,17871,7136,6159,4146,,,,,
Male,80+,Black,27489,11348,9815,6237,,,,,
Male,80+,Hispanic,123257,51536,43519,27174,,,,,
Male,80+,Other,188958,67816,62610,48796,,,,,
Male,80+,Unknown,29720,15805,10646,3497,,,,,
Male,80+,White,341212,134974,120546,79861,,,,,
Male,Unknown,Asian,146,103,46,,,,,,
Male,Unknown,Black,142,114,36,,,,,,
Male,Unknown,Hispanic,1320,1128,260,10,,,,,
Male,Unknown,Other,215,169,59,,,,,,
Male,Unknown,Unknown,580,505,87,0,,,,,
Male,Unknown,White,673,527,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,35,23,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,768,683,85,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,69,21,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,91,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,31,17,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,35,22,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,546,479,69,0,,,,,
Unknown,2022-12-15 00:00:00,Other,113,76,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,142,118,23,,,,,,
Unknown,2022-12-15 00:00:00,White,124,78,43,,,,,,
Unknown,16-49,Asian,1459,813,631,106,,,,,
Unknown,16-49,Black,1601,911,715,69,,,,,
Unknown,16-49,Hispanic,13166,8105,6545,545,,,,,
Unknown,16-49,Other,10775,6584,4640,384,,,,,
Unknown,16-49,Unknown,5810,3583,2334,210,,,,,
Unknown,16-49,White,7514,4156,3436,263,,,,,
Unknown,50-64,Asian,633,328,266,60,,,,,
Unknown,50-64,Black,702,370,306,67,,,,,
Unknown,50-64,Hispanic,6420,3389,2951,429,,,,,
Unknown,50-64,Other,6659,3837,2881,342,,,,,
Unknown,50-64,Unknown,1926,1105,786,154,,,,,
Unknown,50-64,White,4127,2211,1879,179,,,,,
Unknown,65-79,Asian,451,214,176,58,,,,,
Unknown,65-79,Black,405,211,169,44,,,,,
Unknown,65-79,Hispanic,3150,1640,1355,256,,,,,
Unknown,65-79,Other,4009,2279,1635,261,,,,,
Unknown,65-79,Unknown,1202,661,454,102,,,,,
Unknown,65-79,White,3073,1637,1346,153,,,,,
Unknown,80+,Asian,110,56,43,8,,,,,
Unknown,80+,Black,100,58,37,10,,,,,
Unknown,80+,Hispanic,747,398,321,52,,,,,
Unknown,80+,Other,998,628,358,46,,,,,
Unknown,80+,Unknown,382,240,128,19,,,,,
Unknown,80+,White,856,470,351,54,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,44330942,20898097,17580918,6742136,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
