Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,10829,5991,2230,0,,,,,
Female, 6mo-4yr,Black,5321,3167,763,0,,,,,
Female, 6mo-4yr,Hispanic,42707,27296,5157,0,,,,,
Female, 6mo-4yr,Other,5632,3232,1048,0,,,,,
Female, 6mo-4yr,Unknown,3825,3002,406,0,,,,,
Female, 6mo-4yr,White,26543,14850,6144,0,,,,,
Female,2022-05-11 00:00:00,Asian,64219,32529,27435,4162,,,,,
Female,2022-05-11 00:00:00,Black,51384,27577,21426,2326,,,,,
Female,2022-05-11 00:00:00,Hispanic,562121,330589,208441,22521,,,,,
Female,2022-05-11 00:00:00,Other,199161,102707,82300,13783,,,,,
Female,2022-05-11 00:00:00,Unknown,34631,22368,11459,782,,,,,
Female,2022-05-11 00:00:00,White,155186,80367,64147,10295,,,,,
Female,2022-12-15 00:00:00,Asian,54384,24885,21952,7181,,,,,
Female,2022-12-15 00:00:00,Black,76814,38713,32158,5686,,,,,
Female,2022-12-15 00:00:00,Hispanic,630144,333430,248247,46543,,,,,
Female,2022-12-15 00:00:00,Other,266127,126304,109634,27810,,,,,
Female,2022-12-15 00:00:00,Unknown,23170,14156,8020,975,,,,,
Female,2022-12-15 00:00:00,White,205064,99984,84542,19010,,,,,
Female,16-49,Asian,733901,321933,276586,136957,,,,,
Female,16-49,Black,983087,472856,400709,121674,,,,,
Female,16-49,Hispanic,4554882,2254180,1824768,576023,,,,,
Female,16-49,Other,1949816,863794,755606,330764,,,,,
Female,16-49,Unknown,455494,269929,167150,32285,,,,,
Female,16-49,White,3143378,1473994,1273813,452289,,,,,
Female,50-64,Asian,251709,102055,87657,52238,,,,,
Female,50-64,Black,522579,210035,189854,104288,,,,,
Female,50-64,Hispanic,1743615,737143,623352,328779,,,,,
Female,50-64,Other,1204941,436127,401547,264681,,,,,
Female,50-64,Unknown,181223,97220,66715,20267,,,,,
Female,50-64,White,1952694,802909,723002,366000,,,,,
Female,65-79,Asian,127121,48642,40501,27295,,,,,
Female,65-79,Black,298741,105907,97155,68060,,,,,
Female,65-79,Hispanic,968902,366026,312432,207185,,,,,
Female,65-79,Other,1227926,376941,355881,290037,,,,,
Female,65-79,Unknown,106646,55497,37527,12729,,,,,
Female,65-79,White,1750175,628238,573154,376894,,,,,
Female,80+,Asian,24197,9217,7767,5167,,,,,
Female,80+,Black,64742,23847,21440,14447,,,,,
Female,80+,Hispanic,236216,90731,76749,49705,,,,,
Female,80+,Other,386050,121103,113500,90847,,,,,
Female,80+,Unknown,40889,21443,14479,4428,,,,,
Female,80+,White,523417,187335,170010,115344,,,,,
Female,Unknown,Asian,73,58,15,0,,,,,
Female,Unknown,Black,142,116,26,0,,,,,
Female,Unknown,Hispanic,856,734,121,,,,,,
Female,Unknown,Other,143,115,28,0,,,,,
Female,Unknown,Unknown,689,613,76,0,,,,,
Female,Unknown,White,527,423,104,0,,,,,
Male, 6mo-4yr,Asian,11324,6367,2149,0,,,,,
Male, 6mo-4yr,Black,5301,3195,737,0,,,,,
Male, 6mo-4yr,Hispanic,43083,27593,5085,0,,,,,
Male, 6mo-4yr,Other,5780,3332,1119,0,,,,,
Male, 6mo-4yr,Unknown,3926,3046,438,0,,,,,
Male, 6mo-4yr,White,27717,15541,6385,0,,,,,
Male,2022-05-11 00:00:00,Asian,67596,34311,28840,4328,,,,,
Male,2022-05-11 00:00:00,Black,51947,27949,21594,2347,,,,,
Male,2022-05-11 00:00:00,Hispanic,567883,334372,209820,23098,,,,,
Male,2022-05-11 00:00:00,Other,202524,104461,83656,14020,,,,,
Male,2022-05-11 00:00:00,Unknown,35513,23018,11744,738,,,,,
Male,2022-05-11 00:00:00,White,162128,83837,66954,10953,,,,,
Male,2022-12-15 00:00:00,Asian,55796,25597,22601,7193,,,,,
Male,2022-12-15 00:00:00,Black,75980,38327,31729,5658,,,,,
Male,2022-12-15 00:00:00,Hispanic,627296,336408,244074,44883,,,,,
Male,2022-12-15 00:00:00,Other,266669,127108,109786,27409,,,,,
Male,2022-12-15 00:00:00,Unknown,24251,14927,8372,940,,,,,
Male,2022-12-15 00:00:00,White,206591,101386,84924,18723,,,,,
Male,16-49,Asian,715463,333229,282953,125483,,,,,
Male,16-49,Black,776851,387214,321775,89025,,,,,
Male,16-49,Hispanic,4003400,2078462,1640478,430765,,,,,
Male,16-49,Other,1705809,793420,677626,265018,,,,,
Male,16-49,Unknown,444813,288120,157070,23385,,,,,
Male,16-49,White,2850563,1384325,1185230,383304,,,,,
Male,50-64,Asian,232222,94406,82732,49071,,,,,
Male,50-64,Black,434321,182858,161602,81965,,,,,
Male,50-64,Hispanic,1551702,674217,573402,276932,,,,,
Male,50-64,Other,982415,367562,334950,208444,,,,,
Male,50-64,Unknown,165082,92281,62540,16047,,,,,
Male,50-64,White,1814512,770449,687086,325909,,,,,
Male,65-79,Asian,108586,40892,34149,23550,,,,,
Male,65-79,Black,206916,75530,67639,46313,,,,,
Male,65-79,Hispanic,766872,289210,248949,165524,,,,,
Male,65-79,Other,969020,299770,281497,227507,,,,,
Male,65-79,Unknown,96204,50253,34121,11531,,,,,
Male,65-79,White,1532579,559581,505837,326192,,,,,
Male,80+,Asian,19577,7146,6009,4313,,,,,
Male,80+,Black,30234,11269,9815,6618,,,,,
Male,80+,Hispanic,144724,54579,46332,30998,,,,,
Male,80+,Other,242832,73392,68697,57617,,,,,
Male,80+,Unknown,26781,14266,9269,2888,,,,,
Male,80+,White,379783,134155,120390,83991,,,,,
Male,Unknown,Asian,65,49,16,0,,,,,
Male,Unknown,Black,97,79,18,0,,,,,
Male,Unknown,Hispanic,791,678,113,0,,,,,
Male,Unknown,Other,123,97,26,0,,,,,
Male,Unknown,Unknown,509,450,59,0,,,,,
Male,Unknown,White,437,359,78,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,13,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,12,9,2,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,809,697,110,,,,,,
Unknown,2022-05-11 00:00:00,Other,85,63,21,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,127,84,39,,,,,,
Unknown,2022-05-11 00:00:00,White,40,28,10,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,37,23,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1137,994,141,,,,,,
Unknown,2022-12-15 00:00:00,Other,113,75,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,122,104,18,0,,,,,
Unknown,2022-12-15 00:00:00,White,120,74,43,,,,,,
Unknown,16-49,Asian,1336,750,571,93,,,,,
Unknown,16-49,Black,1464,836,652,62,,,,,
Unknown,16-49,Hispanic,13665,8759,6348,556,,,,,
Unknown,16-49,Other,9811,6064,4184,332,,,,,
Unknown,16-49,Unknown,5548,3465,2182,201,,,,,
Unknown,16-49,White,6778,3771,3087,239,,,,,
Unknown,50-64,Asian,560,287,230,57,,,,,
Unknown,50-64,Black,639,333,271,64,,,,,
Unknown,50-64,Hispanic,5830,3077,2627,406,,,,,
Unknown,50-64,Other,5774,3394,2475,262,,,,,
Unknown,50-64,Unknown,1776,1024,707,144,,,,,
Unknown,50-64,White,3529,1900,1597,149,,,,,
Unknown,65-79,Asian,390,181,145,53,,,,,
Unknown,65-79,Black,328,165,130,41,,,,,
Unknown,65-79,Hispanic,2724,1440,1149,214,,,,,
Unknown,65-79,Other,3468,2004,1377,207,,,,,
Unknown,65-79,Unknown,1035,585,374,82,,,,,
Unknown,65-79,White,2602,1383,1111,136,,,,,
Unknown,80+,Asian,101,52,38,7,,,,,
Unknown,80+,Black,92,55,33,9,,,,,
Unknown,80+,Hispanic,701,372,292,53,,,,,
Unknown,80+,Other,894,569,309,42,,,,,
