Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,57636,30758,25724,1145,,,,,
Female,2022-05-11 00:00:00,Black,45316,25262,19598,457,,,,,
Female,2022-05-11 00:00:00,Hispanic,489249,301450,184062,3703,,,,,
Female,2022-05-11 00:00:00,Other,170069,92826,73745,3471,,,,,
Female,2022-05-11 00:00:00,Unknown,32497,20435,11905,158,,,,,
Female,2022-05-11 00:00:00,White,139606,76261,60380,2957,,,,,
Female,2022-12-15 00:00:00,Asian,53250,25066,22144,6019,,,,,
Female,2022-12-15 00:00:00,Black,74310,38407,31898,3989,,,,,
Female,2022-12-15 00:00:00,Hispanic,588197,317464,237792,32886,,,,,
Female,2022-12-15 00:00:00,Other,248136,121824,105426,20746,,,,,
Female,2022-12-15 00:00:00,Unknown,23105,13911,8450,743,,,,,
Female,2022-12-15 00:00:00,White,200233,100305,84739,15121,,,,,
Female,16-49,Asian,721234,322358,278671,132320,,,,,
Female,16-49,Black,952308,466188,395349,111631,,,,,
Female,16-49,Hispanic,4363256,2189912,1788882,524492,,,,,
Female,16-49,Other,1778425,816797,713991,290420,,,,,
Female,16-49,Unknown,454143,258341,177486,33873,,,,,
Female,16-49,White,3062891,1468434,1271980,429643,,,,,
Female,50-64,Asian,243939,102910,89396,51020,,,,,
Female,50-64,Black,501125,211919,191462,99440,,,,,
Female,50-64,Hispanic,1622922,718252,609962,303645,,,,,
Female,50-64,Other,1023334,402587,369612,229925,,,,,
Female,50-64,Unknown,194000,102988,73778,22442,,,,,
Female,50-64,White,1866561,807996,728207,351809,,,,,
Female,65-79,Asian,121793,49003,41609,27059,,,,,
Female,65-79,Black,282598,108409,99394,66438,,,,,
Female,65-79,Hispanic,865972,351930,300787,189972,,,,,
Female,65-79,Other,1001950,347031,326376,254387,,,,,
Female,65-79,Unknown,118338,61270,43100,15034,,,,,
Female,65-79,White,1642339,638811,582712,369310,,,,,
Female,80+,Asian,22959,9290,7870,5046,,,,,
Female,80+,Black,61119,24192,21726,13956,,,,,
Female,80+,Hispanic,210557,87119,73602,44976,,,,,
Female,80+,Other,324465,114448,106598,80805,,,,,
Female,80+,Unknown,44253,23182,16159,5033,,,,,
Female,80+,White,488508,189362,171851,112184,,,,,
Female,Unknown,Asian,135,100,40,,,,,,
Female,Unknown,Black,186,149,42,6,,,,,
Female,Unknown,Hispanic,1235,1040,256,7,,,,,
Female,Unknown,Other,219,175,47,,,,,,
Female,Unknown,Unknown,790,688,113,,,,,,
Female,Unknown,White,719,562,189,10,,,,,
Male,2022-05-11 00:00:00,Asian,60526,32311,27008,1195,,,,,
Male,2022-05-11 00:00:00,Black,45751,25595,19711,440,,,,,
Male,2022-05-11 00:00:00,Hispanic,493347,304292,185229,3782,,,,,
Male,2022-05-11 00:00:00,Other,173204,94593,74972,3609,,,,,
Male,2022-05-11 00:00:00,Unknown,33705,21234,12295,177,,,,,
Male,2022-05-11 00:00:00,White,145593,79484,62913,3183,,,,,
Male,2022-12-15 00:00:00,Asian,54323,25679,22718,5907,,,,,
