Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,56641,30522,25494,617,,,,,
Female,2022-05-11 00:00:00,Black,44713,25013,19432,269,,,,,
Female,2022-05-11 00:00:00,Hispanic,480925,297384,181442,2072,,,,,
Female,2022-05-11 00:00:00,Other,167137,92106,73036,1974,,,,,
Female,2022-05-11 00:00:00,Unknown,32207,20235,11891,82,,,,,
Female,2022-05-11 00:00:00,White,137361,75790,59918,1646,,,,,
Female,2022-12-15 00:00:00,Asian,52908,25024,22108,5760,,,,,
Female,2022-12-15 00:00:00,Black,73956,38320,31802,3823,,,,,
Female,2022-12-15 00:00:00,Hispanic,583823,315484,236639,31664,,,,,
Female,2022-12-15 00:00:00,Other,246648,121548,105114,19885,,,,,
Female,2022-12-15 00:00:00,Unknown,23037,13863,8464,710,,,,,
Female,2022-12-15 00:00:00,White,199174,100138,84517,14472,,,,,
Female,16-49,Asian,719615,322096,278558,131407,,,,,
Female,16-49,Black,948995,465157,394457,110495,,,,,
Female,16-49,Hispanic,4348132,2183720,1785696,519784,,,,,
Female,16-49,Other,1770904,814712,712159,287864,,,,,
Female,16-49,Unknown,453413,257200,177999,33805,,,,,
Female,16-49,White,3055308,1466636,1270498,426605,,,,,
Female,50-64,Asian,242749,102795,89374,50715,,,,,
Female,50-64,Black,499003,211836,191357,98789,,,,,
Female,50-64,Hispanic,1613927,716516,608724,301460,,,,,
Female,50-64,Other,1014170,401398,368391,227909,,,,,
Female,50-64,Unknown,194623,103270,74205,22541,,,,,
Female,50-64,White,1857721,807624,727732,349679,,,,,
Female,65-79,Asian,121014,48940,41580,26940,,,,,
Female,65-79,Black,280853,108422,99390,66063,,,,,
Female,65-79,Hispanic,858902,350899,299942,188563,,,,,
Female,65-79,Other,991031,345974,325218,252379,,,,,
Female,65-79,Unknown,118892,61596,43409,15146,,,,,
Female,65-79,White,1632681,638652,582419,367592,,,,,
Female,80+,Asian,22815,9281,7870,5017,,,,,
Female,80+,Black,60768,24188,21716,13883,,,,,
Female,80+,Hispanic,208860,86870,73400,44602,,,,,
Female,80+,Other,320879,114192,106317,80072,,,,,
Female,80+,Unknown,44254,23205,16215,5047,,,,,
Female,80+,White,485522,189299,171774,111631,,,,,
Female,Unknown,Asian,136,101,40,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1236,1041,255,8,,,,,
Female,Unknown,Other,221,177,46,,,,,,
