Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55272,30123,25076,66,,,,,
Female,2022-05-11 00:00:00,Black,43861,24691,19122,49,,,,,
Female,2022-05-11 00:00:00,Hispanic,466855,288943,177292,596,,,,,
Female,2022-05-11 00:00:00,Other,163094,90983,71848,246,,,,,
Female,2022-05-11 00:00:00,Unknown,31929,20083,11829,19,,,,,
Female,2022-05-11 00:00:00,White,134340,75149,59020,169,,,,,
Female,2022-12-15 00:00:00,Asian,52353,24950,22019,5376,,,,,
Female,2022-12-15 00:00:00,Black,73506,38200,31704,3597,,,,,
Female,2022-12-15 00:00:00,Hispanic,576749,312236,234383,30123,,,,,
Female,2022-12-15 00:00:00,Other,244638,121128,104687,18759,,,,,
Female,2022-12-15 00:00:00,Unknown,22938,13804,8467,669,,,,,
Female,2022-12-15 00:00:00,White,197898,99935,84258,13680,,,,,
Female,16-49,Asian,716937,321641,278413,129797,,,,,
Female,16-49,Black,943794,463539,393017,108705,,,,,
Female,16-49,Hispanic,4323509,2173691,1779967,511876,,,,,
Female,16-49,Other,1759201,811697,709516,283684,,,,,
Female,16-49,Unknown,451463,254761,178497,33691,,,,,
Female,16-49,White,3044181,1464020,1268520,421900,,,,,
Female,50-64,Asian,240574,102622,89304,50161,,,,,
Female,50-64,Black,495126,211711,191133,97609,,,,,
Female,50-64,Hispanic,1598446,713783,606625,297523,,,,,
Female,50-64,Other,997911,399393,366385,224546,,,,,
Female,50-64,Unknown,195327,103584,74681,22666,,,,,
Female,50-64,White,1842137,806847,726919,345992,,,,,
Female,65-79,Asian,119529,48822,41540,26698,,,,,
Female,65-79,Black,277640,108438,99348,65421,,,,,
Female,65-79,Hispanic,846762,349245,298567,186203,,,,,
Female,65-79,Other,970254,344107,323202,248799,,,,,
Female,65-79,Unknown,119677,62062,43871,15301,,,,,
Female,65-79,White,1613513,638134,581689,364297,,,,,
Female,80+,Asian,22515,9252,7845,4971,,,,,
Female,80+,Black,60089,24187,21703,13749,,,,,
Female,80+,Hispanic,205897,86468,73093,44002,,,,,
Female,80+,Other,314686,113771,105801,78876,,,,,
Female,80+,Unknown,44356,23304,16319,5077,,,,,
Female,80+,White,479559,189117,171527,110527,,,,,
Female,Unknown,Asian,127,95,37,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1213,1021,252,8,,,,,
Female,Unknown,Other,220,177,46,0,,,,,
Female,Unknown,Unknown,797,694,116,,,,,,
Female,Unknown,White,715,561,188,8,,,,,
Male,2022-05-11 00:00:00,Asian,58119,31699,26344,67,,,,,
Male,2022-05-11 00:00:00,Black,44255,24989,19220,44,,,,,
Male,2022-05-11 00:00:00,Hispanic,470852,291794,178405,625,,,,,
Male,2022-05-11 00:00:00,Other,166122,92771,73061,271,,,,,
Male,2022-05-11 00:00:00,Unknown,33160,20913,12214,35,,,,,
Male,2022-05-11 00:00:00,White,139735,78148,61423,158,,,,,
Male,2022-12-15 00:00:00,Asian,53484,25609,22624,5243,,,,,
Male,2022-12-15 00:00:00,Black,72427,37693,31123,3600,,,,,
Male,2022-12-15 00:00:00,Hispanic,571718,312723,230191,28779,,,,,
Male,2022-12-15 00:00:00,Other,245048,121754,104827,18385,,,,,
Male,2022-12-15 00:00:00,Unknown,23737,14426,8709,609,,,,,
Male,2022-12-15 00:00:00,White,199373,101445,84695,13213,,,,,
Male,16-49,Asian,697977,330273,283611,119158,,,,,
Male,16-49,Black,751170,380785,316731,80586,,,,,
Male,16-49,Hispanic,3824198,2009251,1605101,384375,,,,,
Male,16-49,Other,1564829,753826,644192,230599,,,,,
Male,16-49,Unknown,404710,243875,161929,23567,,,,,
Male,16-49,White,2766316,1373430,1178431,357979,,,,,
Male,50-64,Asian,222514,95122,84086,47324,,,,,
Male,50-64,Black,413590,183689,162127,76950,,,,,
Male,50-64,Hispanic,1436919,655388,559438,250988,,,,,
Male,50-64,Other,826351,339449,308207,178170,,,,,
Male,50-64,Unknown,172666,95307,67821,17355,,,,,
Male,50-64,White,1715203,771320,687780,307391,,,,,
Male,65-79,Asian,102119,41205,35074,23160,,,,,
Male,65-79,Black,191682,76661,68361,44284,,,,,
Male,65-79,Hispanic,672286,276314,237816,149108,,,,,
Male,65-79,Other,767140,273517,255097,195189,,,,,
Male,65-79,Unknown,107438,56070,39477,13690,,,,,
Male,65-79,White,1411826,565101,509593,314327,,,,,
Male,80+,Asian,18186,7173,6175,4195,,,,,
Male,80+,Black,27844,11356,9831,6311,,,,,
Male,80+,Hispanic,125238,51870,43803,27565,,,,,
Male,80+,Other,193334,68100,62984,49616,,,,,
Male,80+,Unknown,29425,15640,10507,3441,,,,,
Male,80+,White,345923,135197,120816,80680,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,138,112,34,,,,,,
Male,Unknown,Hispanic,1151,969,247,12,,,,,
Male,Unknown,Other,213,166,59,,,,,,
Male,Unknown,Unknown,574,500,86,0,,,,,
Male,Unknown,White,667,520,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,787,689,98,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,136,90,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,35,22,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,551,481,72,0,,,,,
Unknown,2022-12-15 00:00:00,Other,113,76,35,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,139,115,23,,,,,,
Unknown,2022-12-15 00:00:00,White,125,79,43,,,,,,
Unknown,16-49,Asian,1460,813,629,108,,,,,
Unknown,16-49,Black,1594,906,711,69,,,,,
Unknown,16-49,Hispanic,13136,8088,6528,548,,,,,
Unknown,16-49,Other,10701,6542,4603,386,,,,,
Unknown,16-49,Unknown,5791,3575,2320,212,,,,,
Unknown,16-49,White,7470,4132,3411,268,,,,,
Unknown,50-64,Asian,633,328,266,60,,,,,
Unknown,50-64,Black,698,369,304,66,,,,,
Unknown,50-64,Hispanic,6410,3381,2938,436,,,,,
Unknown,50-64,Other,6557,3783,2835,333,,,,,
Unknown,50-64,Unknown,1915,1100,782,151,,,,,
Unknown,50-64,White,4071,2180,1851,179,,,,,
