Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55301,30139,25089,66,,,,,
Female,2022-05-11 00:00:00,Black,43892,24703,19141,49,,,,,
Female,2022-05-11 00:00:00,Hispanic,467114,289062,177429,599,,,,,
Female,2022-05-11 00:00:00,Other,163191,91030,71897,247,,,,,
Female,2022-05-11 00:00:00,Unknown,31950,20093,11840,19,,,,,
Female,2022-05-11 00:00:00,White,134409,75177,59059,171,,,,,
Female,2022-12-15 00:00:00,Asian,52391,24957,22025,5401,,,,,
Female,2022-12-15 00:00:00,Black,73536,38214,31712,3605,,,,,
Female,2022-12-15 00:00:00,Hispanic,576946,312301,234440,30196,,,,,
Female,2022-12-15 00:00:00,Other,244754,121159,104714,18817,,,,,
Female,2022-12-15 00:00:00,Unknown,22944,13807,8468,671,,,,,
Female,2022-12-15 00:00:00,White,197975,99953,84273,13724,,,,,
Female,16-49,Asian,717053,321667,278413,129875,,,,,
Female,16-49,Black,943977,463596,393062,108768,,,,,
Female,16-49,Hispanic,4324348,2174034,1780102,512185,,,,,
Female,16-49,Other,1759765,811852,709632,283898,,,,,
Female,16-49,Unknown,451588,254898,178483,33695,,,,,
Female,16-49,White,3044582,1464106,1268586,422093,,,,,
Female,50-64,Asian,240675,102624,89305,50185,,,,,
Female,50-64,Black,495231,211701,191137,97643,,,,,
Female,50-64,Hispanic,1599057,713904,606704,297676,,,,,
Female,50-64,Other,998733,399498,366493,224720,,,,,
Female,50-64,Unknown,195292,103570,74658,22661,,,,,
Female,50-64,White,1842817,806882,726955,346162,,,,,
Female,65-79,Asian,119587,48832,41543,26708,,,,,
Female,65-79,Black,277727,108443,99351,65442,,,,,
Female,65-79,Hispanic,847072,349281,298602,186260,,,,,
Female,65-79,Other,971099,344194,323293,248948,,,,,
Female,65-79,Unknown,119627,62046,43846,15290,,,,,
Female,65-79,White,1614131,638171,581715,364411,,,,,
Female,80+,Asian,22536,9257,7848,4976,,,,,
Female,80+,Black,60113,24187,21703,13755,,,,,
Female,80+,Hispanic,205946,86471,73083,44017,,,,,
Female,80+,Other,314984,113797,105830,78938,,,,,
Female,80+,Unknown,44325,23294,16307,5068,,,,,
Female,80+,White,479736,189139,171544,110557,,,,,
Female,Unknown,Asian,127,95,37,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1213,1021,252,8,,,,,
Female,Unknown,Other,220,177,46,0,,,,,
Female,Unknown,Unknown,797,694,116,,,,,,
Female,Unknown,White,715,561,188,8,,,,,
Male,2022-05-11 00:00:00,Asian,58167,31715,26376,67,,,,,
Male,2022-05-11 00:00:00,Black,44288,25007,19235,44,,,,,
Male,2022-05-11 00:00:00,Hispanic,471087,291913,178519,627,,,,,
Male,2022-05-11 00:00:00,Other,166228,92824,73114,271,,,,,
Male,2022-05-11 00:00:00,Unknown,33178,20920,12225,35,,,,,
Male,2022-05-11 00:00:00,White,139803,78179,61460,158,,,,,
Male,2022-12-15 00:00:00,Asian,53525,25612,22631,5274,,,,,
Male,2022-12-15 00:00:00,Black,72443,37699,31131,3602,,,,,
Male,2022-12-15 00:00:00,Hispanic,571948,312844,230252,28826,,,,,
Male,2022-12-15 00:00:00,Other,245161,121788,104855,18435,,,,,
Male,2022-12-15 00:00:00,Unknown,23736,14422,8711,610,,,,,
Male,2022-12-15 00:00:00,White,199438,101458,84717,13242,,,,,
Male,16-49,Asian,698085,330295,283611,119224,,,,,
Male,16-49,Black,751318,380840,316766,80630,,,,,
Male,16-49,Hispanic,3824942,2009592,1605242,384612,,,,,
Male,16-49,Other,1565324,753970,644317,230767,,,,,
Male,16-49,Unknown,404904,244088,161905,23569,,,,,
Male,16-49,White,2766686,1373517,1178491,358149,,,,,
Male,50-64,Asian,222589,95126,84084,47346,,,,,
Male,50-64,Black,413695,183693,162130,76984,,,,,
Male,50-64,Hispanic,1437428,655480,559493,251114,,,,,
Male,50-64,Other,827035,339556,308315,178297,,,,,
Male,50-64,Unknown,172635,95295,67806,17347,,,,,
Male,50-64,White,1715785,771350,687805,307542,,,,,
Male,65-79,Asian,102180,41213,35077,23166,,,,,
Male,65-79,Black,191765,76665,68372,44306,,,,,
Male,65-79,Hispanic,672544,276341,237835,149155,,,,,
Male,65-79,Other,767737,273575,255173,195290,,,,,
Male,65-79,Unknown,107400,56049,39458,13686,,,,,
Male,65-79,White,1412282,565133,509626,314395,,,,,
Male,80+,Asian,18202,7176,6175,4198,,,,,
Male,80+,Black,27850,11358,9830,6312,,,,,
Male,80+,Hispanic,125296,51877,43815,27580,,,,,
Male,80+,Other,193475,68107,62997,49635,,,,,
Male,80+,Unknown,29414,15638,10502,3438,,,,,
Male,80+,White,346049,135209,120832,80697,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,138,112,34,,,,,,
Male,Unknown,Hispanic,1151,969,247,12,,,,,
Male,Unknown,Other,213,166,59,,,,,,
Male,Unknown,Unknown,572,499,85,0,,,,,
Male,Unknown,White,667,520,183,,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,787,689,98,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,136,90,46,0,,,,,
Unknown,2022-05-11 00:00:00,White,48,36,11,,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,35,22,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,551,481,72,0,,,,,
Unknown,2022-12-15 00:00:00,Other,115,77,36,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,139,115,23,,,,,,
Unknown,2022-12-15 00:00:00,White,124,78,43,,,,,,
Unknown,16-49,Asian,1458,812,628,108,,,,,
Unknown,16-49,Black,1595,907,711,69,,,,,
Unknown,16-49,Hispanic,13136,8090,6526,548,,,,,
Unknown,16-49,Other,10693,6538,4600,385,,,,,
Unknown,16-49,Unknown,5789,3574,2319,212,,,,,
Unknown,16-49,White,7469,4132,3410,268,,,,,
Unknown,50-64,Asian,633,328,266,60,,,,,
Unknown,50-64,Black,698,369,304,66,,,,,
Unknown,50-64,Hispanic,6407,3380,2936,436,,,,,
Unknown,50-64,Other,6555,3782,2834,333,,,,,
Unknown,50-64,Unknown,1912,1099,781,150,,,,,
Unknown,50-64,White,4063,2176,1847,179,,,,,
Unknown,65-79,Asian,450,214,174,58,,,,,
Unknown,65-79,Black,405,209,165,48,,,,,
Unknown,65-79,Hispanic,3142,1636,1345,261,,,,,
Unknown,65-79,Other,3978,2259,1617,262,,,,,
Unknown,65-79,Unknown,1188,653,446,103,,,,,
Unknown,65-79,White,3028,1606,1323,158,,,,,
Unknown,80+,Asian,112,58,43,8,,,,,
Unknown,80+,Black,103,59,38,11,,,,,
Unknown,80+,Hispanic,749,399,321,53,,,,,
Unknown,80+,Other,989,622,355,46,,,,,
Unknown,80+,Unknown,384,241,128,20,,,,,
Unknown,80+,White,837,463,341,52,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,44712165,20982046,17646362,6830080,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
