Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,55166,30074,25021,64,,,,,
Female,2022-05-11 00:00:00,Black,43766,24643,19076,48,,,,,
Female,2022-05-11 00:00:00,Hispanic,465699,288186,176898,591,,,,,
Female,2022-05-11 00:00:00,Other,162819,90848,71712,243,,,,,
Female,2022-05-11 00:00:00,Unknown,31908,20078,11813,19,,,,,
Female,2022-05-11 00:00:00,White,134143,75046,58927,168,,,,,
Female,2022-12-15 00:00:00,Asian,52283,24941,22013,5321,,,,,
Female,2022-12-15 00:00:00,Black,73456,38182,31687,3582,,,,,
Female,2022-12-15 00:00:00,Hispanic,575945,311890,234080,29968,,,,,
Female,2022-12-15 00:00:00,Other,244404,121073,104627,18641,,,,,
Female,2022-12-15 00:00:00,Unknown,22943,13808,8469,668,,,,,
Female,2022-12-15 00:00:00,White,197799,99928,84236,13610,,,,,
Female,16-49,Asian,716520,321568,278370,129558,,,,,
Female,16-49,Black,943190,463342,392855,108500,,,,,
Female,16-49,Hispanic,4320642,2172566,1779324,510911,,,,,
Female,16-49,Other,1757675,811236,709139,283192,,,,,
Female,16-49,Unknown,451304,254533,178611,33681,,,,,
Female,16-49,White,3042706,1463665,1268214,421289,,,,,
Female,50-64,Asian,240285,102607,89308,50083,,,,,
Female,50-64,Black,494626,211705,191112,97467,,,,,
Female,50-64,Hispanic,1596280,713418,606309,296952,,,,,
Female,50-64,Other,995627,399088,366079,224046,,,,,
Female,50-64,Unknown,195583,103716,74829,22723,,,,,
Female,50-64,White,1839990,806740,726783,345464,,,,,
Female,65-79,Asian,119279,48804,41517,26661,,,,,
Female,65-79,Black,277225,108454,99350,65340,,,,,
Female,65-79,Hispanic,845053,349011,298363,185868,,,,,
Female,65-79,Other,967082,343823,322884,248249,,,,,
Female,65-79,Unknown,119841,62145,43955,15339,,,,,
Female,65-79,White,1610783,638095,581619,363835,,,,,
Female,80+,Asian,22479,9252,7848,4967,,,,,
Female,80+,Black,60025,24191,21711,13731,,,,,
Female,80+,Hispanic,205419,86396,73026,43901,,,,,
Female,80+,Other,313692,113682,105713,78681,,,,,
Female,80+,Unknown,44427,23349,16352,5084,,,,,
Female,80+,White,478702,189115,171507,110329,,,,,
Female,Unknown,Asian,125,93,37,,,,,,
Female,Unknown,Black,187,150,42,6,,,,,
Female,Unknown,Hispanic,1268,1069,259,8,,,,,
Female,Unknown,Other,220,177,46,0,,,,,
Female,Unknown,Unknown,797,694,116,,,,,,
Female,Unknown,White,715,561,188,8,,,,,
Male,2022-05-11 00:00:00,Asian,58009,31640,26297,64,,,,,
Male,2022-05-11 00:00:00,Black,44170,24943,19181,44,,,,,
Male,2022-05-11 00:00:00,Hispanic,469616,290988,177981,619,,,,,
Male,2022-05-11 00:00:00,Other,165881,92651,72944,267,,,,,
Male,2022-05-11 00:00:00,Unknown,33111,20892,12186,35,,,,,
Male,2022-05-11 00:00:00,White,139540,78050,61327,157,,,,,
Male,2022-12-15 00:00:00,Asian,53423,25603,22615,5197,,,,,
Male,2022-12-15 00:00:00,Black,72378,37672,31113,3582,,,,,
Male,2022-12-15 00:00:00,Hispanic,570954,312353,229931,28648,,,,,
Male,2022-12-15 00:00:00,Other,244827,121697,104759,18292,,,,,
Male,2022-12-15 00:00:00,Unknown,23725,14426,8706,601,,,,,
Male,2022-12-15 00:00:00,White,199234,101416,84663,13137,,,,,
Male,16-49,Asian,697665,330193,283584,118984,,,,,
Male,16-49,Black,750724,380631,316603,80446,,,,,
Male,16-49,Hispanic,3821731,2008160,1604541,383611,,,,,
Male,16-49,Other,1563631,753464,643876,230200,,,,,
Male,16-49,Unknown,404317,243501,161966,23543,,,,,
Male,16-49,White,2765141,1373137,1178180,357476,,,,,
Male,50-64,Asian,222239,95111,84083,47252,,,,,
Male,50-64,Black,413205,183645,162090,76831,,,,,
Male,50-64,Hispanic,1435378,655117,559202,250580,,,,,
Male,50-64,Other,824500,339218,307968,177753,,,,,
Male,50-64,Unknown,172807,95391,67905,17375,,,,,
Male,50-64,White,1713427,771221,687685,307003,,,,,
Male,65-79,Asian,101958,41198,35075,23135,,,,,
Male,65-79,Black,191403,76651,68352,44235,,,,,
Male,65-79,Hispanic,670871,276113,237597,148834,,,,,
Male,65-79,Other,764825,273306,254836,194826,,,,,
Male,65-79,Unknown,107646,56177,39576,13731,,,,,
Male,65-79,White,1409511,565040,509475,313926,,,,,
Male,80+,Asian,18150,7170,6176,4191,,,,,
Male,80+,Black,27799,11357,9829,6301,,,,,
Male,80+,Hispanic,124970,51840,43759,27504,,,,,
Male,80+,Other,192715,68046,62926,49507,,,,,
Male,80+,Unknown,29482,15666,10526,3456,,,,,
Male,80+,White,345320,135180,120801,80552,,,,,
Male,Unknown,Asian,142,100,45,,,,,,
Male,Unknown,Black,138,112,34,,,,,,
Male,Unknown,Hispanic,1197,1011,251,12,,,,,
Male,Unknown,Other,214,167,59,,,,,,
Male,Unknown,Unknown,572,499,85,0,,,,,
Male,Unknown,White,668,522,182,,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,785,688,97,0,,,,,
Unknown,2022-05-11 00:00:00,Other,90,66,24,0,,,,,
