Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,7406,4698,1007,0,,,,,
Female, 6mo-4yr,Black,3704,2475,306,0,,,,,
Female, 6mo-4yr,Hispanic,30860,22250,2013,0,,,,,
Female, 6mo-4yr,Other,3929,2570,501,0,,,,,
Female, 6mo-4yr,Unknown,2681,2204,208,0,,,,,
Female, 6mo-4yr,White,19426,12353,3294,0,,,,,
Female,2022-05-11 00:00:00,Asian,63759,32575,27332,3810,,,,,
Female,2022-05-11 00:00:00,Black,50482,27324,21087,2048,,,,,
Female,2022-05-11 00:00:00,Hispanic,549933,326082,203796,19778,,,,,
Female,2022-05-11 00:00:00,Other,191490,99872,79585,11940,,,,,
Female,2022-05-11 00:00:00,Unknown,34757,22234,11794,720,,,,,
Female,2022-05-11 00:00:00,White,153805,80412,64017,9287,,,,,
Female,2022-12-15 00:00:00,Asian,54458,25134,22164,7087,,,,,
Female,2022-12-15 00:00:00,Black,76431,38769,32179,5430,,,,,
Female,2022-12-15 00:00:00,Hispanic,619724,329792,245546,44024,,,,,
Female,2022-12-15 00:00:00,Other,259062,124758,108096,25868,,,,,
Female,2022-12-15 00:00:00,Unknown,23544,14306,8248,985,,,,,
Female,2022-12-15 00:00:00,White,204170,100599,85063,18346,,,,,
Female,16-49,Asian,728163,323448,278718,136234,,,,,
Female,16-49,Black,973029,472315,400281,119118,,,,,
Female,16-49,Hispanic,4474194,2234222,1811568,558863,,,,,
Female,16-49,Other,1837433,835627,729527,308140,,,,,
Female,16-49,Unknown,462208,269755,173300,34155,,,,,
Female,16-49,White,3102574,1477749,1278075,445541,,,,,
Female,50-64,Asian,250024,103265,89161,52509,,,,,
Female,50-64,Black,515059,211900,191492,103376,,,,,
Female,50-64,Hispanic,1688834,730111,618079,319436,,,,,
Female,50-64,Other,1093177,415272,381552,245292,,,,,
Female,50-64,Unknown,188728,100644,70396,21643,,,,,
Female,50-64,White,1917087,810354,729999,363659,,,,,
Female,65-79,Asian,125721,49449,41522,27684,,,,,
Female,65-79,Black,291304,107654,98817,68114,,,,,
Female,65-79,Hispanic,910512,358300,305764,198571,,,,,
Female,65-79,Other,1072521,356884,336193,268226,,,,,
Female,65-79,Unknown,114023,59025,40739,14209,,,,,
Female,65-79,White,1692765,639070,583340,378025,,,,,
Female,80+,Asian,23779,9355,7909,5193,,,,,
Female,80+,Black,63233,24141,21713,14410,,,,,
Female,80+,Hispanic,222615,88928,75143,47567,,,,,
Female,80+,Other,343176,116137,108456,84685,,,,,
Female,80+,Unknown,43061,22494,15456,4857,,,,,
Female,80+,White,505922,189918,172517,115412,,,,,
Female,Unknown,Asian,71,57,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,838,719,118,,,,,,
Female,Unknown,Other,148,118,30,0,,,,,
Female,Unknown,Unknown,698,614,84,0,,,,,
Female,Unknown,White,523,420,103,0,,,,,
Male, 6mo-4yr,Asian,7731,4961,989,0,,,,,
Male, 6mo-4yr,Black,3617,2454,283,0,,,,,
Male, 6mo-4yr,Hispanic,30994,22317,1986,0,,,,,
Male, 6mo-4yr,Other,4107,2687,545,0,,,,,
Male, 6mo-4yr,Unknown,2728,2229,226,0,,,,,
Male, 6mo-4yr,White,20209,12910,3384,0,,,,,
Male,2022-05-11 00:00:00,Asian,66989,34282,28685,3964,,,,,
Male,2022-05-11 00:00:00,Black,51108,27663,21293,2122,,,,,
Male,2022-05-11 00:00:00,Hispanic,555461,329712,205190,20261,,,,,
Male,2022-05-11 00:00:00,Other,194650,101592,80838,12121,,,,,
Male,2022-05-11 00:00:00,Unknown,35696,22882,12121,685,,,,,
Male,2022-05-11 00:00:00,White,160558,83857,66674,9915,,,,,
Male,2022-12-15 00:00:00,Asian,55704,25801,22783,7068,,,,,
Male,2022-12-15 00:00:00,Black,75531,38357,31711,5399,,,,,
Male,2022-12-15 00:00:00,Hispanic,616620,332445,241429,42411,,,,,
Male,2022-12-15 00:00:00,Other,259541,125502,108226,25469,,,,,
Male,2022-12-15 00:00:00,Unknown,24517,15018,8551,948,,,,,
Male,2022-12-15 00:00:00,White,205469,102009,85398,17896,,,,,
Male,16-49,Asian,709549,333919,284520,124619,,,,,
Male,16-49,Black,770429,386718,321355,87621,,,,,
Male,16-49,Hispanic,3941778,2061432,1630419,417864,,,,,
Male,16-49,Other,1626024,774190,660152,249102,,,,,
Male,16-49,Unknown,436673,276666,160291,24310,,,,,
Male,16-49,White,2812629,1385381,1186774,376676,,,,,
Male,50-64,Asian,230286,95440,83914,49229,,,,,
Male,50-64,Black,428288,183919,162474,81113,,,,,
Male,50-64,Hispanic,1507632,668151,568802,268965,,,,,
Male,50-64,Other,899200,352205,320359,194226,,,,,
Male,50-64,Unknown,169531,94195,65030,16877,,,,,
Male,50-64,White,1779702,774936,691217,322640,,,,,
Male,65-79,Asian,107372,41633,35066,23948,,,,,
Male,65-79,Black,200999,76474,68398,46077,,,,,
Male,65-79,Hispanic,720876,283083,243595,158664,,,,,
Male,65-79,Other,843945,283536,265389,209674,,,,,
Male,65-79,Unknown,102286,53189,36789,12753,,,,,
Male,65-79,White,1479103,567075,512430,325655,,,,,
Male,80+,Asian,19186,7248,6171,4373,,,,,
Male,80+,Black,29250,11368,9866,6546,,,,,
Male,80+,Hispanic,135306,53370,45190,29515,,,,,
Male,80+,Other,211623,69902,65086,53118,,,,,
Male,80+,Unknown,28348,15031,9944,3200,,,,,
Male,80+,White,363810,135705,121680,83637,,,,,
Male,Unknown,Asian,70,52,18,0,,,,,
Male,Unknown,Black,99,80,19,0,,,,,
Male,Unknown,Hispanic,766,657,109,0,,,,,
Male,Unknown,Other,119,94,25,0,,,,,
Male,Unknown,Unknown,503,444,59,0,,,,,
Male,Unknown,White,432,353,79,0,,,,,
Unknown, 6mo-4yr,Asian,2,2,,0,,,,,
Unknown, 6mo-4yr,Hispanic,5,5,,0,,,,,
Unknown, 6mo-4yr,Other,11,10,,0,,,,,
Unknown, 6mo-4yr,Unknown,13,11,,0,,,,,
Unknown,2022-05-11 00:00:00,Asian,36,23,12,,,,,,
Unknown,2022-05-11 00:00:00,Black,11,8,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,821,704,116,,,,,,
Unknown,2022-05-11 00:00:00,Other,93,67,25,,,,,,
Unknown,2022-05-11 00:00:00,Unknown,133,87,41,,,,,,
Unknown,2022-05-11 00:00:00,White,44,31,10,,,,,,
Unknown,2022-12-15 00:00:00,Asian,28,16,9,,,,,,
Unknown,2022-12-15 00:00:00,Black,38,24,14,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,1137,997,139,,,,,,
Unknown,2022-12-15 00:00:00,Other,116,77,36,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,126,105,20,,,,,,
Unknown,2022-12-15 00:00:00,White,123,76,44,,,,,,
Unknown,16-49,Asian,1407,785,603,103,,,,,
Unknown,16-49,Black,1530,873,679,67,,,,,
Unknown,16-49,Hispanic,14015,8943,6506,574,,,,,
Unknown,16-49,Other,10251,6299,4381,365,,,,,
Unknown,16-49,Unknown,5675,3533,2244,211,,,,,
Unknown,16-49,White,7189,3981,3280,263,,,,,
Unknown,50-64,Asian,608,311,250,61,,,,,
Unknown,50-64,Black,660,348,284,63,,,,,
Unknown,50-64,Hispanic,6101,3219,2771,421,,,,,
Unknown,50-64,Other,6104,3558,2621,295,,,,,
Unknown,50-64,Unknown,1844,1061,741,152,,,,,
Unknown,50-64,White,3768,2020,1709,166,,,,,
Unknown,65-79,Asian,422,196,158,59,,,,,
Unknown,65-79,Black,370,186,147,46,,,,,
Unknown,65-79,Hispanic,2932,1535,1238,242,,,,,
Unknown,65-79,Other,3728,2132,1490,238,,,,,
Unknown,65-79,Unknown,1108,613,409,94,,,,,
Unknown,65-79,White,2824,1495,1211,157,,,,,
Unknown,80+,Asian,102,54,38,7,,,,,
Unknown,80+,Black,98,58,35,10,,,,,
Unknown,80+,Hispanic,736,393,309,55,,,,,
Unknown,80+,Other,947,598,332,48,,,,,
Unknown,80+,Unknown,387,256,119,16,,,,,
Unknown,80+,White,816,459,321,48,,,,,
Unknown,Unknown,Asian,1,1,,0,,,,,
Unknown,Unknown,Hispanic,5,5,,0,,,,,
Unknown,Unknown,Other,68,63,5,0,,,,,
Unknown,Unknown,Unknown,13,12,1,0,,,,,
Unknown,Unknown,White,17,16,1,0,,,,,
Grand Total,Total,Total,46994684,21594832,17984212,7406688,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
