Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,8041,4938,1203,0,,,,,
Female, 6mo-4yr,Black,3993,2603,366,0,,,,,
Female, 6mo-4yr,Hispanic,33234,23341,2405,0,,,,,
Female, 6mo-4yr,Other,4252,2709,575,0,,,,,
Female, 6mo-4yr,Unknown,2929,2397,231,0,,,,,
Female, 6mo-4yr,White,20745,12814,3760,0,,,,,
Female,2022-05-11 00:00:00,Asian,63965,32614,27426,3879,,,,,
Female,2022-05-11 00:00:00,Black,50712,27387,21207,2094,,,,,
Female,2022-05-11 00:00:00,Hispanic,552609,327089,204935,20275,,,,,
Female,2022-05-11 00:00:00,Other,192425,100200,79975,12150,,,,,
Female,2022-05-11 00:00:00,Unknown,34766,22261,11761,734,,,,,
Female,2022-05-11 00:00:00,White,154206,80506,64175,9428,,,,,
Female,2022-12-15 00:00:00,Asian,54479,25123,22158,7095,,,,,
Female,2022-12-15 00:00:00,Black,76485,38776,32193,5452,,,,,
Female,2022-12-15 00:00:00,Hispanic,621212,330346,246011,44348,,,,,
Female,2022-12-15 00:00:00,Other,259690,124875,108207,26024,,,,,
Female,2022-12-15 00:00:00,Unknown,23470,14278,8208,978,,,,,
Female,2022-12-15 00:00:00,White,204266,100541,85028,18400,,,,,
Female,16-49,Asian,728876,323335,278527,136366,,,,,
Female,16-49,Black,974243,472557,400471,119350,,,,,
Female,16-49,Hispanic,4483655,2237090,1813464,560772,,,,,
Female,16-49,Other,1848357,838165,731909,310197,,,,,
Female,16-49,Unknown,461911,270156,172734,33968,,,,,
Female,16-49,White,3108202,1477862,1278074,446427,,,,,
Female,50-64,Asian,250290,103210,89052,52508,,,,,
Female,50-64,Black,515382,211739,191348,103394,,,,,
Female,50-64,Hispanic,1693808,730989,618761,320369,,,,,
Female,50-64,Other,1102830,416961,383173,246877,,,,,
Female,50-64,Unknown,188058,100372,70104,21505,,,,,
Female,50-64,White,1919901,809688,729396,363829,,,,,
Female,65-79,Asian,125835,49390,41436,27653,,,,,
Female,65-79,Black,291377,107448,98627,68041,,,,,
Female,65-79,Hispanic,915662,359121,306504,199447,,,,,
Female,65-79,Other,1086815,358702,337978,270106,,,,,
Female,65-79,Unknown,113240,58681,40427,14056,,,,,
Female,65-79,White,1696341,638021,582332,377668,,,,,
Female,80+,Asian,23793,9344,7897,5187,,,,,
Female,80+,Black,63277,24120,21696,14412,,,,,
Female,80+,Hispanic,223749,89115,75309,47784,,,,,
Female,80+,Other,346046,116450,108789,85103,,,,,
Female,80+,Unknown,42858,22413,15369,4808,,,,,
Female,80+,White,506501,189685,172313,115328,,,,,
Female,Unknown,Asian,70,56,14,0,,,,,
Female,Unknown,Black,136,110,26,0,,,,,
Female,Unknown,Hispanic,837,718,118,,,,,,
Female,Unknown,Other,148,118,30,0,,,,,
Female,Unknown,Unknown,698,614,84,0,,,,,
