Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with at least One Booster Doses,,,,,
Female, 6mo-4yr,Asian,12345,6524,2835,0,,,,,
Female, 6mo-4yr,Black,6041,3452,997,0,,,,,
Female, 6mo-4yr,Hispanic,47983,29626,6702,0,,,,,
Female, 6mo-4yr,Other,6394,3541,1299,0,,,,,
Female, 6mo-4yr,Unknown,4555,3463,585,0,,,,,
Female, 6mo-4yr,White,29919,16081,7534,0,,,,,
Female,2022-05-11 00:00:00,Asian,64487,32355,27280,4563,,,,,
Female,2022-05-11 00:00:00,Black,51853,27608,21476,2613,,,,,
Female,2022-05-11 00:00:00,Hispanic,569388,332622,210280,25155,,,,,
Female,2022-05-11 00:00:00,Other,206661,105005,84420,15843,,,,,
Female,2022-05-11 00:00:00,Unknown,34469,22407,11160,850,,,,,
Female,2022-05-11 00:00:00,White,157361,80168,64103,11894,,,,,
Female,2022-12-15 00:00:00,Asian,54218,24653,21733,7253,,,,,
Female,2022-12-15 00:00:00,Black,77018,38599,32073,5902,,,,,
Female,2022-12-15 00:00:00,Hispanic,636573,335037,250225,48202,,,,,
Female,2022-12-15 00:00:00,Other,271852,127781,111072,29386,,,,,
Female,2022-12-15 00:00:00,Unknown,23085,14159,7911,974,,,,,
Female,2022-12-15 00:00:00,White,205291,99344,84043,19533,,,,,
Female,16-49,Asian,735884,320574,274782,137099,,,,,
Female,16-49,Black,987695,472536,400144,123027,,,,,
Female,16-49,Hispanic,4599636,2264245,1831354,586021,,,,,
Female,16-49,Other,2021764,884214,774181,345278,,,,,
Female,16-49,Unknown,451993,270536,163387,31242,,,,,
Female,16-49,White,3160536,1470448,1269569,455679,,,,,
Female,50-64,Asian,252689,101325,86813,52130,,,,,
Female,50-64,Black,527493,208932,188761,104863,,,,,
Female,50-64,Hispanic,1775084,740975,626133,334390,,,,,
Female,50-64,Other,1267700,449633,414336,276061,,,,,
Female,50-64,Unknown,176802,95188,64456,19478,,,,,
Female,50-64,White,1970943,798317,718450,367416,,,,,
Female,65-79,Asian,128083,48388,40068,27165,,,,,
Female,65-79,Black,303499,105127,96322,68200,,,,,
Female,65-79,Hispanic,997753,369557,315422,211481,,,,,
Female,65-79,Other,1294847,387004,365666,300382,,,,,
Female,65-79,Unknown,103191,53753,35841,12128,,,,,
